代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,NI,Price,BVLAG,MV,BV,ADJEBEI,RD,ADV,CAPEX
1240,茂生農經,2020,M3300,12402020,0,0,0,0,0,35010,1261234,141820,44.07,1025963,1.503846338,1.229317237,0.263451021,0.018223854,0.106996061,0.162666685
1240,茂生農經,2019,M3300,12402019,0,0,0,0,0,33990,1025963,132303,43.22,1167687,1.258083545,0.878628434,0.19450846,0.012245576,0.068959404,0.086775823
1240,茂生農經,2018,M3300,12402018,0,0,0,0,0,33000,1167687,101362,33.07,919690,1.186606356,1.269652818,0.181405691,0.006641368,0.064551099,0.01831378
6689,伊雲谷,2021,M2331,66892021,1,0.693147181,1,0,0,60000,1743235,212036,#N/A,1619896,#N/A,1.076140073,0.410669574,0.025772025,0.254002726,0.022119939
1256,鮮活果汁-KY,2022,M1200,12562022,0,0,0,0,1,33842,4100050,468455,302.68,4021185,2.547332829,1.019612378,0.196268016,0.015099778,0.064671484,0.136365773
1256,鮮活果汁-KY,2021,M1200,12562021,0,0,0,0,1,33842,4021185,717313,256.07,2670735,3.24477005,1.505647322,0.391372038,0.024434847,0.098354573,0.220901362
1256,鮮活果汁-KY,2020,M1200,12562020,0,0,0,0,1,33842,2670735,780385,402.2,2058369,6.612639619,1.297500594,0.529544994,0.053569112,0.096848038,0.199112501
1256,鮮活果汁-KY,2019,M1200,12562019,0,0,0,0,1,33842,2058369,539021,185.08,1779307,3.520178002,1.156837465,0.480743346,0.064082252,0.113722365,0.3239115
1256,鮮活果汁-KY,2018,M1200,12562018,0,0,0,0,1,30766,1779307,440919,150.96,1525251,3.045030202,1.166566683,0.466868076,0.057138137,0.120650306,0.443789252
1256,鮮活果汁-KY,2017,M1200,12562017,0,0,0,0,1,30766,1525251,287270,134.5,925025,4.473421799,1.648875436,0.549158131,0.044644199,0.193960163,0.424606903
1259,安心,2022,M2700,12592022,0,0,0,0,0,32390,2005546,157481,74.5,2091290,1.153859579,0.958999469,0.49296702,0,0.417663739,0.504028136
1259,安心,2021,M2700,12592021,0,0,0,0,0,32390,2091290,77237,65.73,1939491,1.097707955,1.078267442,0.45805781,0,0.418234475,0.458440385
1259,安心,2020,M2700,12592020,0,0,0,0,0,32390,1939491,147988,59.93,1862870,1.042011896,1.041130621,0.511727603,0,0.43228674,0.485849254
1259,安心,2019,M2700,12592019,0,0,0,0,0,32390,1862870,139963,61.63,1788856,1.115906311,1.041375046,0.528381826,0,0.450140201,0.466344971
1259,安心,2018,M2700,12592018,0,0,0,0,0,32390,1788856,134623,58.93,1780933,1.071765586,1.004448792,0.502528169,0,0.426936892,0.246517977
1259,安心,2017,M2700,12592017,0,0,0,0,0,32390,1780933,149915,62.46,1700908,1.18941142,1.0470484,0.488940025,0,0.400801807,0.230854344
1264,德麥,2022,M1200,12642022,0,0,0,0,0,37064,3641232,734676,277.38,3373079,3.047901434,1.07949799,0.384647973,0.016436318,0.150405905,0.06320605
1264,德麥,2021,M1200,12642021,0,0,0,0,0,37064,3373079,722642,245.71,3160779,2.881250299,1.067166986,0.408832127,0.016112484,0.164091827,0.060620815
1264,德麥,2020,M1200,12642020,0,0,0,0,0,33696,3160779,636036,242.87,2896521,2.825371375,1.091232896,0.392682118,0.015669488,0.157426444,0.057740648
1264,德麥,2019,M1200,12642019,0,0,0,0,0,33696,2896521,572594,174.11,2742986,2.138840869,1.055973672,0.398043956,0.017438295,0.171857239,0.074228596
1264,德麥,2018,M1200,12642018,0,0,0,0,0,33696,2742986,536485,161.06,2578393,2.104829543,1.063835498,0.405524681,0.016577768,0.180877391,0.023691113
1264,德麥,2017,M1200,12642017,0,0,0,0,0,33696,2578393,515017,144.98,2397172,2.03792055,1.075597829,0.408671134,0.016356774,0.177470786,0.052814733
1268,漢來美食,2022,M2700,12682022,0,0,0,0,0,42724,1850455,131004,155.31,1996555,3.323456874,0.926823954,0.701768797,0.009322558,0.626831217,0.335879052
1268,漢來美食,2021,M2700,12682021,0,0,0,0,0,42724,1996555,83546,101.08,1731321,2.494362351,1.153197472,0.641867106,0.010993917,0.58261755,0.36097581
1268,漢來美食,2020,M2700,12682020,0,0,0,0,0,37724,1731321,283023,115.73,1550122,2.816422527,1.11689338,0.894274773,0.011621021,0.700072639,0.309891092
1268,漢來美食,2019,M2700,12682019,0,0,0,0,0,37653,1550122,288731,114.47,1497165,2.878866999,1.035371519,0.919442413,0.012042761,0.714547829,0.33564704
1268,漢來美食,2018,M2700,12682018,0,0,0,0,0,37371,1497165,235248,116.15,1907083,2.276063312,0.785054977,0.672790854,0.009428011,0.54000796,0.170136276
1268,漢來美食,2017,M2700,12682017,0,0,0,0,0,37991,1907083,248800,94.4,1191577,3.009751279,1.600469798,0.995097253,0.013536683,0.772761643,0.251509554
1301,台塑,2022,M1300,13012022,0,0,0,0,0,6365741,357684863,35919340,85.7,403190274,1.353068362,0.887136635,0.114934883,0.004695198,0.021151872,0.055275304
1301,台塑,2021,M1300,13012021,0,0,0,0,0,6365741,403190274,71433319,95.65,332536140,1.831028431,1.212470542,0.246030025,0.005152189,0.026064135,0.076697155
1301,台塑,2020,M1300,13012020,0,0,0,0,0,6365741,332536140,20182869,88.66,349153320,1.61644345,0.952407212,0.077728612,0.003059908,0.016863529,0.046092387
1301,台塑,2019,M1300,13012019,0,0,0,0,0,6365741,349153320,37265946,71.62,355568001,1.282214286,0.981959341,0.125388007,0.003505383,0.017075819,0.068069323
1301,台塑,2018,M1300,13012018,0,0,0,0,0,6365741,355568001,50125825,88.89,345010166,1.640098679,1.030601519,0.166311894,0.003298958,0.01772497,0.065532759
1301,台塑,2017,M1300,13012017,0,0,0,0,0,6365741,345010166,49958153,82.89,313070487,1.68542323,1.102020728,0.181125179,0.003093217,0.018457185,0.046682711
1303,南亞,2022,M1300,13032022,0,0,0,0,0,7930822,394101430,37659764,72.5,428740770,1.341100813,0.919206797,0.11617219,0,0.028334114,0.118375449
1303,南亞,2021,M1300,13032021,1,0.693147181,1,0,0,7930822,428740770,85115251,72.31,356586478,1.608243089,1.202347247,0.274970707,0,0.036276151,0.13276354
1303,南亞,2020,M1300,13032020,0,0,0,0,0,7930822,356586478,27075070,70.46,355570700,1.571574143,1.002856754,0.102849318,0,0.026703927,0.127562786
1303,南亞,2019,M1300,13032019,0,0,0,0,0,7930822,355570700,22874076,52.91,386904992,1.084555125,0.919012955,0.084092019,0,0.024971366,0.115641935
1303,南亞,2018,M1300,13032018,0,0,0,0,0,7930822,386904992,52566367,60.27,367219759,1.301647393,1.053606138,0.171091267,0,0.027944376,0.101137221
1303,南亞,2017,M1300,13032017,0,0,0,0,0,7930822,367219759,53939540,62.97,351033466,1.42266738,1.046110398,0.181761812,0,0.02810256,0.073071059
1304,台聚,2022,M1300,13042022,0,0,0,0,0,1188764,50924885,55390,22.39,55644961,0.478325898,0.91517514,0.070062822,0.007853236,0.061214168,0.092028656
1304,台聚,2020,M1300,13042020,1,0.693147181,1,0,0,1188764,48723643,5344689,31.82,39176947,0.965528796,1.243681469,0.197264019,0.009264658,0.051575024,0.117674917
1304,台聚,2021,M1300,13042021,0,0,0,0,0,1188764,55644961,9807075,21.87,48723643,0.533586306,1.142052555,0.275025145,0.008821795,0.064923758,0.120977366
1304,台聚,2019,M1300,13042019,0,0,0,0,0,1188764,39176947,2270814,10.13,36454709,0.330332614,1.074674523,0.129735612,0.011413697,0.056030539,0.114100403
1304,台聚,2018,M1300,13042018,0,0,0,0,0,1188764,36454709,1488759,9.48,34808419,0.323757385,1.047295742,0.113719213,0.012112012,0.058837116,0.11646714
1304,台聚,2017,M1300,13042017,0,0,0,0,0,1165454,34808419,2703828,10.9,32019486,0.396741178,1.087101117,0.16023983,0.012146354,0.063650272,0.162177026
1305,華夏,2022,M1300,13052022,0,0,0,0,0,581050,10041228,-399256,23.08,11835269,1.133107663,0.848415697,0.07877379,0.006123984,0.106384232,0.182022056
1305,華夏,2021,M1300,13052021,0,0,0,0,0,581050,11835269,2681983,27.48,10303758,1.549653437,1.148636158,0.399133209,0.007489792,0.131351687,0.229328367
1305,華夏,2020,M1300,13052020,0,0,0,0,0,553381,10303758,1766618,30.88,8712566,1.961351602,1.182631845,0.311037414,0.007893886,0.100376858,0.205120168
1305,華夏,2019,M1300,13052019,0,0,0,0,0,527030,8712566,646248,14.33,8811104,0.85713889,0.988816611,0.176765477,0.006805844,0.096614908,0.177098352
1305,華夏,2018,M1300,13052018,0,0,0,0,0,506760,8811104,1330450,16.3,8200848,1.007235837,1.074413768,0.266116382,0.006497865,0.097385295,0.153390723
1305,華夏,2017,M1300,13052017,0,0,0,0,0,492000,8200848,1367356,19.06,7755820,1.20909459,1.057379877,0.286092251,0.006242667,0.103548948,0.187300505
1307,三芳,2022,M1300,13072022,0,0,0,0,0,397818,8482298,562999,25.2,7651060,1.310277739,1.108643508,0.1816232,0.039389967,0.068648789,0.167107303
1307,三芳,2021,M1300,13072021,0,0,0,0,0,397818,7651060,119168,18.94,7873126,0.957011601,0.971794431,0.107445632,0.037405092,0.054904494,0.129039977
1307,三芳,2020,M1300,13072020,0,0,0,0,0,397818,7873126,250216,21.74,8264085,1.046524004,0.952691798,0.129362416,0.037434876,0.061650019,0.155681482
1307,三芳,2019,M1300,13072019,0,0,0,0,0,397818,8264085,425285,19.12,8216613,0.925719656,1.005777563,0.184456174,0.054542425,0.078154588,0.188572104
1307,三芳,2018,M1300,13072018,0,0,0,0,0,397818,8216613,346007,21.43,8380965,1.017214574,0.980389848,0.164923371,0.049287761,0.074350746,0.18208476
1307,三芳,2017,M1300,13072017,0,0,0,0,0,397818,8380965,909702,24.69,8902965,1.103242169,0.941367848,0.223212267,0.048565955,0.072466645,0.170926315
1308,亞聚,2022,M1300,13082022,0,0,0,0,0,593744,14216958,1497351,25.3,15462049,0.971522157,0.919474385,0.107065823,0.000418315,0.009807109,0.036456423
1308,亞聚,2021,M1300,13082021,0,0,0,0,0,593744,15462049,2974177,24.15,12109545,1.184100443,1.276848057,0.258603606,0.000508194,0.012489404,0.05913005
1308,亞聚,2020,M1300,13082020,0,0,0,0,0,582102,12109545,967715,28.42,10229820,1.617168126,1.183749567,0.103901242,0.000530117,0.008773664,0.058596143
1308,亞聚,2019,M1300,13082019,0,0,0,0,0,554383,10229820,768447,14.35,9604436,0.828304343,1.065114079,0.092160227,0.000533712,0.011616924,0.038797073
1308,亞聚,2018,M1300,13082018,0,0,0,0,0,554383,9604436,284368,10.09,9816470,0.569830547,0.978400178,0.039823073,0.000512608,0.010342007,0.045953382
1308,亞聚,2017,M1300,13082017,0,0,0,0,0,518115,9816470,582069,11.89,9497205,0.648652667,1.033616733,0.07327956,0.000655561,0.011335546,0.043400032
1309,台達化,2022,M1300,13092022,0,0,0,0,0,397587,7206214,428234,19.69,7661813,1.021753993,0.940536398,0.231845126,0.001998483,0.17395465,0.04552369
1309,台達化,2021,M1300,13092021,0,0,0,0,0,378654,7661813,1849407,23.96,6355806,1.427442851,1.205482515,0.443872264,0.002917962,0.149975157,0.051598806
1309,台達化,2020,M1300,13092020,0,0,0,0,0,344231,6355806,1917314,32.63,4299763,2.612296894,1.47817589,0.57024236,0.004773054,0.119557752,0.079242275
1309,台達化,2019,M1300,13092019,0,0,0,0,0,334205,4299763,355713,10.34,3991957,0.865660552,1.077106542,0.226492921,0.006274617,0.131110881,0.075395101
1309,台達化,2018,M1300,13092018,0,0,0,0,0,327652,3991957,184174,7.3,3905550,0.612425804,1.022124157,0.19234346,0.005908771,0.139277695,0.090774923
1309,台達化,2017,M1300,13092017,0,0,0,0,0,327652,3905550,524582,10.83,3379118,1.050117563,1.155789765,0.316611909,0.006300757,0.155068867,0.101571475
1310,台苯,2022,M1300,13102022,0,0,0,0,0,527870,6722246,-412899,16.34,7371126,1.170159864,0.91197003,-0.046076678,0.000315691,0.00962336,0.048576975
1310,台苯,2021,M1300,13102021,0,0,0,0,0,527870,7371126,103102,14.02,7463726,0.991560703,0.987593328,0.022830688,0.000309631,0.008707313,0.058586824
1310,台苯,2020,M1300,13102020,0,0,0,0,0,527870,7463726,193487,20.58,7229260,1.502721523,1.032432918,0.036459887,0.000887366,0.008808094,0.074015044
1310,台苯,2019,M1300,13102019,0,0,0,0,0,527870,7229260,1057007,14.69,7717414,1.004793873,0.936746428,0.14724479,0.002697795,0.00758311,0.073094692
1310,台苯,2018,M1300,13102018,0,0,0,0,0,527870,7717414,1231618,20.2,7572262,1.408162317,1.019168909,0.175401749,0.004805697,0.007947427,0.063515103
1310,台苯,2017,M1300,13102017,0,0,0,0,0,527870,7572262,1094385,17.65,7550133,1.23400548,1.002930942,0.155096208,0.003937282,0.006209824,0.059730339
1312,國喬,2022,M1300,13122022,0,0,0,0,0,906620,36107841,-456334,18.44,39230540,0.426149444,0.920401325,-0.001436865,0.000870138,0.009325107,0.327065521
1312,國喬,2021,M1300,13122021,0,0,0,0,0,906620,39230540,6078852,19.43,31120337,0.56604871,1.260607814,0.210249876,0.001243624,0.013672506,0.219449487
1312,國喬,2020,M1300,13122020,0,0,0,0,0,906620,31120337,4334953,25.55,27232077,0.850619694,1.142782352,0.171723075,0.001095289,0.011442241,0.042649299
1312,國喬,2019,M1300,13122019,0,0,0,0,0,906620,27232077,2182665,12.37,25620974,0.437722992,1.062882192,0.098354926,0.001286758,0.011877612,0.048504674
1312,國喬,2018,M1300,13122018,0,0,0,0,0,906620,25620974,3161577,17.49,23484064,0.675214639,1.090994046,0.149182101,0.001657933,0.012897682,0.05928927
1312,國喬,2017,M1300,13122017,0,0,0,0,0,906620,23484064,3476302,24.16,20847219,1.050688785,1.126484257,0.182393441,0.002026745,0.013615341,0.063758336
1313,聯成,2019,M1300,13132019,1,0.693147181,1,0,0,1332348,20571716,-130181,8.94,19774063,0.602364376,1.040338346,0.06980705,0,0.076390472,0.158166432
1313,聯成,2020,M1300,13132020,1,0.693147181,1,0,0,1332348,24954701,2138729,25.48,20571716,1.650237979,1.213058794,0.169221323,0,0.065256783,0.127720459
1313,聯成,2022,M1300,13132022,1,0.693147181,1,0,0,1355267,26106202,-1230513,14.85,29896737,0.673174298,0.873212418,0.014200613,0,0.055359386,0.125296282
1313,聯成,2021,M1300,13132021,0,0,0,0,0,1347858,29896737,2165120,15.48,24954701,0.836108669,1.198040281,0.151258074,0,0.064496064,0.150630817
1313,聯成,2018,M1300,13132018,0,0,0,0,0,1293922,19774063,743351,9.47,21263906,0.576255432,0.929935591,0.096929369,0,0.061971023,0.189762079
1313,聯成,2017,M1300,13132017,0,0,0,0,0,1199557,21263906,1950106,15.02,18408454,0.9787539,1.155116339,0.156404498,0,0.050469149,0.247001242
1314,中石化,2022,M1300,13142022,0,0,0,0,0,3784850,79518249,-3869118,9.8,80314522,0.461828435,0.990085566,-0.027869169,0.00512916,0.015176247,0.056042244
1314,中石化,2021,M1300,13142021,0,0,0,0,0,3784850,80314522,586969,9.6,70868031,0.512707345,1.13329693,0.027517584,0.006518637,0.012716383,0.073273603
1314,中石化,2020,M1300,13142020,0,0,0,0,0,3284850,70868031,-1077503,13.14,67193864,0.642364145,1.054680097,-0.000466813,0.006582134,0.008986788,0.072024806
1314,中石化,2019,M1300,13142019,0,0,0,0,0,2834850,67193864,394053,7.53,67190754,0.317698779,1.000046286,0.022985276,0.005977831,0.011142753,0.100232065
1314,中石化,2018,M1300,13142018,0,0,0,0,0,2699857,67190754,3919461,9.59,62548459,0.413945108,1.074219175,0.080728048,0.005362818,0.012702439,0.086511612
1314,中石化,2017,M1300,13142017,0,0,0,0,0,2699857,62548459,4122520,10.77,51062666,0.569446568,1.224935239,0.09765675,0.004628587,0.012293639,0.073142714
1315,達新,2022,M1300,13152022,0,0,0,0,0,99099,10638744,714493,68.37,11570282,0.5855863,0.919488738,0.071124801,0,0.009372373,0.020602696
1315,達新,2021,M1300,13152021,0,0,0,0,0,99099,11570282,5951,65.23,12204094,0.52967699,0.948065625,0.009777047,0,0.009289424,0.037623522
1315,達新,2020,M1300,13152020,0,0,0,0,0,138600,12204094,-326387,81.37,8393227,1.343688429,1.45404074,-0.025989527,0,0.012897423,0.016476142
1315,達新,2019,M1300,13152019,0,0,0,0,0,198000,8393227,218548,70.01,7723012,1.794892977,1.086781556,0.043638285,0,0.015339999,0.017007872
1315,達新,2018,M1300,13152018,0,0,0,0,0,198000,7723012,228644,38.44,7334715,1.037684491,1.052939617,0.047660475,0,0.016487621,0.015916501
1315,達新,2017,M1300,13152017,0,0,0,0,0,198000,7334715,78267,31.33,7288525,0.851110478,1.006337359,0.027932949,0,0.017194563,0.012429538
1316,上曜,2022,M2500,13162022,0,0,0,0,0,219042,5322044,131394,11.15,5398088,0.452441364,0.98591279,0.05467862,0.002858049,0.02747973,0.031423348
1316,上曜,2021,M2500,13162021,0,0,0,0,0,232546,5398088,-206779,14.95,2609608,1.332216448,2.068543628,-0.047316685,0.006726298,0.025194589,0.016595979
1316,上曜,2020,M2500,13162020,0,0,0,0,0,184678,2609608,-104577,12.67,2501178,0.935507293,1.043351573,0.005065613,0.007073867,0.039802845,0.009031744
1316,上曜,2019,M2500,13162019,0,0,0,0,0,184678,2501178,-93701,12.13,2973824,0.753287397,0.841064569,-0.006691048,0.006750568,0.018066974,0.010530213
1316,上曜,2018,M1721,13162018,0,0,0,0,0,179082,2973824,239069,13.12,2698991,0.870531187,1.101828054,0.119411291,0.005649889,0.025184226,0.01916531
1316,上曜,2017,M1721,13162017,0,0,0,0,0,127810,2698991,298329,16.07,1929195,1.064644424,1.399024464,0.200294942,0.008963324,0.036692506,0.038289546
1319,東陽,2022,M2200,13192022,0,0,0,0,0,591477,24265487,1784311,52.7,22267853,1.39981335,1.089709322,0.171766223,0.022588752,0.069048013,0.227900328
1319,東陽,2021,M2200,13192021,0,0,0,0,0,591477,22267853,634340,47.16,22359392,1.247531924,0.995906016,0.117003584,0.022792078,0.065841325,0.224615991
1319,東陽,2020,M2200,13192020,0,0,0,0,0,591477,22359392,733138,33.84,22738837,0.880237704,0.983312911,0.11818841,0.022402245,0.063544499,0.236934985
1319,東陽,2019,M2200,13192019,0,0,0,0,0,591477,22738837,1850306,33.44,21873327,0.904251597,1.039569198,0.187000085,0.027644309,0.074763889,0.28283146
1319,東陽,2018,M1300,13192018,0,0,0,0,0,591477,21873327,1920181,37.88,21335968,1.050111659,1.025185593,0.196901308,0.029865109,0.077038829,0.301963192
1319,東陽,2017,M1300,13192017,0,0,0,0,0,591477,21335968,2384043,37.78,20152151,1.108864312,1.058743952,0.234715937,0.030127553,0.086286223,0.348522597
1321,大洋,2022,M1300,13212022,0,0,0,0,0,227228,5913860,110776,34.95,6626597,1.19844599,0.892442984,0.078771502,0.002331664,0.059722962,0.04809618
1321,大洋,2021,M1300,13212021,0,0,0,0,0,227228,6626597,177411,31.45,6604117,1.082100847,1.003403937,0.084843894,0.001740732,0.056239464,0.045894251
1321,大洋,2020,M1300,13212020,0,0,0,0,0,227228,6604117,318851,36.03,5327466,1.536757783,1.239635692,0.103605917,0.001624412,0.042131099,0.060456322
1321,大洋,2019,M1300,13212019,0,0,0,0,0,227228,5327466,10907,30.17,5347099,1.282091235,0.996328289,0.039979062,0.001440781,0.036498483,0.059116916
1321,大洋,2018,M1300,13212018,0,0,0,0,0,227228,5347099,-34597,26.59,4780490,1.26388561,1.118525298,0.035348887,0.001118086,0.041467925,0.063088093
1321,大洋,2017,M1300,13212017,0,0,0,0,0,227228,4780490,-80390,25.93,4865943,1.210869515,0.982438553,0.022679879,0.001506799,0.03769403,0.071223605
1323,永裕,2022,M1300,13232022,0,0,0,0,0,91275,2908378,290717,31.7,2726864,1.06107877,1.066565109,0.233355239,0.020570883,0.106172145,0.216057713
1323,永裕,2021,M1300,13232021,0,0,0,0,0,91275,2726864,342891,32.66,2581337,1.154843982,1.056376599,0.260597125,0.021815826,0.105946647,0.180664516
1323,永裕,2020,M1300,13232020,0,0,0,0,0,91275,2581337,342045,30.57,2369105,1.177776734,1.089583197,0.258843318,0.024826675,0.089639336,0.358756999
1323,永裕,2019,M1300,13232019,0,0,0,0,0,91275,2369105,351896,27.66,2281781,1.106445579,1.038270106,0.272998154,0.021328953,0.097449317,0.361544776
1323,永裕,2018,M1300,13232018,0,0,0,0,0,91275,2281781,357154,27.63,2096325,1.203023505,1.088467199,0.301471384,0.021422251,0.10967765,0.229386188
1323,永裕,2017,M1300,13232017,0,0,0,0,0,91275,2096325,313039,28.54,2005974,1.298615286,1.045040963,0.275893406,0.020422997,0.099417041,0.305795589
1324,地球,2022,M1300,13242022,0,0,0,0,0,75122,953592,4210,11.6,949040,0.91820703,1.004796426,0.077555214,0.015425061,0.057694091,0.07112872
1324,地球,2021,M1300,13242021,0,0,0,0,0,75122,949040,409,10.43,972295,0.805848492,0.976082362,0.077837488,0.016931075,0.060485758,0.051162456
1324,地球,2020,M1300,13242020,0,0,0,0,0,75122,972295,15584,11.65,973468,0.89902421,0.99879503,0.102641278,0.023299174,0.063333361,0.054671545
1324,地球,2019,M1300,13242019,0,0,0,0,0,75122,973468,2612,9,1002363,0.674504147,0.971173118,0.094559556,0.023810735,0.068142978,0.049461123
1324,地球,2018,M1300,13242018,0,0,0,0,0,75122,1002363,328,9.84,1025498,0.720820986,0.977440229,0.0871284,0.021540754,0.065267802,0.099306873
1324,地球,2017,M1300,13242017,0,0,0,0,0,75122,1025498,61631,10.9,1000707,0.818251296,1.024773485,0.152902898,0.024060989,0.067254451,0.114030381
1325,恒大,2022,M1300,13252022,0,0,0,0,0,85281,2879008,6116,23.72,3048646,0.663529095,0.944356281,0.009360221,0.003073168,0.004280917,0.025478524
1325,恒大,2021,M1300,13252021,0,0,0,0,0,85281,3048646,277742,25.04,3829882,0.557572333,0.796015647,0.080125706,0.002577886,0.005028092,0.040739375
1325,恒大,2020,M1300,13252020,0,0,0,0,0,85281,3829882,2012504,71.04,1763717,3.434996794,2.171483294,1.165865612,0.008281941,0.016525327,0.201858915
1325,恒大,2019,M1300,13252019,0,0,0,0,0,85281,1763717,33684,129.26,1785545,6.173701621,0.987775161,0.033043693,0.005750065,0.008428799,0.112566191
1325,恒大,2018,M1300,13252018,0,0,0,0,0,85281,1785545,59381,12.18,1768423,0.587372241,1.009682073,0.047947804,0.005914309,0.008454991,0.07672938
1325,恒大,2017,M1300,13252017,0,0,0,0,0,85281,1768423,39372,13.4,1807608,0.632197578,0.97832218,0.036276671,0.005116154,0.009379246,0.048624481
1326,台化,2022,M1300,13262022,0,0,0,0,0,5861186,373356464,9131703,67.1,443980954,0.885816333,0.84092901,0.047604161,0,0.02703638,0.082967829
1326,台化,2021,M1300,13262021,0,0,0,0,0,5861186,443980954,42793814,73.67,395452529,1.091897361,1.122716183,0.140686343,0,0.032471549,0.075758855
1326,台化,2020,M1300,13262020,0,0,0,0,0,5861186,395452529,21017161,76.25,409290963,1.091925972,0.966189251,0.073023579,0,0.021673408,0.070970189
1326,台化,2019,M1300,13262019,0,0,0,0,0,5861186,409290963,31189676,64.72,433322499,0.875412559,0.944541223,0.093817496,0,0.021839521,0.073511403
1326,台化,2018,M1300,13262018,0,0,0,0,0,5861186,433322499,54693772,88.06,418501076,1.233296803,1.035415496,0.152654367,0,0.021964687,0.078555566
1326,台化,2017,M1300,13262017,0,0,0,0,0,5861186,418501076,57010965,92.62,379640412,1.429940096,1.102361769,0.172996082,0,0.022825123,0.069418985
1336,台翰,2022,M2328,13362022,0,0,0,0,0,78818,1723535,166233,23.79,1549064,1.210460136,1.112629949,0.130990069,0,0.02367817,0.153689583
1336,台翰,2021,M2328,13362021,0,0,0,0,0,77098,1549064,70185,18.65,1630910,0.881641354,0.949815747,0.064049518,0,0.021015261,0.123636497
1336,台翰,2020,M2328,13362020,0,0,0,0,0,77098,1630910,-28126,21.54,1673480,0.992357793,0.974561991,0.004163181,0,0.020970074,0.117277171
