Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
6277,62772017,M2325,99,2017,3718998,5952247,2024879,738194,795533,758710,788523,1051259,1101260,821330,4947321,712678,5750670,4935747,610192,4887879,2038477,2067456
6278,62782017,M2326,105,2017,11025968,26179125,5739255,758114,541205,478131,595687,1757916,1701452,1713450,26330034,9112922,29701040,30046297,12246862,30145169,1670504,23905773
6279,62792017,M2328,188,2017,4541752,6974841,2409957,971866,897721,971866,897721,1400379,1280907,792484,4076623,2015591,5933128,3982466,2013607,3396076,598561,2582481
6281,62812017,M2329,34,2017,2382855,4809251,229597,452916,494069,456572,494535,630993,688435,297543,16372659,112832,5086169,16812380,90592,16501728,2687349,13086080
6282,62822017,M2328,188,2017,8049841,15296269,3349285,357807,549735,292814,503455,988566,1221375,230265,17801690,4843596,15678897,19749532,5150056,20836093,2456019,15025902
6283,62832017,M2331,72,2017,1358164,1539945,201584,35002,89334,21636,18751,70520,140425,64175,691300,162648,1694167,880780,202715,926288,153280,526085
6284,62842017,M2328,188,2017,2711358,5953712,1597852,85436,58882,76329,1509,436716,366287,283802,3757860,1396196,5367626,3100030,1030528,3400975,660215,2943768
6285,62852017,M2327,84,2017,14221639,29932342,5620272,2063690,2042600,1991647,2032980,3987626,4018649,1701908,56889794,10082574,29771912,52779497,9814054,52183218,5063686,49798422
6287,62872017,M2324,138,2017,268684,1712982,465157,-92723,-236048,-98007,-241550,48192,-59997,50552,1294123,373298,1497729,1165338,410894,870168,61735,1390551
6288,62882017,M2200,29,2017,1736728,3724009,1000113,70546,103313,28692,103800,219923,272110,-29301,2635786,726343,2985704,2471324,612551,2564805,404737,2328431
6290,62902017,M2328,188,2017,3684497,6091276,948422,226943,406903,212866,400079,522942,735606,165109,6307551,2133108,5574448,6754571,2204103,7370129,636854,6065980
6291,62912017,M2324,138,2017,10007,173776,10039,-37040,-18693,-37040,-18693,-27819,-9652,-25404,193678,21679,193547,232609,31521,243909,101684,122298
6292,62922017,M2328,188,2017,931162,1623650,158573,120846,157059,96014,108023,164552,224410,165803,1402644,298115,1641806,1452801,317630,1395073,263968,977150
6294,62942017,M3200,24,2017,504699,1035049,32699,217946,216524,217996,217172,239550,240840,258474,783112,7982,952381,763672,5470,685931,134685,433802
6404,64042017,M2330,31,2017,666771,768550,382,-437115,-222347,-359747,-193890,-428299,-231485,-48708,310336,86002,1257348,602105,383837,942002,351636,329768
6405,64052017,M2326,105,2017,1901578,2840624,1743722,20881,2908,27942,-3953,165837,149984,92608,859694,294701,2875270,852853,262936,1247505,107005,684744
6409,64092017,M2331,72,2017,4178761,7237174,1295195,1363644,1428336,1364359,1428141,1728970,1788040,1741355,9862230,1791008,7079235,8120220,1522945,8039323,866051,7345986
6411,64112017,M2324,138,2017,2014741,2906424,518396,430978,322788,428751,322504,539011,430499,495080,2736655,583582,2403912,2439083,453485,2096908,515898,1705233
6412,64122017,M2328,188,2017,7546481,20409651,2377050,1562238,1337031,1084908,1242931,2565610,2330953,2466208,27874928,7585442,19463435,27419463,8669917,26518732,3156749,24490139
6414,64142017,M2325,99,2017,20506534,50526631,2200551,1815943,1388727,1670704,1370307,3334685,1892588,3146053,34904064,11035127,15546766,14471649,3837618,11056658,5985329,30942469
6415,64152017,M2324,138,2017,10570406,12091458,698094,1808017,1469656,1797173,1470274,2120037,1786442,2114572,8599237,583440,10828075,7138903,582472,4700981,2250667,4826290
6416,64162017,M2327,84,2017,1430526,2607452,40628,338988,402270,338995,387398,418989,498845,162980,4036345,872770,2312173,3665136,681868,3544066,374000,3335888
6417,64172017,M2327,84,2017,705650,1086407,476739,47275,90015,47275,90015,108811,160138,107349,889974,145018,934377,949450,160840,968607,169145,658604
6419,64192017,M2326,105,2017,427505,509721,5740,-18789,-18587,-30243,-12638,-16228,-15633,-98884,263077,22594,440891,331684,24779,421724,198066,90993
6426,64262017,M2327,84,2017,782475,1052817,241782,77651,86060,73086,88885,163018,178321,170944,551889,92500,770803,522578,132144,523465,159609,321327
6431,64312017,M1722,102,2017,424926,475196,7404,-158815,-271369,-124612,-271407,-108310,-207568,-48152,106562,45903,666345,210702,82945,416827,39191,209783
6432,64322017,M2328,188,2017,408913,844225,101949,8905,38814,10546,39164,40934,74100,31224,846125,293971,847455,956751,344565,979686,186073,630620
6435,64352017,M2324,138,2017,690188,1098680,31570,156372,118441,156372,118443,198888,152340,-29546,1918748,428323,982892,1531185,282122,1277445,170651,1654934
6438,64382017,M2331,72,2017,1458752,3537524,198587,305138,112601,305186,112669,424103,202807,-208346,3281439,1515923,2393439,2135307,863645,2382054,541477,2720742
6441,64412017,M2325,99,2017,820390,1039331,25273,152272,112463,152495,112224,192571,143667,34518,1409023,207350,802003,1092438,163885,861771,217662,1045044
6442,64422017,M2327,84,2017,2085391,3020009,404757,47008,289964,49361,293811,132058,490837,336605,2899950,538346,3307252,4350570,933830,4312879,436874,2293971
6443,64432017,M2326,105,2017,4314854,10270199,7215628,-940541,17748,-937021,30445,-78184,721030,29974,6635957,353479,9296459,7754501,212682,7135177,424116,6740372
6446,64462017,M1722,102,2017,3457485,3669176,245322,-872308,-844918,-872307,-844918,-806930,-778778,-790478,4035,485,4498534,5473,964,11589,893772,28779
6449,64492017,M2328,188,2017,1480866,2921204,866634,189100,204810,188496,204810,386931,386342,281235,1941720,860986,2551366,1653022,762724,1452184,219733,1440064
6451,64512017,M2324,138,2017,5417003,8785932,811869,107540,961173,139364,920768,350973,1540273,163059,3148644,597486,8295552,4132887,544473,5912035,359508,2789962
6456,64562017,M2326,105,2017,24517052,68678775,19922915,6954330,2897420,7803615,3210092,12734276,7869569,11198814,130816160,21915268,42057109,79361173,14638840,93678500,5779370,122798247
6457,64572017,M2324,138,2017,487602,601529,38977,46294,51029,46405,51002,76009,75151,60977,613901,109760,587449,565762,94927,550264,194202,376210
6461,64612017,M1722,102,2017,1355228,2242709,1643842,-239314,-125471,-239314,-125471,-221123,-112402,-145290,16608,3710,2097494,11654,4383,9767,256296,8194
6462,64622017,M2324,138,2017,2264082,3627668,33758,593191,114026,593363,114026,781233,180696,592793,4731908,729289,2493058,1673268,407697,534447,1045532,3060495
6464,64642017,M9900,86,2017,6650495,9170648,1771824,636260,734318,635952,733424,1338792,1354073,1288968,2943179,216114,9739910,2980159,162990,3031742,607215,1572112
6465,64652017,M2327,84,2017,372512,590902,218730,36427,56233,-582,49615,45094,65565,4637,244646,7671,432782,271717,6353,297440,114134,135642
6469,64692017,M1722,102,2017,806653,1537115,281558,102358,92865,102347,92125,171617,149253,156851,3623734,276086,1279907,2802016,274683,2159857,811715,2794066
6470,64702017,M2327,84,2017,593877,1142692,58995,70203,163786,70203,163786,106428,204280,226891,1594120,343563,1345240,1872897,620269,1870549,200004,1215415
6472,64722017,M1722,102,2017,632203,906152,413895,15345,24571,15358,24611,41761,52035,19727,357823,129033,744676,283256,109478,237652,107408,246070
6477,64772017,M2326,105,2017,1371216,4146774,477375,74797,-56757,76338,-52667,183699,37733,100018,1272930,427717,3845381,897574,262970,1304521,75392,1176012
6482,64822017,M3200,24,2017,338667,423540,71228,1671,15857,3086,16436,14579,40880,-49875,343956,43919,470789,391211,58515,252275,327398,973
6485,64852017,M2324,138,2017,828689,1063489,94660,-81064,127368,-74717,127368,-28668,176779,-156274,715375,195128,1191566,1055140,67058,1104986,379504,402384
6486,64862017,M2327,84,2017,1044629,1880831,254784,166665,160352,169047,160173,209274,202471,324050,1795556,241897,1992196,1906879,351943,2157242,482305,911490
6488,64882017,M2324,138,2017,34054406,70232337,28202304,5278207,939171,5158184,796147,12312920,3039091,16276374,46212601,7869432,60560237,18426950,7642237,15310462,4394224,34444739
6494,64942017,M2324,138,2017,483063,673254,67239,104006,92707,102682,92998,192406,175371,221011,1007710,151899,619821,893536,126678,746905,278741,638741
6496,64962017,M1722,102,2017,1339818,1679184,149606,279683,180460,279703,180146,362679,243383,349467,1715539,345205,1530541,1535099,344757,1238087,342007,1074413
6499,64992017,M1722,102,2017,1532827,1638236,185198,-272540,-218919,-273387,-218919,-230103,-208635,-310762,164767,36602,1794940,29296,19117,0,319315,115698
6504,65042017,M9900,86,2017,2873348,6753838,2160933,541377,582367,545631,581599,1037806,1089189,766949,6433820,1390808,5385356,6090390,1322201,5922201,498143,5238043
6506,65062017,M1400,48,2017,1208539,2087875,1006888,123212,202928,123737,161813,263781,361687,120429,2151773,518302,2121527,2031302,461830,1964818,203834,1804216
6509,65092017,M1721,36,2017,2669910,4997598,2323336,71210,92656,72402,91908,371270,464247,322711,3185747,838436,5138926,3058434,815205,3137474,509902,2409907
6510,65102017,M2324,138,2017,5762663,6662739,2093060,736370,604779,736370,604779,1084944,859709,1051989,3109675,451168,3987855,2595197,399432,1725149,825862,1195621
6512,65122017,M2331,72,2017,466434,564293,98186,12904,63285,12904,63285,23006,83306,11784,421764,80581,587016,544546,53291,579450,82913,318294
6514,65142017,M2327,84,2017,529465,676886,127838,43594,42578,35585,43173,75779,76998,57987,449999,106180,673926,473849,121619,560596,62664,321460
6523,65232017,M1722,102,2017,1871640,2041192,35281,127255,312123,129042,313400,157732,380721,93828,936922,151046,2244170,1150595,220262,865214,446809,416213
6525,65252017,M2324,138,2017,3034012,3977791,983268,627189,571545,624444,587121,927355,876572,801771,3094368,674036,3855631,2956016,645698,2731579,241643,2042526
6530,65302017,M2327,84,2017,416237,491615,3182,27341,32204,28816,31858,33615,41301,39340,356338,66307,501144,388654,67918,374181,67095,238050
6531,65312017,M2324,138,2017,2597342,3243753,68341,236389,386897,236771,386541,370017,514156,456004,4236815,598575,3854110,3161932,1090771,2602510,606507,3487141
6532,65322017,M2324,138,2017,474208,597267,125034,57961,33255,57735,33255,83234,55209,71491,365130,68672,522907,293215,72708,321390,50927,263147
6533,65332017,M2324,138,2017,1154334,1184443,3209,21533,-31861,21533,-31861,26698,-27227,42068,289377,45458,835220,208635,65020,218923,261545,572
6535,65352017,M1722,102,2017,691690,808815,14592,-212841,-229641,-212795,-229538,-169876,-152033,-68411,35259,600,918273,12464,0,9524,220581,10212
6538,65382017,M2328,188,2017,1233102,1691623,444044,-27496,130497,-22130,132004,81531,272775,102611,897756,414106,1732893,1258772,476845,1404183,296054,578339
6542,65422017,M3200,24,2017,831700,1264152,5050,-97480,95716,1952,151325,211520,316400,49844,2175813,191863,1569761,2749083,265356,1840840,749504,1428410
6548,65482017,M2324,138,2017,5130220,9099936,2318304,820141,207763,558970,205816,1599160,290020,1020468,7505222,1824566,2332953,1667978,523408,378404,607359,7246599
6552,65522017,M2324,138,2017,1709198,2005256,769895,4414,136303,5222,136842,227308,380725,297537,1322928,162285,1780885,1667761,238470,1588245,114558,1167927
6556,65562017,M2326,105,2017,862481,1885089,914585,35369,58210,-44962,57762,106762,131551,-98022,1187504,216722,1968052,1320656,276065,1508630,315753,819518
6560,65602017,M2326,105,2017,282927,360730,2145,-11975,38030,-11975,38030,-11108,48967,-25161,165553,21673,332324,243590,22061,248716,66066,109557
6561,65612017,M2327,84,2017,1192191,1601629,405189,386274,318372,386274,318372,604663,537746,578071,2126329,194156,1434639,1980472,204632,1739825,289549,1379656
6568,65682017,M2324,138,2017,1184367,1437432,214292,238384,237517,238179,238332,307060,305521,245979,1110761,97590,1340896,1123007,78802,778134,186927,521008
6569,65692017,M1722,102,2017,870300,1127956,21021,115911,164012,116685,164248,154350,212240,115814,1296343,198967,1188917,1127226,208892,936527,274630,891927
6570,65702017,M2325,99,2017,430952,653232,197783,30767,41518,30770,41532,45605,67321,6816,567824,61737,462242,560692,47413,550442,161791,377844
6574,65742017,M1722,102,2017,653664,838011,23735,150496,143899,150496,143899,190777,182024,171543,1005225,187658,544367,818992,162746,571817,681542,126316
6576,65762017,M1722,102,2017,603661,703096,29609,-443486,-308546,-443486,-308408,-427041,-298810,-483098,23725,0,658093,0,0,0,457898,8814
6577,65772017,M2325,99,2017,1002316,1470826,73983,150699,142783,150471,142770,201809,187745,-2508,1837023,372989,1013692,1672899,231420,1651617,270837,1504501
6579,65792017,M2325,99,2017,4631910,5816026,645810,619145,582364,354333,570468,785110,785212,482939,5411540,731668,4865818,5766362,844568,4498031,1228679,3587227
6581,65812017,M2335,17,2017,2294722,3194995,2134701,763925,515060,774691,532437,1179349,863477,993139,1906571,118747,2304122,1523822,112667,1402026,159473,772605
6591,65912017,M2325,99,2017,888521,1455163,198393,86422,147260,86765,152449,157227,242900,28016,1291947,623371,1006809,1173895,535282,841107,181325,1004619
6593,65932017,M2330,31,2017,483962,854039,519657,42490,46178,42596,47853,88792,88994,116415,784421,57892,848613,740299,62715,676495,115610,603354
6596,65962017,M3200,24,2017,456459,724606,323643,85514,41664,77425,37753,126546,64794,224167,871777,33938,703978,734911,28983,710818,193040,588888
6603,66032017,M1500,78,2017,2175665,4745148,1076023,193876,123931,169889,79052,390754,267777,507307,3388833,1108926,4403199,2843933,1210483,2798034,710103,2424766
6605,66052017,M2200,29,2017,12677150,30246849,13852991,999326,1186898,1059150,1206155,4068774,4168766,2920859,16112554,3352487,27760379,15786767,3104707,15069146,2447898,12405298
6609,66092017,M1500,78,2017,1958812,3827843,748603,138405,72106,138136,65019,232495,160226,-11900,2872487,1104837,3374144,2368743,807098,2800646,372144,2359223
6613,66132017,M2331,72,2017,1997636,5392570,92816,447475,264391,448218,264508,604558,359856,674234,3342542,647737,3462759,2651372,793973,2623617,321542,2882812
6615,66152017,M1722,102,2017,299020,390229,74094,44989,43206,44989,43451,72913,70757,65996,423942,73265,358079,383947,63556,344398,98680,278630
6625,66252017,M9900,86,2017,421153,739961,261910,41752,37785,43157,37767,141806,125624,100510,1110545,249207,656452,790565,206695,616870,119621,926119
6803,68032017,M2335,17,2017,5230882,7057129,73244,959424,1430668,952952,1427258,1151086,1693131,1200009,4479587,996006,7321227,4955565,949813,4078753,181840,3213394
7402,74022017,M2326,105,2017,303443,363713,8263,16039,38410,15866,38410,23915,50058,-51911,512817,58199,410431,409361,73216,301011,129604,400251
8011,80112017,M2327,84,2017,3670104,6167589,1539188,-34465,6747,-23521,5556,209773,193567,-172806,2047008,362224,5813195,1847139,185300,1596605,299568,1770386
8016,80162017,M2324,138,2017,4998244,7030995,782145,891234,1099027,803096,1138677,1184396,1427367,585051,9431062,1009582,7362468,10189747,925263,9266108,1660796,7031950
8021,80212017,M2331,72,2017,4658499,6289346,2142951,233439,260457,233368,259385,842483,920428,720933,3283163,1334153,6296342,3282932,1308122,3505897,578468,2385295
8024,80242017,M2324,138,2017,676114,791144,150735,4779,11220,4779,11220,35281,46117,20013,580012,92852,805273,608103,94157,597942,175028,416269
8027,80272017,M1500,78,2017,1148983,1957602,389425,-97896,-133395,-103109,-128975,-14822,-41347,-100252,1426441,567092,1732429,1391667,526222,1542420,443296,1167725
8032,80322017,M2329,34,2017,1464716,2456157,99755,115577,122231,115704,126493,167874,171958,216297,4168151,1033781,2678516,4784790,1266986,4320160,371968,3365004
8033,80332017,M9900,86,2017,766510,1119590,102528,-77732,-193570,-83545,-207368,-20044,-124482,-34079,830805,122840,1025672,686452,78807,886665,345365,608601
8034,80342017,M2327,84,2017,512590,592102,4189,102449,-15953,14150,-26590,105384,-13129,-95670,269984,118575,507024,165529,77919,214776,100060,194332
8038,80382017,M2328,188,2017,655816,1112371,282998,-175518,-59543,-177260,-62261,-147050,-32313,-112278,17976,1897,1280131,174110,36563,72272,98673,44396
8039,80392017,M2328,188,2017,7239063,11733236,2876458,746545,546610,788784,529755,1326859,1078287,424401,11192892,4776411,11797654,10283979,4340734,10267868,1145592,9552202
8040,80402017,M2324,138,2017,754112,945541,282497,3283,-63037,-35578,-38658,32955,-30390,-16340,865574,69627,947093,848350,61896,734950,303748,601241
8042,80422017,M2328,188,2017,4018120,7018703,1339890,460247,566230,376681,573936,632773,750092,301488,3538707,1599681,6408132,3527684,1599407,3229904,588830,2748894
8043,80432017,M2328,188,2017,2278441,3933900,122604,108909,138789,35926,140096,163338,198559,-185707,5044986,2444985,3910556,4923356,2398429,5108475,202004,4779722
8046,80462017,M2328,188,2017,30756472,40418721,14406626,-1958113,-693872,-2000054,-2283606,651093,2058706,527228,26623012,5982129,42764353,29170570,6243278,29902839,1500253,27339920
8047,80472017,M2331,72,2017,531765,672705,114959,32286,21138,32375,23058,50959,48394,40948,731794,40494,686459,741977,46483,822933,237717,480612
