Key,Year,Trade,Industry,LGTA,RPA,RPA_Ctd,BM,LEV,OCF,MTB,Age,Age_Trade,Big4,GC,ESG,RD,ADV,YICounts
80442021,2021,OTC,M2336,17.01134397,0,0,0.886707246,0.686690741,0.030161692,1.127767935,25,20,1,0,63.44,0.011393232,0.084986822,15
80442020,2020,OTC,M2336,16.61654879,0,0,0.32641197,0.751909292,0.085803684,3.063613139,25,20,1,0,58.71,0.012099517,0.084690279,13
80442019,2019,OTC,M2336,16.54059793,0,0,0.283516473,0.753103522,0.044237724,3.527131914,25,20,1,0,60.16,0.01246233,0.088931472,13
80442018,2018,OTC,M2336,16.22792796,0,0,0.269073193,0.693255809,-0.237288737,3.716460896,25,20,1,0,57.66,0.010664598,0.154568241,12
80442017,2017,OTC,M2336,16.26811025,0,0,0.356234873,0.556362209,0.064645455,2.80713674,25,20,1,0,55.59,0.009581006,0.138036701,12
80462022,2022,TSE,M2328,18.2191822,0,0,0.314926639,0.342847052,0.395195774,3.175342687,26,20,1,0,63.22,0,0.010265993,205
80462021,2021,TSE,M2328,17.84700717,0,0,0.256195607,0.281589346,0.28270481,3.903267553,26,20,1,0,64.95,0,0.01088466,201
80462020,2020,TSE,M2328,17.6122627,0,0,0.143089679,0.273666468,0.147832704,6.988624246,26,20,1,0,62.21,0,0.011868513,197
80462019,2019,TSE,M2328,17.46130789,0,0,0.639715591,0.23721856,0.066415824,1.563194667,26,20,1,0,59.13,0,0.015774753,196
80462018,2018,TSE,M2328,17.45462082,0,0,1.33481666,0.218802532,0.009411251,0.749166556,26,20,1,0,62.13,0,0.017392981,193
80462017,2017,TSE,M2328,17.51480363,0,0,1.986580979,0.239053804,0.013044153,0.503377416,26,20,1,0,59.69,0,0.018051901,188
80472022,2022,OTC,M2331,13.31033063,0,0,1.014540443,0.201356652,-0.023854941,0.985667951,34,20,1,0,49.68,0.069124359,0.104833062,84
80472021,2021,OTC,M2331,13.40173451,0,0,0.87591499,0.264174944,0.004200263,1.141663302,34,20,1,0,52.37,0.072485241,0.095078762,82
80472020,2020,OTC,M2331,13.3089558,0,0,1.026084745,0.202509924,0.000127786,0.974578372,34,20,1,0,52.77,0.076907483,0.111570086,79
80472019,2019,OTC,M2331,13.33688265,0,0,1.222555238,0.205045567,0.052203482,0.817958951,34,20,1,0,49.03,0.080742493,0.122422099,77
80472018,2018,OTC,M2331,13.40373961,0,0,1.234223877,0.210546495,-0.009550535,0.810225777,34,20,1,0,53.95,0.079902597,0.117224121,77
80472017,2017,OTC,M2331,13.41906218,0,0,1.161288826,0.209512342,0.060870664,0.861112221,34,20,1,0,54.26,0.080636081,0.1131138,72
80482022,2022,OTC,M2327,14.15076276,0,0,0.301881294,0.235724558,0.032257903,3.312560334,42,20,1,0,59.51,0.077586533,0.055858209,91
80482021,2021,OTC,M2327,14.18884496,0,0,0.726696325,0.229343853,-0.007947982,1.376090625,42,20,1,0,60.79,0.090741423,0.067565581,90
80482020,2020,OTC,M2327,14.04384064,0,0,0.655743775,0.208962992,0.058260247,1.524985883,42,20,1,0,61.08,0.093372642,0.073960759,88
80482019,2019,OTC,M2327,14.01655818,0,0,0.686729423,0.25058662,0.082673923,1.456177596,42,20,1,0,56.1,0.066619047,0.064230611,85
80482018,2018,OTC,M2327,13.93253864,0,0,0.582022941,0.259264102,0.115722888,1.718145333,42,20,1,0,56.93,0.080381293,0.060688469,85
80482017,2017,OTC,M2327,13.89948675,0,0,0.722165792,0.230749639,0.129182248,1.384723579,42,20,1,0,56.41,0.064655326,0.048853899,84
80492022,2022,OTC,M2326,14.76272343,0,0,0.487930334,0.189546068,0.144560838,2.049472907,25,20,1,0,54.08,0.014713759,0.022162309,112
80492021,2021,OTC,M2326,14.71793439,0,0,0.797803757,0.189000362,0.069131625,1.253441076,25,20,1,0,48.73,0.015026584,0.020407538,110
80492020,2020,OTC,M2326,14.56329553,0,0,0.744320672,0.200188798,0.171580862,1.343506956,25,20,1,0,44.63,0.017931725,0.023465429,109
80492019,2019,OTC,M2326,14.49447565,0,0,0.857742392,0.16751596,0.181149447,1.165851203,25,20,1,0,46.41,0.017062883,0.026679193,109
80492018,2018,OTC,M2326,14.48217772,0,0,0.786020472,0.190932031,0.136427183,1.272231495,25,20,1,0,49.68,0.0164065,0.024766739,107
80492017,2017,OTC,M2326,14.42999541,0,0,1.114320863,0.186136883,0.120509827,0.89740759,25,20,1,0,52.62,0.019467641,0.026723818,105
80502022,2022,OTC,M2325,16.33416826,0,0,0.450298227,0.40313368,0.034857768,2.220750472,23,20,1,0,43.79,0.045695752,0.050503253,106
80502021,2021,OTC,M2325,16.17166466,0,0,0.562346751,0.448721733,0.038340813,1.778262252,23,20,1,0,41,0.041455583,0.049752622,106
80502020,2020,OTC,M2325,16.1165784,0,0,0.909250582,0.410870521,-0.037317878,1.09980683,23,20,1,0,44.03,0.059053056,0.069279861,105
80502019,2019,OTC,M2325,15.86758797,0,0,0.905977854,0.314016666,0.023523087,1.10377974,23,20,1,0,45.16,0.063999535,0.088194948,105
80502018,2018,OTC,M2325,15.79633311,0,0,0.870612949,0.240162964,-0.012835262,1.148616042,23,20,1,0,46.08,0.066135743,0.092171487,102
80502017,2017,OTC,M2325,15.36365715,0,0,0.740930035,0.285862132,0.017964823,1.349655099,23,20,1,0,50.53,0.059118473,0.092649999,99
80542022,2022,OTC,M2324,15.39904362,0,0,1.333959463,0.149469258,-0.001115732,0.749647967,24,20,1,0,51.39,0.268502442,0.093403363,172
80542021,2021,OTC,M2324,15.20633639,0,0,1.17621099,0.111663104,-0.02638193,0.850187601,24,20,1,0,51.63,0.244472129,0.057307836,168
80542020,2020,OTC,M2324,14.83301727,0,0,0.82898661,0.151577438,0.09734377,1.206292102,24,20,1,0,55.91,0.270237866,0.073909254,156
80542019,2019,OTC,M2324,14.85586501,0,0,2.042536866,0.145802093,0.084757369,0.489587246,24,20,1,0,57.09,0.298348865,0.067001636,150
80542018,2018,OTC,M2324,14.80041761,0,0,2.39997216,0.094659211,-0.027719983,0.4166715,24,20,1,0,56.74,0.234329946,0.057401192,147
80542017,2017,OTC,M2324,14.77469333,0,0,1.999634528,0.121497354,0.042410166,0.500091385,24,20,1,0,56.75,0.244719795,0.058164212,138
80592022,2022,OTC,M2327,14.82870511,0,0,0.630854138,0.321754467,-0.01674021,1.585152478,25,20,1,0,50.36,0.102987708,0.016841805,91
80592021,2021,OTC,M2327,14.81777016,0,0,0.981684765,0.323757511,-0.178299616,1.018656941,25,20,1,0,43.69,0.055347326,0.012832733,90
80592020,2020,OTC,M2327,14.74607178,0,0,0.964547927,0.218019647,0.029792203,1.036755118,25,20,1,0,50.49,0.054568687,0.009060167,88
80592019,2019,OTC,M2327,14.95821756,0,0,0.782103147,0.369506488,0.070382082,1.278603729,25,20,1,0,48.91,0.025459957,0.004318225,85
80592018,2018,OTC,M2327,14.24199194,0,0,0.767034975,0.617083959,0.006565883,1.303721515,25,20,1,0,47.64,0.057273136,0.008778931,85
80592017,2017,OTC,M2327,14.14463227,0,0,0.945971158,0.46661011,-0.112156385,1.057114682,25,20,1,0,46.34,0.091450109,0.019404071,84
80642022,2022,OTC,M2326,15.75406673,0,0,1.027669541,0.528577458,-0.013179423,0.973075449,25,20,1,0,61.44,0.047726479,0.043878548,112
80642021,2021,OTC,M2326,15.85077174,0,0,1.320137498,0.589239235,0.310614977,0.757496853,25,20,1,0,51.55,0.046305459,0.041411133,110
80642020,2020,OTC,M2326,15.78487925,0,0,1.075619861,0.607891042,-0.010671279,0.929696481,25,20,1,0,53.98,0.044412496,0.042706637,109
80642019,2019,OTC,M2326,15.96127165,0,0,1.455124403,0.656324439,0.119373999,0.687226465,25,20,1,0,54.89,0.041965801,0.036128135,109
80642018,2018,OTC,M2326,15.92985026,0,0,1.289887983,0.651750567,-0.087141365,0.775261118,25,20,1,0,54.49,0.022118656,0.03187689,107
80642017,2017,OTC,M2326,16.06521478,0,0,1.100150366,0.73637486,-0.001029001,0.908966657,25,20,1,0,51.12,0.024801615,0.049666225,105
80662022,2022,OTC,M3800,14.24133173,0,0,0.824574096,0.511144484,0.114450366,1.21274729,27,20,1,0,52.97,0,0.034233033,28
80662021,2021,OTC,M3800,14.48860349,0,0,0.861370938,0.662413387,0.046371687,1.160940027,27,20,1,0,54.19,0,0.031440098,27
80662020,2020,OTC,M3800,14.61207407,0,0,0.581851981,0.657173478,0.113981837,1.71865016,27,20,1,0,53.51,0,0.037149857,26
80662019,2019,OTC,M3800,14.54827453,0,0,0.612170505,0.547510505,0.207124678,1.633531821,27,20,1,0,55.11,0,0.045354865,23
80662018,2018,OTC,M3800,14.59795168,0,0,0.462928453,0.521982308,0.07095469,2.160161022,27,20,1,0,56.61,0,0.046827665,21
80662017,2017,OTC,M3800,14.46700363,0,0,0.437885409,0.534684318,0.219288127,2.283702493,27,20,1,0,53.19,0,0.045024903,20
80672022,2022,OTC,M2329,12.76978005,0,0,0.34209589,0.573639507,-0.010582327,2.923157013,34,20,1,0,44.05,0,0.365614442,35
80672021,2021,OTC,M2329,12.82895025,0,0,0.404796013,0.531646181,-0.065859029,2.470380063,34,20,1,0,48.5,0,0.296394246,35
80672020,2020,OTC,M2329,13.10018525,0,0,0.377803157,0.58398104,-0.023859331,2.646881005,34,20,1,0,46.93,0,0.272968017,35
80672019,2019,OTC,M2329,13.16133406,0,0,0.475016069,0.630399908,-0.083638217,2.10519194,34,20,1,0,46.76,0,0.302899291,34
80672018,2018,OTC,M2329,13.10269114,0,0,0.417210884,0.574670583,-0.130353282,2.396869397,34,20,1,0,42.56,0,0.488836067,34
80672017,2017,OTC,M2329,13.17242892,0,0,0.450774557,0.467477695,-0.033589514,2.218403822,34,20,1,0,47.6,0,0.315668193,34
80682022,2022,OTC,M2329,14.20220798,0,0,0.370325172,0.3914895,-0.04284935,2.700329536,26,20,1,0,40.51,0.002251705,0.008646117,35
80682021,2021,OTC,M2329,13.82702402,0,0,0.311893968,0.453403586,0.121037387,3.206217826,26,20,1,0,42.56,0,0.003698913,35
80682020,2020,OTC,M2329,13.97294242,0,0,0.383818693,0.499507476,-0.092930292,2.605396814,26,20,1,0,48.71,0,0.002052627,35
80682019,2019,OTC,M2329,13.9434428,0,0,0.361616162,0.459287306,-0.037240558,2.765363126,26,20,1,0,48.6,0,0.003698138,34
80682018,2018,OTC,M2329,14.30446228,0,0,0.561333396,0.618040777,0.005919885,1.781472485,26,20,1,0,46.89,0.001969159,0.009099621,34
80682017,2017,OTC,M2329,14.57670089,0,0,0.454782795,0.679406471,0.00625694,2.198851872,26,20,1,0,43.19,0.008022203,0.022727965,34
80692022,2022,OTC,M2326,17.99183533,0,0,0.176193122,0.320345742,0.092605049,5.675590447,31,20,1,0,66.44,0.115116647,0.031212412,112
80692021,2021,OTC,M2326,17.85873723,0,0,0.172552855,0.373831159,0.082273936,5.795325728,31,20,1,0,67.27,0.134822593,0.03496317,110
80692020,2020,OTC,M2326,17.63980847,0,0,0.39121992,0.322175897,0.107361093,2.556107061,31,20,1,0,67.14,0.160568983,0.041282495,109
80692019,2019,OTC,M2326,17.54411418,0,0,0.714982656,0.292356741,0.075553707,1.398635326,31,20,1,0,63.64,0.17456687,0.055511542,109
80692018,2018,OTC,M2326,17.42410437,0,0,0.90018272,0.232964156,0.077309358,1.110885577,31,20,1,0,60.67,0.145815851,0.056085017,107
80692017,2017,OTC,M2326,17.39557688,0,0,0.890800021,0.241081622,0.153731862,1.122586413,31,20,1,0,62.05,0.127365616,0.047914952,105
80702022,2022,TSE,M2329,17.31568611,0,0,0.706365868,0.505243972,0.164955893,1.415696943,34,20,1,0,46.98,0.019333158,0.01600251,35
80702021,2021,TSE,M2329,17.22694189,0,0,0.700088996,0.514297281,0.07638236,1.428389827,34,20,1,0,48.85,0.02231798,0.017248583,35
80702020,2020,TSE,M2329,16.96480781,0,0,0.503307678,0.61768157,0.063118987,1.986856239,34,20,1,0,48.95,0.013926251,0.018793452,35
80702019,2019,TSE,M2329,16.706742,0,0,9.864489948,0.55333227,0.111878667,0.101373716,34,20,1,0,47.37,0.009638278,0.018985953,34
80702018,2018,TSE,M2329,16.58291725,0,0,11.17957461,0.487626295,0.103644763,0.089448842,34,20,1,0,49.8,0.004236884,0.018732881,34
80702017,2017,TSE,M2329,16.58627311,0,0,14.15741772,0.463177881,0.084737666,0.07063435,34,20,1,0,48.45,0.002172516,0.023248303,34
80712022,2022,OTC,M2328,14.75188662,0,0,1.529450676,0.568126032,0.119588932,0.653829519,30,20,0,0,36.52,0.011494145,0.038589445,205
80712021,2021,OTC,M2328,14.7471434,0,0,1.396631628,0.573516407,0.005289029,0.716008416,30,20,0,0,41.06,0.008570781,0.039729733,201
80712020,2020,OTC,M2328,14.67141159,0,0,1.382738483,0.649341362,-0.049510218,0.723202552,30,20,0,0,40.25,0.00473714,0.035717637,197
80712019,2019,OTC,M2328,15.13993803,0,0,2.111705385,0.686062778,0.133051261,0.473550907,30,20,0,0,40.74,0.002790894,0.080450746,196
80712018,2018,OTC,M2328,15.15615724,0,0,1.86574911,0.66936926,0.067951341,0.535977745,30,20,0,0,35.41,0.004412573,0.075055139,193
80712017,2017,OTC,M2328,14.98323122,0,0,1.727266304,0.646992821,0.122826479,0.578949521,30,20,0,0,36.01,0.005672341,0.086780511,188
80722022,2022,TSE,M2329,14.74530688,0,0,1.004245499,0.066611865,0.022163834,0.995772449,27,20,1,0,44.24,0.024353298,0.058739824,35
80722021,2021,TSE,M2329,14.76865998,0,0,1.255857724,0.119982682,0.000641513,0.796268543,27,20,1,0,40.74,0.026029758,0.053083298,35
80722020,2020,TSE,M2329,14.73183009,0,0,1.192790055,0.101902665,-0.013000426,0.838370504,27,20,1,0,45.61,0.036431801,0.044919954,35
80722019,2019,TSE,M2329,14.70682271,0,0,1.08286315,0.070585693,-0.020990622,0.923477727,27,20,1,0,43.91,0.087583452,0.078076653,34
80722018,2018,TSE,M2329,14.74753644,0,0,1.586014014,0.055254486,-0.013725125,0.630511453,27,20,1,0,49.61,0.069616471,0.087824991,34
80722017,2017,TSE,M2329,14.77448561,0,0,1.320303226,0.058741191,0.031148849,0.75740177,27,20,1,0,52.02,0.067550809,0.078322013,34
80742022,2022,OTC,M2328,14.90334598,0,0,1.015212227,0.459872709,0.054521415,0.985015717,27,20,1,0,50.37,0.004036734,0.073467683,205
80742021,2021,OTC,M2328,14.78579276,0,0,0.97649425,0.466992889,0.039229329,1.02407157,27,20,1,0,47.89,0.005965548,0.07753698,201
80742020,2020,OTC,M2328,14.6666516,0,0,0.864874792,0.404863046,0.120281277,1.156236728,27,20,1,0,48.23,0.006898807,0.076704702,197
80742019,2019,OTC,M2328,14.74793917,0,0,1.128320773,0.456535515,0.042348638,0.88627279,27,20,1,0,48.99,0.006992263,0.076748513,196
80742018,2018,OTC,M2328,14.79690303,0,0,1.138328866,0.455492137,0.023997355,0.878480754,27,20,1,0,51,0.006535111,0.066322069,193
80742017,2017,OTC,M2328,14.78962935,0,0,0.983964063,0.43426952,0.043334572,1.016297279,27,20,1,0,51.23,0.007237079,0.065923854,188
80762022,2022,OTC,M2325,15.74557076,0,0,0.385365472,0.398341056,0.041106108,2.594939279,28,20,1,0,43.24,0.027188136,0.07991577,106
80762021,2021,OTC,M2325,15.68450032,0,0,0.531427577,0.442744971,0.022743104,1.881723951,28,20,1,0,45.63,0.032283964,0.073112968,106
80762020,2020,OTC,M2325,15.66129851,0,0,0.423678671,0.419605728,0.04759258,2.360279307,28,20,1,0,48.51,0.034649631,0.088311527,105
80762019,2019,OTC,M2325,15.66123266,0,0,0.661650542,0.357451698,0.096392344,1.511371844,28,20,1,0,48.9,0.026690713,0.077020812,105
80762018,2018,OTC,M2325,15.75264503,0,0,0.48607469,0.395457655,0.036187898,2.057296997,28,20,1,0,49.52,0.023966816,0.06355324,102
80762017,2017,OTC,M2325,15.7325933,0,0,0.383623992,0.385044219,0.038641606,2.606719133,28,20,1,0,51.51,0.027032724,0.068546261,99
80772020,2020,OTC,M2700,15.28190016,1,1,0.128487361,0.803171341,0.014332785,7.782866674,29,20,1,0,52.78,0,0.150230487,42
80772021,2021,OTC,M2700,15.13209626,1,1,0.08895592,0.868525211,0.027494852,11.24152277,29,20,1,0,53.56,0,0.135445179,44
80772022,2022,OTC,M2700,15.00497431,1,1,0.062965701,0.91934908,0.064615643,15.8816623,29,20,0,0,41.53,0,0.113442033,44
80772019,2019,OTC,M2700,15.57830695,0,0,0.292793311,0.706488258,0.102050984,3.415378571,29,20,1,0,53.2,0,0.100598012,40
80772018,2018,OTC,M2700,15.61694144,0,0,0.180715821,0.727512623,0.092242721,5.533549827,29,20,1,0,54.66,0,0.096417069,38
80772017,2017,OTC,M2700,14.71957688,0,0,0.143367133,0.291343018,0.085831655,6.975099377,29,20,1,0,52.35,0,0.079422778,38
80802022,2022,OTC,M2500,12.73927992,0,0,0.749866454,0.454766808,-0.353903743,1.333570791,30,20,0,0,39.88,0,0.059808204,83
80802021,2021,OTC,M2500,12.74507748,0,0,0.021746292,0.970976492,-0.020833576,45.98485112,30,20,0,0,39.86,0,0.119711519,83
80802019,2019,OTC,M2500,12.99522522,0,0,0.03025079,0.912649385,-0.104706727,33.05698793,30,20,0,1,46.39,0.005010783,0.58987695,82
80802018,2018,OTC,M2500,12.90145233,0,0,0.010252335,0.970870105,0.129258607,97.53875581,30,20,0,1,52.84,0.004990095,0.409563931,82
80802017,2017,OTC,M2500,13.72625084,0,0,0.145830374,0.551056846,0.024058394,6.857282009,30,20,0,0,50.78,0.001954689,0.102649764,82
80812022,2022,TSE,M2324,16.02733449,0,0,0.464761557,0.207331228,0.189410117,2.151640954,27,20,1,0,56.41,0.123606189,0.051732644,172
80812021,2021,TSE,M2324,16.13712867,0,0,0.561869223,0.328997808,0.156553772,1.779773583,27,20,1,0,55.64,0.112554645,0.048250754,168
80812020,2020,TSE,M2324,15.87003126,0,0,0.315229964,0.332936012,0.145558488,3.172287264,27,20,1,0,58.02,0.121943373,0.049229873,156
80812019,2019,TSE,M2324,15.77949509,0,0,0.464243298,0.308639807,0.158049523,2.154042943,27,20,1,0,59.9,0.116774828,0.06656803,150
80812018,2018,TSE,M2324,15.529855,0,0,0.667463777,0.29122224,0.10716448,1.498208644,27,20,1,0,60.6,0.103023345,0.075124884,147
80812017,2017,TSE,M2324,15.47061834,0,0,0.970488776,0.263363156,0.056430472,1.03040862,27,20,1,0,61.67,0.111504065,0.071445351,138
80832022,2022,OTC,M1500,14.49485542,0,0,0.238723446,0.370901127,0.431262531,4.188947574,26,20,1,0,51.39,0.006567908,0.074499612,94
80832021,2021,OTC,M1500,14.65542681,0,0,0.226183279,0.465710031,0.0721276,4.42119331,26,20,1,0,53.69,0.005326828,0.107153738,91
80832020,2020,OTC,M1500,14.52499063,0,0,0.217533424,0.394286288,0.058279806,4.596994713,26,20,1,0,50.71,0.006652365,0.08271199,89
80832019,2019,OTC,M1500,14.35399609,0,0,0.248748098,0.320917936,0.195912245,4.020131241,26,20,1,0,51.42,0.008157938,0.068786497,88
80832018,2018,OTC,M1500,14.34317088,0,0,0.291922368,0.315517988,0.136806017,3.425568266,26,20,1,0,51.74,0.00830372,0.066775902,85
80832017,2017,OTC,M1500,14.22641883,0,0,0.330607085,0.232319997,0.190533402,3.024738565,26,20,1,0,54.33,0.008800295,0.058512563,78
80842022,2022,OTC,M2329,13.97510838,0,0,0.079999765,0.647761072,0.030033955,12.50003672,30,20,0,0,40.5,0,0.173288724,35
80842021,2021,OTC,M2329,14.01090874,0,0,0.062340276,0.691327074,-0.003587776,16.04099411,30,20,0,0,44.86,0,0.16062723,35
80842020,2020,OTC,M2329,13.90435259,0,0,0.080018746,0.60301416,0.058006712,12.49707162,30,20,0,0,43.66,0,0.108917866,35
80842019,2019,OTC,M2329,14.05020949,0,0,0.16062731,0.569606209,-0.044883941,6.225591402,30,20,0,0,40.8,0,0.069366936,34
80842018,2018,OTC,M2329,14.17351012,0,0,0.369073597,0.406236434,-0.052056499,2.709486694,30,20,0,0,43.61,0.003138221,0.054580748,34
80842017,2017,OTC,M2329,14.29978869,0,0,0.300286963,0.606313112,-0.11427274,3.330147903,30,20,0,0,46.41,0.002940559,0.015077884,34
80852022,2022,OTC,M2331,14.89564756,0,0,0.240893095,0.426359461,0.031776354,4.151219029,53,20,1,0,43.09,0.020091586,0.039019609,84
80852021,2021,OTC,M2331,14.85479632,0,0,0.614127547,0.472737485,-0.005134414,1.628326241,53,20,1,0,45.98,0.021252586,0.043791087,82
80852020,2020,OTC,M2331,14.8515291,0,0,0.672735198,0.491681793,-0.021182942,1.486468975,53,20,1,0,45.3,0.04785076,0.050114805,79
80852019,2019,OTC,M2331,14.8707737,0,0,1.920425884,0.491187306,-0.011120429,0.520717831,53,20,1,0,44.26,0.054407269,0.051713839,77
80852018,2018,OTC,M2331,15.13743812,0,0,2.11606063,0.551952945,-0.005897654,0.472576251,53,20,1,0,43.06,0.023858277,0.039847985,77
80852017,2017,OTC,M2331,15.12183785,0,0,1.310281287,0.568098463,-0.028906563,0.763194903,53,20,1,0,44.35,0.024589267,0.038054695,72
80862022,2022,OTC,M2324,15.88282486,0,0,0.416909687,0.063938338,0.064236557,2.398601019,25,20,1,0,50.76,0.112001797,0.00649705,172
80862021,2021,OTC,M2324,16.00122549,0,0,0.494636412,0.108154012,0.157214218,2.021686992,25,20,1,0,58.85,0.058864454,0.005946538,168
80862020,2020,OTC,M2324,15.96085442,0,0,0.260121667,0.105744672,0.101017334,3.84435488,25,20,1,0,59.75,0.054797973,0.00729349,156
80862019,2019,OTC,M2324,15.20247245,0,0,0.24220154,0.25033359,0.092696852,4.128792905,25,20,1,0,54.71,0.071191199,0.009144493,150
80862018,2018,OTC,M2324,14.98827129,0,0,0.334843656,0.117099879,0.181565818,2.986468407,25,20,1,0,56.22,0.080562551,0.008873907,147
80862017,2017,OTC,M2324,14.93894618,0,0,0.278403845,0.110598875,0.155439842,3.591904415,25,20,1,0,56.1,0.079592962,0.008871683,138
80872022,2022,OTC,M2335,13.63936628,0,0,0.20358244,0.647463259,0.098767199,4.912015005,26,20,1,0,35.13,0,0.047102101,21
80872021,2021,OTC,M2335,13.05539845,0,0,0.260214119,0.448395471,-0.038283713,3.842989012,26,20,1,0,36.54,0,0.184237303,21
80872020,2020,OTC,M2335,12.74708503,0,0,0.357242262,0.185365115,0.043909311,2.799220883,26,20,0,0,35.95,0,0.152382796,19
80872019,2019,OTC,M2335,12.69142045,0,0,1.500153692,0.147820574,0.040821916,0.666598366,26,20,0,0,42.79,0,0.136281766,19
80872018,2018,OTC,M2335,12.76188406,0,0,1.142520783,0.2042814,-0.004542965,0.875257601,26,20,0,0,43.49,0,0.136538261,18
80872017,2017,OTC,M2335,12.93525036,0,0,1.010674628,0.251628384,-0.011088202,0.989438116,26,20,0,0,43.81,0,0.135773426,17
80882022,2022,OTC,M2324,14.15848163,0,0,0.543456798,0.184933519,0.289591151,1.840072668,29,20,0,0,44.82,0.002897724,0.007515633,172
80882021,2021,OTC,M2324,13.98840616,0,0,0.9435968,0.155176649,0.189712318,1.059774683,29,20,0,0,50.12,0.003733116,0.00882896,168
80882020,2020,OTC,M2324,14.25267457,0,0,0.669916811,0.36763568,0.120783306,1.492722654,29,20,0,0,46.67,0.005314936,0.009639373,156
80882019,2019,OTC,M2324,14.07554442,0,0,0.681961009,0.237606151,0.244970215,1.466359494,29,20,0,0,49.62,0.004204983,0.018084309,150
80882018,2018,OTC,M2324,13.85003855,0,0,1.026074757,0.173878475,0.295470815,0.974587858,29,20,0,0,47.82,0.00740163,0.011939607,147
80882017,2017,OTC,M2324,14.0465826,0,0,1.248532193,0.321442121,-0.020847653,0.800940501,29,20,0,0,48.23,0.009689595,0.011928132,138
80892022,2022,OTC,M2327,14.39691579,0,0,1.028123461,0.295928545,0.063791898,0.972645833,33,20,1,0,47.04,0.08030998,0.181663477,91
80892021,2021,OTC,M2327,14.39460343,0,0,1.074384502,0.292062571,-0.234088518,0.930765474,33,20,1,0,46.85,0.09859149,0.181625522,90
80892020,2020,OTC,M2327,14.55767312,0,0,1.022796182,0.333920027,0.202509149,0.977711902,33,20,1,0,46.5,0.058508926,0.111898192,88
80912022,2022,OTC,M2328,15.2586915,0,0,0.712069391,0.30444626,0.131829275,1.404357514,32,20,1,0,49.68,0.033350365,0.027344725,205
80912021,2021,OTC,M2328,15.06441753,0,0,0.909036444,0.256269988,0.084769671,1.100065907,32,20,1,0,54.38,0.022487405,0.029410967,201
80912020,2020,OTC,M2328,14.92836462,0,0,1.035220261,0.178844711,0.093928389,0.965978003,32,20,1,0,52.54,0.027121969,0.032457038,197
80912019,2019,OTC,M2328,14.78948739,0,0,1.040437692,0.125872206,0.070574705,0.961133961,32,20,1,0,53.2,0.028683396,0.035218991,196
80912018,2018,OTC,M2328,14.84723098,0,0,1.054207044,0.12825347,0.109929865,0.948580268,32,20,1,0,49.5,0.025517367,0.036976116,193
80912017,2017,OTC,M2328,14.85327883,0,0,0.718305351,0.140419284,0.143860059,1.3921656,32,20,1,0,50.43,0.02495607,0.040267378,188
80922022,2022,OTC,M2331,13.5853084,0,0,0.604026626,0.605769582,0.075995785,1.655556158,39,20,1,0,43.07,0.008034254,0.066577027,84
80922021,2021,OTC,M2331,13.58510193,0,0,0.73195537,0.62941115,0.006107964,1.366203516,39,20,1,0,45.12,0.011885103,0.064219676,82
80922020,2020,OTC,M2331,13.596893,0,0,0.925731547,0.609745293,0.021544768,1.080226771,39,20,1,0,48.89,0.017620926,0.071755702,79
80922019,2019,OTC,M2331,13.6666497,0,0,0.899261837,0.6176602,-0.021478747,1.112023172,39,20,1,0,40.87,0.023678306,0.075856403,77
80922018,2018,OTC,M2331,13.66091661,0,0,1.138425515,0.574107425,-0.001057469,0.878406173,39,20,1,0,42.33,0.019290831,0.068884764,77
80922017,2017,OTC,M2331,13.62781137,0,0,0.782362959,0.559943489,-0.021787652,1.278179122,39,20,1,0,40.25,0.026654243,0.086213488,72
80932022,2022,OTC,M2328,13.31335557,0,0,0.518612101,0.414589615,0.071449461,1.928223422,33,20,1,0,49.28,0.043121842,0.509499579,205
80932021,2021,OTC,M2328,13.48040279,0,0,0.526861294,0.512382193,-0.119587116,1.898032768,33,20,1,0,50,0.021035832,0.382464908,201
80932020,2020,OTC,M2328,13.50646184,0,0,0.473708946,0.447733077,0.054878805,2.111000876,33,20,1,0,49.78,0.015444174,0.306001938,197
80932019,2019,OTC,M2328,13.31533634,0,0,0.589184563,0.363073752,-0.002605433,1.697261033,33,20,1,0,51.33,0.021138382,0.365232365,196
80932018,2018,OTC,M2328,13.44000514,0,0,0.812962223,0.31003782,-0.077999307,1.230069457,33,20,1,0,56.35,0.019514541,0.311805482,193
80932017,2017,OTC,M2328,13.50643187,0,0,0.427221474,0.333021851,0.004041557,2.34070631,33,20,1,0,56.72,0.0172059,0.331480067,188
80962022,2022,OTC,M2329,15.68161763,0,0,1.493720001,0.603227529,0.235984445,0.669469512,26,20,1,0,55.63,0,0.012720866,35
80962021,2021,OTC,M2329,15.92973292,0,0,1.357689884,0.700703429,-0.117257799,0.736545224,26,20,1,0,53.72,0.00061386,0.013701819,35
80962020,2020,OTC,M2329,15.65912691,0,0,1.294769732,0.620373773,-0.01534066,0.772338104,26,20,1,0,55.21,0.001043215,0.013178551,35
80962019,2019,OTC,M2329,15.62200017,0,0,1.565358052,0.611623845,0.041145929,0.638831479,26,20,1,0,56.58,0,0.017401376,34
80962018,2018,OTC,M2329,15.56961108,0,0,2.048567788,0.602011717,0.008073381,0.488145916,26,20,1,0,59.24,3.75E-05,0.014804568,34
80962017,2017,OTC,M2329,15.67902247,0,0,1.502700284,0.627654997,0.303009648,0.665468697,26,20,1,0,50.9,0.000288078,0.011604747,34
