Year,Industry,Key,LGTA,MVE,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY,BM,ABSDA,DA,DA_ROA,ABCFO,ABPROD,ABEXP,LEV,OCF,MTB,Age,Age_Trade,Big4,GC,ESG,RD,ROA,ADJROA_I,ADJROA
2021,M1200,12202021,15.00691167,2592421.92,0,0,0,0,0,0,1.00045829,0.004521221,0.004521221,0.003470759,0.008271863,0.063469415,-0.056382463,0.212073433,0.080625758,0.99954192,54,32,0,0,54.41,0,0.067146122,0.007641281,0.008715019
2020,M1200,12202020,14.94733065,2569401.78,0,0,0,0,0,0,0.991901703,0.062358448,-0.062358448,-0.069054599,0.083725854,0.033833029,-0.065120092,0.178216462,0.149470415,1.008164415,54,32,0,0,53.48,0,0.060238325,0.000733484,0
2019,M1200,12202019,14.9628565,1641513.06,0,0,0,0,0,0,1.509880768,0.004424446,0.004424446,0.006613122,-0.010958352,0.078685849,-0.057244074,0.213133631,0.059799252,0.662303952,54,32,0,0,48.49,0,0.045092921,-0.01441192,-0.01849971
2018,M1200,12202018,14.94902753,1574223.42,0,0,0,0,0,0,1.537486972,0.018185015,0.018185015,0.02296266,-0.032201253,0.133757381,-0.051604275,0.220892028,0.037743963,0.650412015,54,32,0,0,46.2,0,0.037230351,-0.02227449,-0.023439281
2017,M1200,12202017,14.92324875,1678699.44,0,0,0,0,0,0,1.42143313,0.024036716,0.024036716,0.020326225,-0.023024141,0.051605668,-0.072381449,0.211839262,0.032277094,0.703515332,54,32,0,0,46,0,0.027920131,-0.03158471,-0.031856834
2022,M1200,12252022,16.06058973,11372556,0,0,0,0,0,0,0.338743023,0.055183367,0.055183367,0.068767728,-0.114202351,0.224358134,-0.089023225,0.591959804,-5.69E-05,2.952090322,37,32,1,0,59.64,0.002526063,0.038109628,-0.021395213,-0.01225363
2021,M1200,12252021,16.02479194,9782585.19,0,0,0,0,0,0,0.395850782,0.139282203,0.139282203,0.150207679,-0.197128955,0.172256793,-0.071077212,0.574884995,-0.065803375,2.526204432,37,32,1,0,59.52,0.002802513,0.063281173,0.003776332,0.00485007
2020,M1200,12252020,15.8558726,8689070.19,0,0,0,0,0,0,0.429636419,0.01948507,0.01948507,0.014673618,-0.020677773,0.061046116,-0.077761197,0.514760196,0.067895262,2.327549425,37,32,1,0,58.77,0.003438099,0.053970557,-0.005534284,-0.006267767
2019,M1200,12252019,15.86204363,6932885.1,0,0,0,0,0,0,0.526249743,0.033925008,0.033925008,0.026282918,-0.035864344,0.089677578,-0.090888078,0.528688672,0.053188618,1.900238458,37,32,1,0,66.34,0.003106089,0.06154257,0.002037729,-0.002050062
2018,M1200,12252018,15.67588165,13463356.68,0,0,0,0,0,0,0.2674879,0.052844359,-0.052844359,-0.048261385,0.005120138,-0.153313336,-0.081521355,0.439586494,0.118827672,3.738486862,37,32,1,0,67.48,0.002793256,0.042824732,-0.016680109,-0.017844901
2017,M1200,12252017,15.76384918,15011773.92,0,0,0,0,0,0,0.242313668,0.057676643,0.057676643,0.056646336,-0.087746004,-0.015468029,-0.087273736,0.481609287,0.012525403,4.126882352,37,32,1,0,66.21,0.002668696,0.048125593,-0.011379248,-0.011651371
2022,M1200,12272022,17.14519092,36823221.6,0,0,0,0,0,0,0.484850027,0.006221329,-0.006221329,-0.012561131,-0.007986144,-0.071482727,0.03615584,0.360754915,0.066984795,2.06249344,37,29,1,0,61.64,0.005930892,0.04397829,-0.015526551,-0.006384968
2021,M1200,12272021,17.15798854,39467831.7,0,0,0,0,0,0,0.468158908,0.037272791,-0.037272791,-0.046916969,0.047545654,-0.075541091,0.049153629,0.34684416,0.134647395,2.136026855,37,29,1,0,64.55,0.005184824,0.089890684,0.030385843,0.031459581
2020,M1200,12272020,17.14140456,43777905.6,0,0,0,0,0,0,0.411523273,0.034507381,0.034507381,0.020534918,-0.003537267,-0.117056876,0.079452136,0.352511632,0.087341398,2.429996225,37,29,1,0,61.67,0.004817322,0.127738393,0.068233552,0.067500068
2019,M1200,12272019,17.05372871,48975616.8,0,0,0,0,0,0,0.346104697,0.053455722,-0.053455722,-0.070737925,0.11135707,-0.152559503,0.084279518,0.334960971,0.197207382,2.88929913,37,29,1,0,60.88,0.004745823,0.143965561,0.08446072,0.080372929
2018,M1200,12272018,16.99346672,45269502.3,0,0,0,0,0,0,0.354329608,0.031232252,0.031232252,0.00943404,0.026807029,0.062758794,0.089967991,0.331587843,0.109979366,2.822230989,37,29,1,0,61.68,0.006137176,0.130707791,0.07120295,0.070038158
2017,M1200,12272017,16.93829337,44491675.8,0,0,0,0,0,0,0.337672334,0.00491618,0.00491618,-0.009546818,0.029088833,0.090779608,0.070680678,0.338443562,0.111947482,2.961450789,37,29,1,0,60.59,0.003649682,0.101283298,0.041778457,0.041506334
2022,M1200,12292022,18.06271279,92019682.1,0,0,0,0,0,0,0.580659722,0.017973685,0.017973685,0.014431454,0.003585878,0.057318204,-0.043537798,0.235696346,0.052075476,1.722179036,68,47,1,0,67.36,0.00386586,0.067520513,0.008015672,0.017157255
2021,M1200,12292021,18.08758628,69072752,0,0,0,0,0,0,0.816864167,0.041388832,0.041388832,0.033675892,-0.01456878,0.056146853,-0.041354994,0.212740896,0.026859513,1.22419374,68,47,1,0,67.35,0.004220771,0.084733534,0.025228693,0.026302431
2020,M1200,12292020,17.84065719,49478637.78,0,0,0,0,0,0,0.898369397,0.023946188,0.023946188,0.018872585,0.001496386,0.061773027,-0.040181802,0.206085541,0.041810019,1.113127855,68,47,1,0,68.31,0.004164326,0.075184408,0.015679567,0.014946084
2019,M1200,12292019,17.65592892,29220373,0,0,0,0,0,0,1.287806661,0.012150601,0.012150601,0.002327602,0.038908453,0.058795004,-0.03134891,0.19152998,0.060616488,0.776514076,68,47,1,0,64.71,0.004977698,0.103526425,0.044021584,0.039933794
2018,M1200,12292018,17.22960126,22284176.94,0,0,0,0,0,0,1.104846819,0.009246322,0.009246322,0.001129198,0.028444879,-0.025756001,-0.043126144,0.189826723,0.073042344,0.905102846,68,47,1,0,60.09,0.007554801,0.083412158,0.023907317,0.022742526
2017,M1200,12292017,17.20508165,17771491.3,0,0,0,0,0,0,1.422835854,0.041352766,0.041352766,0.024196799,0.023076591,-0.402667838,-0.045092411,0.1472796,0.060946748,0.702821761,68,47,1,0,61.9,0.006997606,0.112747109,0.053242268,0.052970144
2022,M1200,12312022,16.16860101,18934234.52,0,0,0,0,0,0,0.273116296,0.043497526,0.043497526,0.03695344,-0.005182882,-0.036232021,0.014179849,0.5083442,0.073839338,3.661443915,53,28,1,0,70.74,0.008928751,0.094582856,0.035078015,0.044219598
2021,M1200,12312021,16.03566022,14141498.58,0,0,0,0,0,0,0.323032808,0.011229736,0.011229736,0.001635901,0.033308354,-0.038892999,0.014896297,0.503929595,0.112049908,3.095660797,53,28,1,0,63.76,0.009327486,0.092227156,0.032722315,0.033796052
2020,M1200,12312020,15.99282434,8317455.25,0,0,0,0,0,0,0.488800105,0.003171991,0.003171991,-0.00741385,0.054698959,-0.034303427,0.013868309,0.539185215,0.118487743,2.045826074,53,28,1,0,58.27,0.009364069,0.091842225,0.032337384,0.0316039
2019,M1200,12312019,15.8258757,4942784.45,0,0,0,0,0,0,0.739277433,0.064908895,0.064908895,0.059907471,-0.052611115,-0.025997368,0.04006145,0.5105722,0.03356383,1.352672157,53,28,1,0,56.2,0.010034692,0.074919598,0.015414757,0.011326967
2018,M1200,12312018,15.7618836,4587692.79,0,0,0,0,0,0,0.749378208,0.027721017,0.027721017,0.02296277,-0.009260229,0.076136271,0.042089515,0.509096288,0.077001206,1.334439659,53,28,1,0,51.21,0.011379372,0.083545938,0.024041097,0.022876305
2017,M1200,12312017,15.68482811,3252081.24,0,0,0,0,0,0,0.961611894,0.018251494,-0.018251494,-0.019294685,0.03108348,0.026174809,0.024013983,0.517689281,0.111086589,1.039920582,53,28,1,0,54.73,0.012168073,0.063867931,0.00436309,0.004090967
2022,M1200,12322022,15.8160984,23436337.5,0,0,0,0,0,0,0.224910228,0.110702388,0.110702388,0.102655401,-0.141744605,0.279884731,-0.135183006,0.287057201,0.043936613,4.446218426,41,27,1,0,65.54,0.00038234,0.181023683,0.121518842,0.130660425
2021,M1200,12322021,15.7619203,23279562,0,0,0,0,0,0,0.21296161,0.129036746,0.129036746,0.111804579,-0.138213633,0.186367443,-0.127334645,0.292117596,0.040862866,4.695682006,41,27,1,0,67.39,0.00046528,0.200659097,0.141154256,0.142227993
2020,M1200,12322020,15.66375874,23519524.5,0,0,0,0,0,0,0.197325588,0.108625533,-0.108625533,-0.154679851,0.194491556,0.002490823,-0.127066105,0.26898219,0.324009937,5.067766477,41,27,1,0,68.37,0.000527895,0.22774454,0.168239699,0.167506215
2019,M1200,12322019,15.57465816,16704589.5,0,0,0,0,0,0,0.247326341,0.015836523,-0.015836523,-0.049786895,0.040969177,0.065463772,-0.126627593,0.288593083,0.193302264,4.043240991,41,27,1,0,66.23,0.000425478,0.18262144,0.123116599,0.119028808
2018,M1200,12322018,15.51495406,17050135.5,0,0,0,0,0,0,0.231216931,0.078184108,-0.078184108,-0.110882198,0.092487647,-0.39686662,-0.134072085,0.279409501,0.254144381,4.324942796,41,27,1,0,65.79,0.000469946,0.169882596,0.110377755,0.109212964
2017,M1200,12322017,15.51161192,11801355.75,0,0,0,0,0,0,0.324134539,0.059960591,-0.059960591,-0.091609317,0.06261996,0.077273746,-0.148887259,0.298464342,0.221764911,3.085138668,41,27,1,0,67.36,0.000473575,0.150975638,0.091470797,0.091198673
2022,M1200,12332022,14.67160957,3400823.68,0,0,0,0,0,0,0.437996539,0.034521949,-0.034521949,-0.028406548,0.028143534,-0.273247437,0.303938426,0.367215671,0.085840881,2.283123064,48,26,1,0,58.85,0.003057208,0.022339267,-0.037165574,-0.028023991
2021,M1200,12332021,14.65253122,2914344.64,0,0,0,0,0,0,0.50105982,0.005382102,0.005382102,0.007372659,-0.011525761,-0.265667253,0.268787568,0.367708952,0.045217183,1.995769687,48,26,1,0,62.12,0.003179919,0.017846195,-0.041658646,-0.040584909
2020,M1200,12332020,14.70484768,2961452.48,0,0,0,0,0,0,0.507951423,0.043130078,-0.043130078,-0.044615568,0.045426251,-0.291761266,0.273494191,0.381851609,0.10103858,1.968692191,48,26,1,0,64.28,0.002621454,0.02304441,-0.036460431,-0.037193915
2019,M1200,12332019,14.72783544,2955111.04,0,0,0,0,0,0,0.547118866,0.029377844,-0.029377844,-0.037207057,0.076017994,-0.391291974,0.365135,0.350711315,0.125870596,1.827756384,48,26,1,0,62.1,0.002163656,0.072309668,0.012804827,0.008717037
2018,M1200,12332018,14.59013588,3013089.92,0,0,0,0,0,0,0.533375386,0.023035805,0.023035805,0.011433484,0.028890958,0.022711316,0.371761104,0.259321802,0.093264798,1.87485217,48,26,1,0,64.96,0.002134404,0.084286406,0.024781565,0.023616773
2017,M1200,12332017,14.54435446,2850024.32,0,0,0,0,0,0,0.526996205,0.009308168,0.009308168,-0.004367305,0.052100069,-0.031609237,0.352159442,0.275358557,0.114780215,1.897546871,48,26,1,0,59.44,0.002046142,0.08803444,0.028529599,0.028257476
2022,M1200,12342022,16.94048208,15845773.53,0,0,0,0,0,0,1.157742597,0.021474532,0.021474532,0.025074994,-0.020725295,0.003643295,0.012021436,0.193939633,0.035732377,0.863749855,54,24,1,0,71.6,0.005830519,0.038885361,-0.02061948,-0.011477897
2021,M1200,12342021,16.94176202,12711179.73,0,0,0,0,0,0,1.427397959,0.006251137,0.006251137,0.00988989,-0.005984387,0.003319641,0.00780337,0.203809167,0.048468966,0.700575473,54,24,1,0,69.28,0.005643902,0.03587389,-0.023630951,-0.022557213
2020,M1200,12342020,16.91611582,12345477.12,0,0,0,0,0,0,1.463583369,0.004648836,-0.004648836,-0.001459533,0.007800772,0.00237248,0.009807332,0.186514928,0.064504695,0.683254553,54,24,1,0,65.23,0.006148217,0.039313,-0.020191841,-0.020925325
2019,M1200,12342019,16.9353599,10870610.55,0,0,0,0,0,0,1.64501027,0.003318897,0.003318897,0.00718889,-0.002196111,0.010490448,0.007834936,0.210250794,0.053980114,0.60789894,54,24,1,0,66.68,0.005485009,0.036856937,-0.022647904,-0.026735694
2018,M1200,12342018,16.9495899,10303972.44,0,0,0,0,0,0,1.710805333,0.031543961,0.031543961,0.036237429,-0.034175886,0.07041256,0.003958588,0.232476082,0.020083787,0.584520039,54,24,1,0,67.13,0.005562125,0.030465138,-0.029039703,-0.030204495
2017,M1200,12342017,16.94472107,9500230.44,0,0,0,0,0,0,1.848602106,0.071712876,0.071712876,0.07933561,-0.083509404,-0.187256405,0.018463832,0.231615273,-0.026907943,0.540949292,54,24,1,0,68.24,0.005526663,0.024371244,-0.035133597,-0.035405721
2022,M1200,12352022,15.09791748,9692111.37,0,0,0,0,0,0,0.175143262,0.064444218,0.064444218,0.065660229,-0.041715665,0.073315555,-0.054997964,0.529164091,-0.010438223,5.709611598,51,30,0,0,42.92,6.35E-05,0.041824757,-0.017680084,-0.008538501
2021,M1200,12352021,15.35826258,4122677.02,0,0,0,0,0,0,0.876807468,0.012072676,0.012072676,0.018298968,-0.025204231,0.073506381,-0.057421077,0.22718621,0.006234814,1.140501235,51,30,0,0,36.54,7.30E-05,0.019695819,-0.039809022,-0.038735285
2020,M1200,12352020,15.24279858,2261260.68,0,0,0,0,0,0,1.325511926,0.016485158,-0.016485158,-0.008511362,-0.000964238,0.072132432,-0.056966037,0.280764758,0.032391319,0.754425502,51,30,0,0,38.22,0.001361687,0.015605226,-0.043899615,-0.044633099
2019,M1200,12352019,15.25202905,1539739.8,0,0,0,0,0,0,1.677752955,0.000175428,-0.000175428,0.010678212,-0.029587402,0.069957297,-0.050355572,0.385809221,0.009901743,0.596035308,51,30,0,0,38.57,0.005471203,0.006864408,-0.052640433,-0.056728223
2018,M1200,12352018,15.73694386,1354584,0,0,0,0,0,0,3.752927098,0.008835737,0.008835737,0.016233834,-0.027357115,-0.026487242,-0.052505292,0.255768261,0.006088211,0.26645868,51,30,0,0,36.49,0.005741345,0.018476632,-0.041028209,-0.042193001
2017,M1200,12352017,15.5621881,878992.38,0,0,0,0,0,0,4.730945449,0.047889909,0.047889909,0.040241417,-0.02381175,-0.160841821,-0.05778095,0.274962231,0.006507872,0.21137424,51,30,0,0,39.11,0.007427352,0.072343743,0.012838902,0.012566778
2022,M1200,12362022,15.23205183,2775747.66,0,0,0,0,0,0,1.056510303,0.10554634,0.10554634,0.088179611,-0.015422808,0.004042588,0.059446449,0.288692056,0.036724721,0.946512303,47,25,1,0,55.16,0.008533884,0.122712713,0.063207872,0.072349455
2021,M1200,12362021,15.05576592,3332630.68,0,0,0,0,0,0,0.638681932,0.016622609,-0.016622609,-0.002349727,0.003990106,-0.011855021,0.066208662,0.384205565,0.047736205,1.56572458,47,25,1,0,56.38,0.008576076,-0.009894133,-0.069398974,-0.068325236
2020,M1200,12362020,14.83254107,1781158.92,0,0,0,0,0,0,0.902772337,0.037101942,-0.037101942,-0.027629877,0.033329249,-0.040172891,0.053670634,0.418445829,0.082027955,1.107698983,47,25,1,0,60.94,0.007501466,6.58E-05,-0.059439055,-0.060172538
2019,M1200,12362019,14.8220569,1374872.67,0,0,0,0,0,0,1.225213096,0.001600083,0.001600083,0.007400361,-0.003878722,-0.026468479,0.056609589,0.384346167,0.051425094,0.81618455,47,25,1,0,58.26,0.005098508,0.005651017,-0.053853824,-0.057941615
2018,M1200,12362018,14.84235506,1458296.78,0,0,0,0,0,0,1.257634951,0.021401033,-0.021401033,-0.0107296,0.009039661,0.107210613,0.060311318,0.343178114,0.069929136,0.795143296,47,25,1,0,55.08,0,0.004522948,-0.054981893,-0.056146685
2017,M1200,12362017,14.89162635,1813661.82,0,0,0,0,0,0,0.96943321,0.041803833,0.041803833,0.049159901,-0.044525665,-0.262721978,0.041376005,0.400591287,0.007153805,1.031530579,47,25,1,0,60.44,0,0.001605267,-0.057899574,-0.058171698
2022,M3300,12402022,14.61042611,1707189.54,0,0,0,0,0,0,0.77188383,0.042140829,0.042140829,0.061847487,-0.139337272,0.196328198,-0.063967752,0.40487767,-0.04198073,1.295531738,56,6,1,0,47.27,0.001438236,-0.008889925,-0.071004739,-0.053839977
2021,M3300,12402021,14.57265971,1440992,0,0,0,0,0,0,0.957961599,0.033540859,0.033540859,0.043399443,-0.075969745,0.183704061,-0.04731508,0.35258319,0.022407957,1.04388318,56,6,1,0,46.47,0.001913585,0.057654732,-0.004460082,-0.02253321
2020,M3300,12402020,14.45454891,1542890.7,0,0,0,0,0,0,0.817448702,0.000865962,0.000865962,-0.000165078,0.00591734,0.10317172,-0.042932919,0.334321023,0.081846433,1.223318353,56,6,1,0,45.44,0.008211301,0.085531005,0.023416191,0.011526184
2019,M3300,12402019,14.35042315,1469047.8,0,0,0,0,0,0,0.698386397,0.0471311,0.0471311,0.042215377,-0.033607492,0.089081656,-0.052894826,0.399072453,0.037544683,1.431872104,56,6,1,0,46.8,0.007862188,0.084400034,0.02228522,0.003683586
2018,M3300,12402018,14.29524853,1091310,0,0,0,0,0,0,1.06998653,0.033052331,0.033052331,0.026827552,-0.022483933,-0.220646466,-0.091188687,0.277265325,0.036215742,0.934591205,56,6,1,0,50.11,0.004103736,0.062933284,0.00081847,0.007387811
2022,M1200,12562022,15.35732916,10243296.56,0,0,0,0,0,1,0.40026665,0.067802037,0.067802037,0.04850196,0.001001164,-0.063664207,-0.002601802,0.122623811,0.067755299,2.498334548,13,11,1,0,45.38,0.014804482,0.096378016,0.036873175,0.046014758
2021,M1200,12562021,15.38860726,8665920.94,0,0,0,0,0,1,0.464022812,0.030854785,0.030854785,0.005067066,0.094272508,-0.192332312,0.050738083,0.165998487,0.139597673,2.155066463,13,11,1,0,49.27,0.014242564,0.19825746,0.138752619,0.139826356
2020,M1200,12562020,15.08455455,13611252.4,0,0,0,0,0,1,0.196215229,0.017138582,0.017138582,-0.037979894,0.199878282,-0.296242801,0.043281748,0.249255787,0.242895332,5.096444374,13,11,1,0,53.03,0.031688231,0.246867229,0.187362388,0.186628904
2019,M1200,12562019,14.96185054,6263477.36,0,0,0,0,0,1,0.328630389,0.01035543,-0.01035543,-0.051541855,0.18959184,-0.255152961,0.068268269,0.345854884,0.229253922,3.042932223,13,11,1,0,53.66,0.032384527,0.210020568,0.150515727,0.146427937
2018,M1200,12562018,14.77406199,4644435.36,0,0,0,0,0,1,0.383105127,0.00066247,-0.00066247,-0.035581349,0.139710099,-0.151312455,0.064416759,0.317728408,0.2024329,2.610249588,13,11,1,0,51.64,0.027054807,0.190231235,0.130726394,0.129561602
2017,M1200,12562017,14.65798035,4138027,0,0,0,0,0,1,0.368593777,0.020713116,-0.020713116,-0.048923439,0.127901872,-0.29863185,0.045114255,0.343157364,0.16612068,2.71301379,13,11,1,0,52.65,0.014156465,0.165866011,0.10636117,0.106089046
2022,M2700,12592022,15.48779913,2413055,0,0,0,0,0,0,0.831123203,0.170823227,-0.170823227,-0.158208284,0.111511968,-0.06113177,0.122756469,0.623324886,0.193078615,1.203191051,33,12,1,0,56.26,0,0.022311307,0.012791155,0.011154759
2021,M2700,12592021,15.48068625,2128994.7,0,0,0,0,0,0,0.982289904,0.116963869,-0.116963869,-0.113506163,0.085683074,-0.081695268,0.122062013,0.604416977,0.141791646,1.018029398,33,12,1,0,62.53,0,0.019074528,0.009554376,0.032868939
2020,M2700,12592020,15.35517494,1941132.7,0,0,0,0,0,0,0.999154257,0.152979397,-0.152979397,-0.151463373,0.115095556,-0.096739213,0.127788643,0.584070212,0.191082827,1.000846459,33,12,1,0,62.94,0,0.032915409,0.023395257,0.031032348
2019,M2700,12592019,15.33512069,1996195.7,0,0,0,0,0,0,0.933210106,0.133456958,-0.133456958,-0.131144827,0.157864417,-0.168130492,0.223469936,0.592409313,0.171752935,1.07157005,33,12,1,0,57.9,0,0.049903603,0.040383451,0.025001259
2018,M2700,12592018,14.89742013,1908742.7,0,0,0,0,0,0,0.937190749,0.084647285,-0.084647285,-0.079165108,0.02458779,-0.239023742,0.211299583,0.39367144,0.130866676,1.067018642,33,12,1,0,52.68,0,0.040970412,0.03145026,0.009171662
2017,M2700,12592017,14.89861624,2023079.4,0,0,0,0,0,0,0.88030801,0.077288088,-0.077288088,-0.076274813,0.03867326,0.054903712,0.206549604,0.397078514,0.133917928,1.135966035,33,12,1,0,59.92,0,0.053876806,0.044356654,0.009817826
2022,M1200,12642022,15.36447995,10280812.32,0,0,0,0,0,0,0.354177461,0.050046162,0.050046162,0.019949324,0.0564469,-0.185279655,0.058389554,0.226358975,0.129937278,2.823443359,34,9,1,0,49.36,0.010380274,0.171533607,0.112028766,0.121170349
2021,M1200,12642021,15.2653664,9106995.44,0,0,0,0,0,0,0.370383297,0.021750443,0.021750443,-0.009005748,0.08255079,-0.198299849,0.066806972,0.208661818,0.160483519,2.699905768,34,9,1,0,48.97,0.010291872,0.179502921,0.11999808,0.121071817
2020,M1200,12642020,15.20723341,8183747.52,0,0,0,0,0,0,0.386226358,0.00456881,0.00456881,-0.029186878,0.108992082,-0.209641749,0.066973505,0.214083192,0.169762441,2.589155244,34,9,1,0,52.38,0.010373152,0.18044204,0.120937199,0.120203715
2019,M1200,12642019,15.0752429,5866810.56,0,0,0,0,0,0,0.493713061,0.002861304,-0.002861304,-0.035616416,0.113336661,-0.228130879,0.086144544,0.178170214,0.181986382,2.025467987,34,9,1,0,50.91,0.011734908,0.174483596,0.114978755,0.110890965
2018,M1200,12642018,15.00304082,5427077.76,0,0,0,0,0,0,0.505425962,0.000852346,-0.000852346,-0.031044471,0.102950308,-0.256269991,0.095314724,0.163461852,0.177300332,1.978529152,34,9,1,0,51.78,0.01080001,0.17231969,0.112814849,0.111650058
2017,M1200,12642017,14.94326117,4885246.08,0,0,0,0,0,0,0.527791836,0.029993549,0.029993549,-0.007163378,0.087874926,0.046146816,0.080950076,0.165217676,0.157729414,1.894686374,34,9,1,0,51.67,0.010669289,0.176243231,0.11673839,0.116466266
2022,M2700,12682022,15.65307606,6635464.44,0,0,0,0,0,0,0.278873471,0.066147305,-0.066147305,-0.053211023,0.057046979,-0.141989423,0.213753958,0.705399167,0.09615763,3.585855608,20,8,1,0,52.03,0.004954385,0.027892472,0.01837232,0.016735925
2021,M2700,12682021,15.35508808,4318541.92,0,0,0,0,0,0,0.462321551,0.055099669,-0.055099669,-0.05361234,0.038374012,-0.134953261,0.154793217,0.571795471,0.090835839,2.162996723,20,8,1,0,61,0.006496567,0.016642391,0.007122239,0.030436802
2020,M2700,12682020,15.32560846,4365798.52,0,0,0,0,0,0,0.396564567,0.058976314,-0.058976314,-0.068970731,0.087479091,-0.199208965,0.194013963,0.617571359,0.137568823,2.521657463,20,8,1,0,56.45,0.005207462,0.067975501,0.058455349,0.06609244
2019,M2700,12682019,15.23012728,4310138.91,0,0,0,0,0,0,0.359645485,0.073121064,-0.073121064,-0.085858334,0.151084971,-0.344790883,0.311278061,0.623291305,0.160511448,2.780515929,20,8,1,0,53.85,0.004775874,0.10374992,0.094229768,0.078847576
2018,M2700,12682018,14.83674456,4340641.65,0,0,0,0,0,0,0.344917899,0.024009719,-0.024009719,-0.029346055,0.028580997,0.060237236,0.255660028,0.460795666,0.123220723,2.899240668,20,8,1,0,48.19,0.005042548,0.072962908,0.063442756,0.041164158
2017,M2700,12682017,14.98278037,3586350.4,0,0,0,0,0,0,0.531761481,0.018310445,0.018310445,0.004947879,0.019533823,0.075680129,0.279956785,0.40648629,0.082684968,1.880542378,20,8,1,0,46.62,0.004823622,0.101929841,0.092409689,0.057870861
2022,M1300,13012022,20.05237789,545544003.7,0,0,0,0,0,0,0.655648051,0.026339172,-0.026339172,-0.031401638,0.046818819,0.053659327,-0.054709315,0.300377937,0.111102446,1.52520853,69,59,1,0,54.44,0.007522662,0.066478332,0.024867906,0.062621471
2021,M1300,13012021,20.11386941,608883126.7,0,0,0,0,0,0,0.662180074,0.03148849,0.03148849,0.013766319,0.050626696,0.00141829,-0.041931944,0.258403705,0.106421898,1.510163231,69,59,1,0,55.18,0.00626206,0.148880087,0.107269661,0.080892902
2020,M1300,13012020,19.98779642,564386597.1,0,0,0,0,0,0,0.589199215,0.01058311,-0.01058311,-0.01002652,0.009412848,0.041611407,-0.053467648,0.306176251,0.065607631,1.697218826,69,59,1,0,53.44,0.00574973,0.04030715,-0.001303276,0.000578394
2019,M1300,13012019,20.02427755,455914370.4,0,0,0,0,0,0,0.765830916,0.006141283,-0.006141283,-0.014147477,0.03740767,0.049982089,-0.05675144,0.29760254,0.093706611,1.30577126,69,59,1,0,53.05,0.005996683,0.07442308,0.032812654,0.035655678
2018,M1300,13012018,20.03314062,565850717.5,0,0,0,0,0,0,0.628377751,0.005922649,0.005922649,-0.005535798,0.044355683,0.062942963,-0.053556156,0.291009781,0.100709753,1.591399438,69,59,1,0,52.71,0.004940634,0.10408014,0.062469714,0.072503589
2017,M1300,13012017,19.98107764,527656271.5,0,0,0,0,0,0,0.653854004,0.013798931,0.013798931,0.001415992,0.04030217,-0.002977747,-0.050571638,0.275296878,0.096771596,1.529393403,69,59,1,0,55.57,0.004684806,0.108375093,0.066764667,0.049145453
