,TAC,A1,A2,A3,DA
107,0.036826395,1.10E-07,0.222,0.36082011,0.055183367
108,-0.014635337,4.58E-08,-0.0183,0.260143069,0.00491618
109,0.013712173,4.40E-08,-0.00958,0.241231242,0.031232252
110,-0.061661239,4.17E-08,0.152,0.213575526,-0.053455722
111,0.029674349,3.92E-08,0.131,0.164846254,0.034507381
112,-0.046235163,3.59E-08,0.0152,0.155754115,-0.037272791
113,-0.022440071,3.53E-08,-0.164,0.151393468,-0.006221329
114,0.038847369,3.81E-08,-0.0151,0.066981632,0.041352766
115,0.008349451,3.37E-08,0.0098,0.060919972,0.009246322
116,0.006976161,3.29E-08,0.084,0.14610894,0.012150601
117,0.020693046,2.15E-08,0.0258,0.09624371,0.023946188
118,0.039333992,1.79E-08,0.0228,0.081230727,0.041388832
119,0.017145569,1.40E-08,0.0141,0.063124435,0.017973685
120,-0.0483014,1.57E-07,0.0724,0.419516156,-0.018251494
121,0.000348838,1.54E-07,0.102,0.403434214,0.027721017
122,0.036711682,1.43E-07,0.0489,0.387486308,0.064908895
123,-0.040766896,1.34E-07,0.0274,0.557541123,0.003171991
124,-0.023689966,1.13E-07,0.045,0.463844853,0.011229736
125,0.008969555,1.09E-07,0.119,0.495679688,0.043497526
126,-0.069208759,1.81E-07,-0.0802,0.105903556,-0.059960591
127,-0.084828608,1.83E-07,0.000261,0.115277018,-0.078184108
128,-0.021264971,1.83E-07,0.0432,0.122337413,-0.015836523
129,-0.115679807,1.72E-07,0.0386,0.139177458,-0.108625533
130,0.141035094,1.58E-07,0.474,0.134228678,0.129036746
131,0.127540492,1.43E-07,0.552,0.117563538,0.110702388
132,-0.030169109,5.02E-07,0.00191,0.477415611,0.009308168
133,-0.012750146,4.82E-07,0.0202,0.44497832,0.023035805
134,-0.062862811,4.61E-07,0.0287,0.423768964,-0.029377844
135,-0.077458295,4.02E-07,-0.117,0.365014327,-0.043130078
136,-0.026412485,4.11E-07,-0.0732,0.356967039,0.005382102
137,-0.063923771,4.33E-07,0.0381,0.382888153,-0.034521949
138,0.050681031,4.49E-08,0.0167,0.294203525,0.071712876
139,0.010233382,4.38E-08,-0.0102,0.284319149,0.031543961
140,-0.016594953,4.35E-08,0.00724,0.276853478,0.003318897
141,-0.024427826,4.42E-08,0.00671,0.275023398,-0.004648836
142,-0.013503408,4.50E-08,-0.00255,0.270187131,0.006251137
143,0.003202786,4.39E-08,0.0125,0.260612375,0.021474532
144,0.046994559,2.36E-07,-0.00814,0.043020462,0.047889909
145,0.009425916,1.74E-07,-0.0023,0.031644238,0.008835737
146,0.001246307,1.46E-07,0.000859,0.024932577,-0.000175428
147,-0.016641383,2.38E-07,0.00419,0.040487139,-0.016485158
148,0.011313228,2.40E-07,-0.0089,0.040904338,0.012072676
149,0.064700731,2.14E-07,0.0041,0.036802784,0.064444218
150,-0.005426378,3.17E-07,-0.0642,0.542253026,0.041803833
151,-0.065177755,3.41E-07,0.0223,0.543843991,-0.021401033
152,-0.0456582,3.58E-07,-0.0675,0.539096733,0.001600083
153,-0.081962855,3.65E-07,-0.0221,0.533479525,-0.037101942
154,-0.055650867,3.62E-07,0.0205,0.48768776,-0.016622609
155,0.066154948,2.89E-07,0.0798,0.524044292,0.10554634
156,0.025635487,6.30E-07,0.0338,0.120306927,0.033052331
157,0.042324748,6.19E-07,0.174,0.159322775,0.0471311
158,-0.004773421,5.86E-07,0.254,0.209387459,0.000865962
159,0.028823899,5.28E-07,0.316,0.231697225,0.033540859
160,0.033420285,4.69E-07,0.149,0.198694862,0.042140829
161,-0.042455627,5.78E-07,0.135,0.335977413,-0.020713116
162,-0.033050528,4.31E-07,0.108,0.451270943,-0.00066247
163,-0.055190989,3.83E-07,0.0814,0.582872685,-0.01035543
164,-0.02453499,3.18E-07,-0.0144,0.502915636,0.017138582
165,0.006681038,2.81E-07,0.312,0.463553107,0.030854785
166,0.031684878,2.07E-07,-0.115,0.395237554,0.067802037
167,-0.083572598,3.62E-07,0.0895,0.14661098,-0.077288088
168,-0.08984723,3.39E-07,0.107,0.143810478,-0.084647285
169,-0.139539209,3.39E-07,0.0908,0.145985436,-0.133456958
170,-0.158820937,2.19E-07,-0.0361,0.086748702,-0.152979397
171,-0.124967039,2.14E-07,-0.0716,0.094362565,-0.116963869
172,-0.170925443,1.89E-07,0.127,0.101981386,-0.170823227
173,0.008769059,3.43E-07,-0.0286,0.260847274,0.029993549
174,-0.014979995,3.24E-07,0.0879,0.23732663,-0.000852346
175,-0.019656812,3.05E-07,0.0448,0.247678465,-0.002861304
176,-0.011632183,2.84E-07,0.0531,0.245884355,0.00456881
177,0.008881877,2.49E-07,0.103,0.233679275,0.021750443
178,0.025410396,2.35E-07,0.073,0.354338768,0.050046162
179,-2.80E-05,3.84E-07,0.0612,0.269775546,0.018310445
180,-0.0387853,3.11E-07,0.0563,0.229891436,-0.024009719
181,-0.090504067,3.60E-07,0.0798,0.268983969,-0.073121064
182,-0.07578348,2.43E-07,-0.0759,0.191724774,-0.058976314
183,-0.074676898,2.21E-07,-0.122,0.201933701,-0.055099669
184,-0.075452762,2.14E-07,0.169,0.226648108,-0.066147305
185,0.006958413,2.19E-09,0.0534,0.151633958,0.013798931
186,-0.001909694,2.10E-09,0.0492,0.16093935,0.005922649
187,-0.018620982,1.99E-09,-0.0397,0.17075517,-0.006141283
188,-0.023802879,2.01E-09,-0.0492,0.174588727,-0.01058311
189,0.024823416,2.09E-09,0.163,0.203102473,0.03148849
190,-0.040407959,1.84E-09,-0.0224,0.19738761,-0.026339172
191,0.023589241,1.86E-09,0.0419,0.247404426,0.039287499
192,-0.00508543,1.84E-09,0.064,0.258986714,0.010682659
193,-0.052444471,1.75E-09,-0.0747,0.273731773,-0.029475102
194,-0.025218346,1.80E-09,-0.0377,0.312728355,-0.00041852
195,0.008907669,1.71E-09,0.219,0.316031868,0.023052026
196,-0.055329509,1.50E-09,-0.0672,0.31698592,-0.028901194
197,-0.025147323,1.61E-08,0.0647,0.383229502,0.001504159
198,-0.005098561,1.55E-08,0.0354,0.369992455,0.02164298
199,-0.049439666,1.45E-08,-0.0541,0.336694615,-0.021796287
200,-0.066383655,1.40E-08,-0.0825,0.324383032,-0.038607295
201,0.013513459,1.29E-08,0.254,0.31647157,0.026248414
202,-0.126199871,1.18E-08,-0.0456,0.300855171,-0.102061338
203,-0.021306186,7.51E-08,0.0224,0.430525704,0.01151458
204,-0.036220475,7.89E-08,0.0289,0.474219537,0.000156194
205,-0.107267213,7.56E-08,0.0189,0.465632998,-0.071227522
206,-0.021348928,8.11E-08,-0.147,0.532812655,0.027655534
207,0.025036178,7.20E-08,0.457,0.551795086,0.049913322
208,-0.069174676,5.89E-08,-0.116,0.497634654,-0.024653416
209,-0.018717881,6.57E-08,-0.0601,0.409541903,0.015749102
210,0.013059653,6.94E-08,-0.046,0.43631337,0.049279751
211,-0.060460869,6.89E-08,0.0667,0.427193372,-0.029844704
212,-0.099030115,6.61E-08,-0.106,0.38722473,-0.064554945
213,0.040775728,6.52E-08,-0.0102,0.343572723,0.067348741
214,-0.072012429,6.78E-08,0.155,0.331523284,-0.053524748
215,-0.026776685,6.82E-08,0.0564,0.247508032,-0.01142572
216,0.025341295,6.72E-08,-0.0205,0.235459247,0.042914108
217,0.019050893,6.41E-08,0.0351,0.210109437,0.032025892
218,-0.105117937,5.91E-08,-0.0639,0.192498876,-0.089481018
219,0.018683887,5.92E-08,0.189,0.199993449,0.024194483
220,-0.132722443,5.27E-08,0.0315,0.177225273,-0.122512606
221,0.009273404,1.18E-07,0.317,0.285337662,0.017016682
222,0.081508021,1.13E-07,0.208,0.26938325,0.0924864
223,-0.150505182,1.15E-07,-0.378,0.249194791,-0.11630396
224,-0.121833424,1.25E-07,-0.27,0.259351677,-0.091308117
225,0.103652522,1.08E-07,0.543,0.21713338,0.095762148
226,-0.074756116,9.31E-08,-0.173,0.182493739,-0.055208096
227,0.054452616,8.48E-08,0.031,0.355101659,0.080354198
228,-0.154455556,9.15E-08,0.093,0.378399261,-0.129134896
229,-0.007098191,9.51E-08,-0.292,0.378888922,0.034693051
230,0.029885369,1.07E-07,-0.444,0.424445383,0.082186342
231,0.050577954,1.11E-07,0.395,0.427524391,0.067393018
232,-0.036268458,1.08E-07,0.116,0.392600861,-0.010624176
233,-0.020112168,4.00E-08,0.129,0.311066509,-0.002413605
234,-0.047743427,3.57E-08,0.0586,0.265267698,-0.031062494
235,-0.027966576,3.35E-08,-0.124,0.227976007,-0.006768411
236,0.040912145,3.18E-08,-0.128,0.202658627,0.060061682
237,0.033272273,2.75E-08,0.168,0.238692945,0.042934689
238,-0.043206779,2.04E-08,-0.0777,0.384806577,-0.010329574
239,0.023717452,2.75E-08,0.217,0.424740875,0.047548209
240,0.002607765,2.22E-08,0.224,0.379307375,0.022149188
241,-0.100275579,2.18E-08,0.039,0.357496416,-0.074754513
242,-0.029725228,2.21E-08,-0.246,0.34823972,0.007138403
243,0.040924782,2.26E-08,0.659,0.355468316,0.039839504
244,-0.037763757,1.86E-08,-0.144,0.300078867,-0.009471132
245,0.031661129,1.31E-08,0.0836,0.221507701,0.043362955
246,-0.022253509,1.23E-08,0.0745,0.2389046,-0.008646794
247,0.105082468,1.11E-08,-0.0886,0.226021843,0.124512454
248,0.045893704,1.04E-08,-0.126,0.240772453,0.068204024
249,0.245082638,9.53E-09,0.148,0.239440905,0.255591989
250,0.066740154,7.39E-09,-0.0593,0.201048777,0.082723944
251,-0.000322389,1.05E-07,-0.0167,0.17418974,0.01188178
252,0.017497299,1.05E-07,-0.0246,0.17751249,0.030329855
253,0.040980773,1.01E-07,0.00384,0.150074984,0.050189234
254,0.272046036,1.01E-07,-0.0263,0.150785673,0.282599428
255,-0.016303058,7.65E-08,0.0106,0.134520779,-0.008839735
256,0.016033581,7.84E-08,0.0218,0.154454773,0.024768712
257,-0.022464174,2.39E-07,0.38,0.071262488,-0.035636986
258,0.165794308,2.17E-07,-0.126,0.069195345,0.173929397
259,0.272046036,1.72E-07,-0.14,0.045477158,0.278526851
260,-0.005931389,1.42E-07,0.083,0.035662317,-0.009935999
261,0.03951515,1.41E-07,-0.043,0.220505453,0.057031568
262,0.053670713,9.43E-08,0.124,0.156900034,0.058325436
263,-0.078252741,2.74E-08,0.00643,0.541854646,-0.035211209
264,-0.074367268,2.65E-08,-0.0153,0.542789398,-0.030321122
265,-0.09087288,2.68E-08,-0.0446,0.547169883,-0.045193647
266,-0.123590398,2.70E-08,-0.0899,0.524390526,-0.077970019
267,-0.094305599,2.81E-08,0.023,0.531142838,-0.052903747
268,-0.105993881,2.90E-08,0.0777,0.528016985,-0.067193633
269,-0.010648253,9.16E-08,-0.00709,0.373879515,0.018544745
270,-0.024822067,9.19E-08,0.0183,0.351397577,0.001325256
271,-0.021362176,8.59E-08,0.00476,0.308696236,0.001607055
272,-0.005044532,8.64E-08,0.019,0.304316546,0.01693699
273,-0.003967047,8.21E-08,0.117,0.283427522,0.011994322
274,-0.008410817,7.70E-08,0.0109,0.260263357,0.01002958
275,-0.00929518,2.63E-07,-0.0131,0.36467438,0.020024949
276,-0.027492804,2.56E-07,0.117,0.347491767,-0.005245769
277,-0.075572707,2.36E-07,-0.0123,0.414205256,-0.042063996
278,-0.056371906,1.95E-07,-0.0411,0.463971741,-0.017447771
279,-0.005031934,1.83E-07,0.0417,0.424713617,0.026882904
280,-0.073551311,1.75E-07,0.0245,0.414065848,-0.041865786
281,-0.043558661,7.43E-07,-0.027,0.280276698,-0.019123209
282,0.0078664,7.19E-07,-0.0407,0.279040546,0.032683442
283,-0.006221719,7.65E-07,-0.00573,0.307840995,0.019802646
284,-0.088692938,8.17E-07,-0.059,0.308664145,-0.060119704
285,0.025355071,8.05E-07,-0.000163,0.279315954,0.048805936
286,-0.064904298,8.03E-07,-0.0415,0.273112864,-0.040240387
287,-0.051265918,5.05E-07,-0.0449,0.398738383,-0.016654904
288,-0.014735423,5.27E-07,0.0231,0.426193329,0.019461094
289,-0.035293,5.24E-07,-0.0551,0.48298528,0.007187578
290,-0.088450666,5.33E-07,0.71,0.644084054,-0.064472564
291,0.087779132,2.16E-07,-0.50682,0.261835985,0.128976401
292,-0.021428467,3.11E-07,-0.19,0.363203064,0.015495189
293,-0.019576611,1.84E-09,0.055,0.230229967,-0.005937706
294,-0.008707168,1.75E-09,0.0815,0.225568171,0.003394256
295,-0.046804961,1.69E-09,-0.129,0.210770677,-0.027022668
296,-0.046366357,1.82E-09,-0.123,0.231167355,-0.025057025
297,0.006648708,1.88E-09,0.205,0.246131578,0.015282444
298,-0.0423524,1.67E-09,0.0353,0.238739985,-0.02713065
299,-0.021341156,4.10E-07,0.162,0.419124504,0.005855215
300,-0.05939174,4.13E-07,0.184,0.465612575,-0.029060417
301,-0.132340015,3.99E-07,-0.116,0.448992254,-0.090727361
302,-0.010605712,4.25E-07,-0.163,0.431090689,0.031550158
303,-0.005380723,4.08E-07,0.0554,0.375971664,0.022578863
304,-0.046418529,4.41E-07,0.188,0.405257631,-0.021420262
305,-0.05060442,9.02E-08,-0.0613,0.473743286,-0.010379434
306,-0.263714142,9.24E-08,-0.218,0.33891331,-0.228581803
307,-0.039715591,1.19E-07,-0.0285,0.392492725,-0.007876874
308,-0.167970535,1.32E-07,-0.0326,0.318355963,-0.142382998
309,-0.026422459,1.53E-07,0.0433,0.266530188,-0.008515503
310,-0.029010558,1.82E-07,-0.0877,0.228291655,-0.008747684
311,-0.028295492,1.07E-07,0.0272,0.328598045,-0.00446151
312,-0.063897529,1.01E-07,0.0435,0.322308066,-0.041329455
313,-0.073684858,1.00E-07,-0.0684,0.312232072,-0.047230454
314,-0.017921341,9.91E-08,-0.149,0.311803567,0.011926859
315,-0.004751361,9.66E-08,0.077,0.352767411,0.019031533
316,-0.079127899,8.54E-08,0.0268,0.337103493,-0.054617738
317,-0.025155198,1.61E-07,0.0435,0.513152309,0.014325734
318,-0.076633622,1.53E-07,0.00663,0.467780742,-0.039577076
319,-0.050688701,1.58E-07,-0.0347,0.413747313,-0.016572145
320,-0.101649724,1.87E-07,-0.0701,0.517355455,-0.056856343
321,-0.059596802,1.89E-07,-0.0148,0.53426798,-0.015676136
322,-0.062591581,1.98E-07,0.00759,0.588854809,-0.014819084
323,-0.033696101,1.55E-07,0.00491,0.104775458,-0.028279647
324,-0.082892629,1.43E-07,-0.0929,0.13072717,-0.071086257
325,-0.039835179,1.47E-07,-0.118,0.172593553,-0.023282859
326,-0.013826132,1.63E-07,-0.0623,0.226459505,0.005121811
327,-0.010610154,1.80E-07,0.00662,0.298673947,0.011774437
328,-0.014052282,1.94E-07,-0.0221,0.137168606,-0.004499432
329,-0.010313638,4.37E-07,0.0725,0.378559988,0.017257924
330,-0.070204801,4.66E-07,-0.176,0.350102768,-0.034408838
331,0.11765655,4.71E-07,0.0336,0.32457003,0.142306031
332,-0.076303192,4.22E-07,0.0662,0.280849396,-0.057057793
333,-0.066190713,6.59E-07,0.0645,0.494404788,-0.027278453
334,0.098066305,5.06E-07,0.191,0.420060731,0.12448719
335,-0.036044282,4.16E-07,0.204,0.42588417,-0.010024184
336,-0.03016399,1.95E-09,0.00217,0.297458302,-0.008397707
337,-0.000723265,1.94E-09,0.0139,0.318436062,0.022376004
338,-0.047760966,1.77E-09,0.043,0.288225268,-0.028542896
339,-0.046209049,1.74E-09,-0.0758,0.282356598,-0.022439185
340,-0.033893216,1.62E-09,0.0478,0.267588216,-0.016683706
341,-0.038265905,1.57E-09,0.0399,0.270810826,-0.020438179
342,-0.011325927,7.63E-09,0.00452,0.162040508,-0.001470694
343,-0.01315308,6.92E-09,0.0435,0.139742976,-0.006910909
344,-0.015992783,6.95E-09,-0.0317,0.133611921,-0.007080286
345,0.039172916,6.36E-09,-0.103,0.110521657,0.049105075
346,0.037413414,5.75E-09,0.0597,0.107087165,0.040106716
347,0.006305509,5.10E-09,0.0202,0.103932245,0.010404551
348,-0.029891727,6.47E-07,-0.0359,0.164676163,-0.015557934
349,-0.030680456,6.54E-07,-0.00636,0.152525512,-0.018640219
350,-0.021252313,6.55E-07,-0.0611,0.130855119,-0.008768649
351,-0.022072559,7.30E-07,0.0087,0.139127345,-0.011546378
352,-0.003359285,7.21E-07,0.0437,0.138146819,0.005553424
353,-0.041095861,7.03E-07,-0.0292,0.148814903,-0.028213749
354,-0.078801284,4.35E-07,0.428,0.502231403,-0.055586619
355,0.056676547,4.31E-07,0.189,0.49090645,0.089076241
356,0.022745709,4.25E-07,-0.246,0.502877663,0.074712854
357,-0.044862408,3.63E-07,-0.492,0.426157674,0.010645271
358,-0.079001053,3.65E-07,0.512,0.427942917,-0.066132868
359,0.00140252,3.53E-07,0.0632,0.397335013,0.030680329
360,0.047914724,2.14E-07,-0.0459,0.365292723,0.07849375
361,-0.005276922,2.22E-07,0.0447,0.368766639,0.021777888
362,0.01265778,2.22E-07,-0.0328,0.366721785,0.042836777
363,-0.023522646,2.19E-07,-0.0238,0.34661383,0.004501717
364,-0.016775446,2.26E-07,0.0264,0.35115461,0.009536464
365,-0.00768204,2.17E-07,-0.0217,0.335194471,0.019249815
366,-0.105754474,9.39E-08,-0.131,0.445127731,-0.065043646
367,0.060718669,1.16E-07,-0.229,0.509445377,0.11131512
368,-0.005592102,1.31E-07,-0.00209,0.563325184,0.040096859
369,-0.054244996,1.40E-07,-0.0414,0.011747208,-0.055042644
370,-0.032664994,1.39E-07,0.0361,0.011936221,-0.036755258
371,-0.015876576,2.58E-07,0.00982,0.009228254,-0.018611931
372,-0.160496514,1.93E-07,-0.16,0.181293341,-0.141213459
373,-0.052711571,2.20E-07,-0.109,0.224043346,-0.031759109
374,0.08078778,2.39E-07,-0.0237,0.236335733,0.099251367
375,-0.076519382,2.28E-07,-0.0756,0.203194696,-0.05878163
376,0.142211412,3.18E-07,0.0151,0.277947688,0.16296861
377,0.019493835,2.51E-07,0.0437,0.212381021,0.03303854
378,-0.061831529,5.64E-07,-0.034,0.695933989,-0.001482239
379,-0.023347572,6.32E-07,-0.50682,0.60554046,0.049528373
380,0.021857694,3.75E-07,-0.166,0.338220145,0.055827492
381,-0.031128722,4.07E-07,-0.0448,0.355138775,-0.000719532
382,-0.007825586,4.48E-07,-0.0269,0.2838016,0.015747368
383,0.034399216,2.81E-07,-0.00521,0.179188391,0.047248071
384,0.105460149,8.11E-08,0.00894,0.041327278,0.104868632
385,0.009351928,7.26E-08,0.0111,0.040961388,0.008602812
386,0.018107185,8.17E-08,0.0368,0.026017961,0.014992377
387,0.016014062,7.74E-08,-0.00414,0.024891826,0.014529457
388,0.031793556,7.36E-08,0.0367,0.030709851,0.029061372
389,0.107119337,6.20E-08,0.0422,0.039074628,0.104837554
390,-0.041515255,3.58E-07,0.00425,0.129677704,-0.033092484
391,0.027623083,3.51E-07,0.04,0.124732036,0.034060652
392,0.020819465,3.82E-07,-0.108,0.133842492,0.034484181
393,0.105208313,3.88E-07,-0.0979,0.131894886,0.118297468
394,-0.070189189,3.00E-07,-0.00539,0.100382376,-0.064145726
395,-0.072831018,2.92E-07,-0.00485,0.09570443,-0.06724962
396,-0.132768396,1.23E-07,0.0216,0.081937674,-0.13018603
397,-0.159791817,3.21E-07,-0.0505,0.34125727,-0.130694271
398,-0.162725901,3.95E-07,0.0623,0.255402213,-0.145645779
399,-0.074183107,1.74E-07,-0.00133,0.090718322,-0.069653225
400,-0.084960191,2.08E-07,-0.0809,0.127326737,-0.073704891
401,-0.082567237,2.04E-07,0.0655,0.126682347,-0.077624547
402,-0.016639467,1.09E-08,0.00981,0.184964253,-0.004993829
403,-0.002651277,1.06E-08,0.0348,0.198208621,0.009085105
404,-0.026331633,1.07E-08,-0.0625,0.136506694,-0.015838097
405,-0.0267167,1.24E-08,-0.0967,0.152572019,-0.013354836
406,-0.003564264,1.26E-08,0.044,0.145250555,0.003160222
407,-0.002905417,1.23E-08,0.0341,0.141738909,0.003933122
408,-0.011258027,9.04E-07,0.00549,0.084401959,-0.004687059
409,-0.012893507,9.04E-07,-0.00538,0.082497061,-0.006025821
410,0.022203804,9.49E-07,-0.0063,0.085233076,0.029526841
411,-0.010040649,9.30E-07,-0.00581,0.081578908,-0.003132857
412,0.028438942,9.92E-07,-0.00092,0.089175248,0.036046581
413,0.055089084,1.49E-07,0.137,0.003355464,0.045988831
414,-0.060106145,1.41E-07,0.0552,0.003188197,-0.06576677
415,0.147434886,1.25E-07,-0.0683,0.00284215,0.146946005
416,0.15832851,1.04E-07,-0.0459,0.00396894,0.156901698
417,0.133826193,8.57E-08,0.0812,0.003118488,0.126833311
418,-0.076830159,7.30E-08,0.0993,0.002575759,-0.084691981
419,0.013754057,1.07E-07,-0.00216,0.001318256,0.01024028
420,-0.015223989,1.04E-07,0.00316,0.000672421,-0.019030638
421,0.001586441,9.67E-08,0.00126,0.000487592,-0.002184914
422,0.005739694,9.06E-08,0.00233,0.000487592,0.001898889
423,0.017097682,8.90E-08,0.00764,0.000487592,0.013024073
424,0.005204522,8.37E-08,0.00849,0.000487592,0.001073789
425,0.011141846,1.63E-06,-3.10E-05,0.0536,0.018128835
426,-0.01192063,1.65E-06,-4.28E-05,0.0532,-0.004906331
427,0.000270597,1.68E-06,-1.01E-05,0.0534,0.00743283
428,0.272046036,1.71E-06,0.169,0.053100392,0.272102249
429,0.201739086,5.36E-07,-0.0462,0.01638139,0.20311437
430,0.039475157,1.91E-07,0.109,0.003347756,0.031731968
431,-0.000935516,4.69E-07,-0.0405,0.036567673,0.001695101
432,0.07785131,4.82E-07,-0.00357,0.001309723,0.075880268
433,0.272046036,5.01E-07,-0.0438,0.001161736,0.271850314
434,0.014978836,3.53E-07,-0.0226,0.000487592,0.013237785
435,0.075765144,4.16E-07,0.202,0.000487592,0.064695354
436,0.158155572,2.05E-07,-0.00885,0.000487592,0.155243273
437,-0.005210042,2.45E-08,0.0298,0.445578992,0.028410895
438,0.010312649,2.34E-08,0.0907,0.447586797,0.041508011
439,-0.049919096,2.26E-08,-0.0456,0.439357723,-0.013634807
440,-0.025056821,2.24E-08,-0.111,0.444188061,0.014436682
441,0.033203472,2.13E-08,0.0518,0.45031623,0.06628775
442,-0.030176583,1.99E-08,0.0433,0.409946276,-0.000263181
443,-0.002781871,3.23E-07,0.0178,0.572821164,0.04364842
444,0.272046036,3.03E-07,-0.00325,0.316776356,0.296922245
445,-0.030939736,3.87E-07,-0.0578,0.483339493,0.011146715
446,-0.163111696,3.43E-07,0.0328,0.379477901,-0.134137834
447,-0.04870886,4.19E-07,0.0137,0.37584981,-0.018938597
448,-0.008853183,4.21E-07,0.0213,0.396237677,0.022384876
449,-0.107655914,8.20E-08,-0.196,0.002075809,-0.102936563
450,0.042380553,9.65E-08,-0.191,0.002366877,0.046969522
451,0.174181608,9.46E-08,-0.0254,0.002362046,0.171702673
452,0.029468798,8.37E-08,0.128,0.002063962,0.02038066
453,0.09854812,7.74E-08,0.0957,0.001884646,0.090796567
454,0.140006369,7.10E-08,-0.17,0.001708399,0.143541516
455,-0.040296336,2.33E-07,0.00665,0.679926231,0.015612242
456,-0.049753912,2.24E-07,-0.0122,0.629729855,0.002538346
457,0.028319797,2.01E-07,-0.0864,0.643071837,0.084850282
458,-0.044200881,1.90E-07,-0.03,0.684312691,0.013482825
459,-0.006461528,1.76E-07,0.0432,0.74593698,0.053431558
460,-0.028042236,1.56E-07,0.0071,0.689223763,0.028357347
461,-0.078512242,5.16E-08,0.0676,0.35597505,-0.054225956
462,0.011408042,5.38E-08,0.0857,0.401766111,0.0389327
463,-0.064725297,5.26E-08,-0.0235,0.393666012,-0.03325781
464,-0.060000818,5.55E-08,-0.183,0.389330874,-0.022100511
465,0.082956391,5.75E-08,0.117,0.407545061,0.10966624
466,-0.050579703,4.83E-08,0.0893,0.344654979,-0.02822074
467,-0.018113091,4.35E-07,-0.0114,0.418633815,0.016529842
468,-0.035661108,4.52E-07,-0.0194,0.418735357,-0.000602367
469,-0.074513431,4.70E-07,-0.0648,0.414002662,-0.037859103
470,-0.102897384,4.93E-07,-0.18,0.412321985,-0.061388174
471,0.063174461,5.07E-07,0.1,0.413189355,0.09287894
472,-0.060019777,4.97E-07,0.147,0.399583466,-0.033547382
473,0.029511928,2.61E-07,-0.107,0.001164432,0.031064428
474,0.025988757,2.60E-07,-0.0257,0.000992072,0.024054186
475,0.117411433,2.64E-07,0.0354,0.002590187,0.113029511
476,-0.031860662,2.33E-07,-0.0103,0.000487592,-0.034598812
477,0.069734815,2.45E-07,-0.0745,0.000487592,0.069778092
478,0.06644534,2.30E-07,-0.00726,0.000487592,0.063565528
479,-0.139085371,4.45E-08,0.0661,0.303359667,-0.119360734
480,-0.125338928,4.90E-08,0.0945,0.308679887,-0.106342382
481,-0.039829903,5.32E-08,-0.15,0.321130704,-0.009305437
482,-0.062170972,5.58E-08,-0.0625,0.309837759,-0.03635313
483,0.008198191,5.60E-08,0.545,0.30789809,0.007948109
484,-0.043285666,5.06E-08,0.239,0.282215786,-0.032755817
485,0.064088755,1.92E-07,-0.0502,0.039447295,0.066292631
486,-0.013149089,1.83E-07,-0.0284,0.073844299,-0.008904933
487,-0.016008443,1.68E-07,0.0363,0.042511267,-0.017317967
488,0.040681515,1.56E-07,-0.105,0.046161226,0.045665799
489,-0.030267094,1.57E-07,0.15,0.048927053,-0.035907993
490,-0.001504498,1.57E-07,-0.0467,0.062811138,0.002454448
491,-0.023467958,7.60E-08,-0.244,0.138671144,-0.004789643
492,0.03269694,9.30E-08,-0.0406,0.17851561,0.046252613
493,-0.006212497,9.94E-08,-0.0141,0.201235323,0.008223747
494,-0.05112256,1.07E-07,-0.199,0.180963922,-0.030544773
495,-0.023642766,1.11E-07,0.125,0.158551429,-0.018822384
496,0.025696416,1.10E-07,0.0823,0.152266272,0.031787774
497,0.046951869,3.78E-07,0.0491,0.292748203,0.067789159
498,-0.07477157,3.71E-07,0.012,0.271638629,-0.054223541
499,0.016838886,3.59E-07,-0.0362,0.246758993,0.037220055
500,-0.090674411,3.70E-07,-0.238,0.233842175,-0.062772954
501,0.211778963,3.64E-07,0.26,0.211428775,0.216463974
502,-0.189186554,3.13E-07,-0.0597,0.16673102,-0.174978128
503,0.048650533,8.50E-07,0.00935,0.092501926,0.055547907
504,0.272046036,7.36E-07,-0.0228,0.078526456,0.278642936
505,-0.046772423,7.45E-07,0.0126,0.077396399,-0.041747044
506,0.065817657,7.66E-07,0.134,0.076858738,0.06570377
507,0.179733205,7.38E-07,-0.129,0.073506243,0.190426737
508,0.007049256,5.28E-07,0.108,0.05300197,0.005019901
509,0.000809717,4.67E-07,0.0167,0.396737211,0.032466872
510,-0.060142403,4.47E-07,0.0464,0.36852857,-0.03229545
511,-0.046610663,4.89E-07,-0.0304,0.389144724,-0.013519367
512,-0.105036748,4.89E-07,-0.309,0.381486939,-0.060737674
513,0.018801793,5.02E-07,0.171,0.364905496,0.041238663
514,-0.04559731,4.87E-07,0.111,0.387630584,-0.018676279
515,0.014177883,8.71E-08,0.155,0.481478958,0.045845423
516,-0.027706291,8.25E-08,0.0813,0.400758365,3.14E-05
517,-0.213327735,8.73E-08,-0.244,0.41428955,-0.170520486
518,-0.114944881,1.04E-07,-0.441,0.492327551,-0.056853909
519,0.078953197,1.12E-07,0.356,0.528198812,0.106232443
520,-0.13440086,9.28E-08,-0.105,0.421987387,-0.096825101
521,0.031924001,2.20E-07,0.0105,0.016685885,0.02966147
522,0.0591879,2.15E-07,-0.0904,0.013892697,0.060961879
523,-0.007032972,1.99E-07,0.117,0.011219242,-0.014398407
524,0.214268825,1.96E-07,-0.0587,0.013616181,0.214592138
525,0.038403546,1.49E-07,0.251,0.010188442,0.025039515
526,0.272046036,1.40E-07,-0.241,0.008708642,0.279493742
527,0.018520647,8.78E-08,0.047,0.394439975,0.047189203
