KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,MA,FOREIGN,LOSS,DIV,ANALYST,LEV,MB,LNAT,CAPINT,RDINT,ADVINT,DIV,Asset,Asset_1,Debt,Equity,S,S_1,RD,ADV,MV,NI_Ctd
13152018,1315,M1300,2018,2018M1300,0,0,0,0,1,0,1,0,0.22539218,0.679398142,16.07081084,0.266649207,0,0.01267876,,9872838,9538157,2149826,7723012,2543342,2654707,0,120932,5247000,229871
13152019,1315,M1300,2019,2019M1300,0,0,0,1,1,0,1,0,0.155181924,1.117007797,16.10529791,0.247203388,0,0.01199969,,9925313,9872838,1532086,8393227,2440599,2543342,0,118471,9375300,698140
13152020,1315,M1300,2020,2020M1300,0,0,0,0,1,0,1,0,0.086881492,0.819964186,16.11059892,0.225034717,0,0.010906558,,13066420,9925313,862326,12204094,2233540,2440599,0,108251,10006920,5430211
13152021,1315,M1300,2021,2021M1300,0,0,0,0,1,0,1,0,0.090647783,0.737443046,16.38555614,0.18206211,0,0.008676363,,12754724,13066420,1184442,11570282,2378900,2233540,0,113369,8532424,6432
13152022,1315,M1300,2022,2022M1300,0,0,0,0,1,0,1,0,0.070232566,0.654838579,16.36141227,0.209284027,0,0.008502026,,11534541,12754724,895797,10638744,2669360,2378900,0,108441,6966660,711224
13162017,1316,M2500,2017,2017M2500,0,0,0,0,1,0,1,2.397895273,0.453233082,1.162549634,15.24837262,0.515367926,0.004126303,0.016891547,,4598344,4190676,1899353,2698991,2159740,574627,17292,70787,3137711,326064
13162018,1316,M2500,2018,2018M2500,0,0,0,0,1,0,1,2.564949357,0.615766893,0.728655092,15.3412068,0.331052222,0.003316194,0.014781843,,5805332,4598344,2831508,2973824,1522292,2159740,15249,67972,2166892,231677
13162019,1316,M2500,2019,2019M2500,0,0,0,0,1,1,1,0,0.784905325,1.070622323,15.57428736,0.124495894,0.003458028,0.00925494,,7057814,5805332,4556636,2501178,722740,1522292,20075,53728,2677817,-83751
13162020,1316,M2500,2020,2020M2500,0,0,0,0,1,1,1,0,0.635564355,0.870447592,15.76964593,0.17518753,0.002506867,0.014105501,,7095303,7057814,4485695,2609608,1236441,722740,17693,99554,2271527,-102623
13162021,1316,M2500,2021,2021M2500,0,0,0,1,1,1,1,1.945910149,0.733028878,0.917585819,15.77494357,0.14597798,0.00247389,0.009266412,,10599150,7095303,5201062,5398088,1035758,1236441,17553,65748,4953209,-28259
13162022,1316,M2500,2022,2022M2500,0,0,0,1,1,0,1,3.218875825,0.61175632,0.487716374,16.17628437,0.219980376,0.001455588,0.013995273,,11806141,10599150,6484097,5322044,2331605,1035758,15428,148338,2595648,56086
13192017,1319,M2200,2017,2017M2200,0,0,0,0,1,0,1,5.278114659,0.448037906,1.596790687,17.41187678,0.670576089,0.016649579,0.047684899,,37673888,36465486,16337920,21335968,24452883,24181282,607135,1738853,34069075,2395481
13192018,1319,M2200,2018,2018M2200,0,0,0,0,1,0,1,5.170483995,0.40837054,0.996461444,17.44447779,0.610677188,0.016913598,0.043629635,,37258233,37673888,15384906,21873327,23006584,24452883,637201,1643698,21795927,1931948
13192019,1319,M2200,2019,2019M2200,0,0,0,0,1,0,1,5.231108617,0.385592978,1.213448252,17.4333835,0.580104805,0.016229245,0.04389191,,37105350,37258233,14366513,22738837,21613680,23006584,604673,1635335,27592402,1855321
13192020,1319,M2200,2020,2020M2200,0,0,0,0,1,0,1,5.18178355,0.355576945,1.031673983,17.42927172,0.466859523,0.013728505,0.038941231,,35553199,37105350,13193807,22359392,17322986,21613680,509401,1444928,23067603,742587
13192021,1319,M2200,2021,2021M2200,0,0,0,0,1,0,1,5.241747015,0.342742857,0.87919967,17.3865407,0.516980061,0.014333928,0.041407582,,34453458,35553199,12185605,22267853,18380295,17322986,509617,1472172,19577889,637164
13192022,1319,M2200,2022,2022M2200,0,0,0,0,1,0,1,5.023880521,0.269194605,1.050572733,17.35511993,0.617720462,0.014599492,0.044626899,,33540172,34453458,9274685,24265487,21282606,18380295,503003,1537551,25492659,2036720
13212017,1321,M1300,2017,2017M1300,0,0,0,0,1,1,0,0,0.558534662,1.392698238,16.20598839,0.409118476,0.000671508,0.016798413,,10878968,10918710,6098478,4780490,4467046,4362800,7332,183417,6657780,-81431
13212018,1321,M1300,2018,2018M1300,0,0,0,0,1,1,0,0,0.579083972,1.104884723,16.20234194,0.439136139,0.000491315,0.018222041,,11646935,10878968,6299836,5347099,4777348,4467046,5345,198237,5907928,-71794
13212019,1321,M1300,2019,2019M1300,0,0,0,0,1,0,0,0,0.536453582,1.703954375,16.27055361,0.399821069,0.000661462,0.016756426,,11575506,11646935,6248040,5327466,4656690,4777348,7704,195161,9077759,117676
13212020,1321,M1300,2020,2020M1300,0,0,0,0,1,0,0,0,0.481278745,1.235212065,16.26440187,0.430220329,0.000747613,0.019390254,,12175162,11575506,5571045,6604117,4980018,4656690,8654,224452,8157485,374097
13212021,1321,M1300,2021,2021M1300,0,0,0,0,1,0,1,0,0.521848169,1.201874959,16.31490853,0.533079806,0.000944217,0.030505713,,12980183,12175162,6353586,6626597,6490333,4980018,11496,371412,7964341,319368
13212022,1321,M1300,2022,2022M1300,0,0,0,0,1,1,1,0,0.451157122,1.266036565,16.37893437,0.501236077,0.001190353,0.030489555,,11769962,12980183,5856102,5913860,6506136,6490333,15451,395760,7487163,-42657
13232017,1323,M1300,2017,2017M1300,0,0,0,0,1,0,1,3.891820298,0.474337714,1.680643984,15.15265065,0.851239596,0.010758016,0.052368914,,3902668,3808137,1806343,2096325,3241637,3132610,40968,199428,3523176,313835
13232018,1323,M1300,2018,2018M1300,0,0,0,0,1,0,1,3.17805383,0.501629142,1.408042665,15.17717098,0.963237713,0.011507,0.058913543,,4239473,3902668,1957692,2281781,3759197,3241637,44908,229920,3212845,361844
13232019,1323,M1300,2019,2019M1300,0,0,0,0,1,0,1,3.295836866,0.65042707,1.309910705,15.25994953,0.858534775,0.011479729,0.052449444,,5126573,4239473,2757468,2369105,3639735,3759197,48668,222358,3103316,353283
13232020,1323,M1300,2020,2020M1300,0,0,0,0,1,0,1,2.564949357,0.56412149,1.172157297,15.44994796,0.664485222,0.011472966,0.041424359,,5473347,5126573,2892010,2581337,3406532,3639735,58817,212365,3025733,353094
13232021,1323,M1300,2021,2021M1300,0,0,0,0,1,0,1,0,0.548430238,1.169851522,15.51540087,0.693833225,0.010288768,0.049966501,,5728613,5473347,3001749,2726864,3797590,3406532,56314,273484,3190026,342977
13232022,1323,M1300,2022,2022M1300,0,0,0,0,1,0,1,0,0.472876244,1.03250506,15.560984,0.655024349,0.009791899,0.05053876,,5617303,5728613,2708925,2908378,3752381,3797590,56094,289517,3002915,291110
13242017,1324,M1300,2017,2017M1300,0,0,0,0,1,0,1,0,0.271134922,0.915665365,14.11233645,0.911987461,0.017894129,0.050017056,,1390332,1345581,364834,1025498,1227153,1236115,24078,67302,939013,60286
13242018,1324,M1300,2018,2018M1300,0,0,0,0,1,0,1,0,0.218984386,0.831877274,14.14505313,0.818127613,0.015888291,0.04814102,,1306824,1390332,304461,1002363,1137469,1227153,22090,66932,833843,1195
13242019,1324,M1300,2019,2019M1300,0,0,0,0,1,0,1,0,0.191294314,0.744675737,14.08311032,0.869544024,0.018263362,0.052267176,,1223456,1306824,249988,973468,1136341,1137469,23867,68304,724918,3194
13242020,1324,M1300,2020,2020M1300,0,0,0,0,1,0,1,0,0.220844885,0.811246587,14.0171902,0.86293091,0.018538468,0.050392495,,1242489,1223456,270194,972295,1055758,1136341,22681,61653,788771,16364
13242021,1324,M1300,2021,2021M1300,0,0,0,0,1,0,1,0,0.238451206,0.926110596,14.03262718,0.866679705,0.013249212,0.047332411,,1245313,1242489,296273,949040,1076840,1055758,16462,58810,878916,635
13242022,1324,M1300,2022,2022M1300,0,0,0,0,1,0,1,0,0.178924495,0.858668068,14.03489746,0.789373435,0.011755278,0.043968063,,1176409,1245313,222817,953592,983017,1076840,14639,54754,818819,4803
13252017,1325,M1300,2017,2017M1300,0,0,0,0,1,0,1,0,0.065314932,0.937962806,14.49804613,0.437220077,0.004673329,0.008567434,,1897674,1978889,129251,1768423,865210,990428,9248,16954,1658715,39677
13252018,1325,M1300,2018,2018M1300,0,0,0,0,1,0,1,0,0.065130259,0.788071429,14.45613948,0.481878869,0.005511484,0.007879119,,1909141,1897674,123596,1785545,914449,865210,10459,14952,1407137,59922
13252019,1325,M1300,2019,2019M1300,0,0,0,0,1,0,1,0,0.058002002,0.817165679,14.46216396,0.404776284,0.005377811,0.007883126,,1874451,1909141,110734,1763717,772775,914449,10267,15050,1441249,34691
13252020,1325,M1300,2020,2020M1300,0,0,0,0,1,0,1,0,0.429565243,2.015187674,14.44382637,2.164291304,0.007792682,0.015549086,,4635081,1874451,805199,3829882,4056858,772775,14607,29146,7717931,2014576
13252021,1325,M1300,2021,2021M1300,0,0,0,0,1,0,1,0,0.03640411,1.272789953,15.34916423,0.256962715,0.00213006,0.00415462,,3217382,4635081,168736,3048646,1191043,4056858,9873,19257,3880286,277492
13252022,1325,M1300,2022,2022M1300,0,0,0,0,1,0,1,0,0.039267951,0.804228054,14.98407854,0.172179741,0.002911995,0.004056404,,3005348,3217382,126340,2879008,553968,1191043,9369,13051,2315379,13526
13262017,1326,M1300,2017,2017M1300,0,0,0,0,1,0,1,5.030437921,0.282540556,1.442534303,20.11526204,0.658334648,0,0.015916158,,572326493,544436590,153825417,418501076,358421471,319204627,0,8665339,603702158,60035946
13262018,1326,M1300,2018,2018M1300,0,0,0,0,1,0,1,5.010635294,0.276377968,1.420245963,20.16522018,0.712634781,0,0.016061191,,591500932,572326493,158178433,433322499,407859765,358421471,0,9192245,615424530,55441018
13262019,1326,M1300,2019,2019M1300,0,0,0,0,1,0,1,5.135798437,0.238812902,1.253029804,20.19817382,0.533193741,0,0.015999224,,550549017,591500932,141258054,409290963,315384595,407859765,0,9463556,512853775,33244103
13262020,1326,M1300,2020,2020M1300,0,0,0,1,1,0,1,5.087596335,0.247694383,1.255378124,20.12642655,0.460076506,0,0.016112516,,531820428,550549017,136367899,395452529,253294668,315384595,0,8870730,496442454,21554193
13262021,1326,M1300,2021,2021M1300,0,0,0,0,1,0,1,4.976733742,0.290256464,1.066676002,20.09181645,0.687848903,0,0.024145285,,598345271,531820428,154364317,443980954,365812098,253294668,0,12840956,473583829,42707431
13262022,1326,M1300,2022,2022M1300,0,0,0,1,1,0,1,4.934473933,0.304476651,1.106730876,20.20967852,0.63491195,0,0.02006139,,555546296,598345271,182182164,373364132,379896563,365812098,0,12003638,413213613,9203861
13362017,1336,M2328,2017,2017M2328,0,0,0,0,1,0,0,0,0.337211225,0.988107703,14.70644533,0.937264068,0,0.010807387,,2421612,2437407,821921,1599691,2284494,1791432,0,26342,1580667,101081
13362018,1336,M2328,2018,2018M2328,0,0,0,0,1,0,1,0,0.349002235,0.764223931,14.69994399,1.151398738,0,0.020614368,,2507874,2421612,845148,1662726,2788241,2284494,0,49920,1270695,106721
13362019,1336,M2328,2019,2019M2328,0,0,0,0,1,0,1,0,0.270870068,0.781020389,14.73494594,0.938133654,0,0.01775448,,2352788,2507874,679308,1673480,2352721,2788241,0,44526,1307022,73426
13362020,1336,M2328,2020,2020M2328,0,0,0,0,1,0,1,0,0.349578883,1.158188373,14.67111157,0.810349679,0,0.014915496,,2453395,2352788,822485,1630910,1906581,2352721,0,35093,1888901,192727
13362021,1336,M2328,2021,2021M2328,0,0,0,0,1,0,1,0,0.292470638,1.065092856,14.71298334,0.850018036,0,0.013970029,,2266610,2453395,717546,1549064,2085430,1906581,0,34274,1649897,77058
13362022,1336,M2328,2022,2022M2328,0,0,0,0,1,0,1,0,0.463223934,1.124968742,14.63379588,1.177596499,0,0.016182316,,2773483,2266610,1049948,1723535,2669152,2085430,0,36679,1938923,157807
13372017,1337,M1300,2017,2017M1300,0,0,0,0,1,0,1,0,0.080142122,0.338272794,16.22156996,0.413724024,0.005198476,0.00785371,,10823343,11090173,888790,9934553,4588271,5779198,57652,87099,3360589,182353
13372018,1337,M1300,2018,2018M1300,0,0,0,0,1,1,1,0,0.052884677,0.223014335,16.19721575,0.135336836,0.003647394,0.006346653,,8435471,10823343,572389,7863082,1464797,4588271,39477,68692,1753580,-1888426
13372019,1337,M1300,2019,2019M1300,0,0,0,0,1,1,0,0,0.069991705,0.235652931,15.94795611,0.149179578,0.006214828,0.006680362,,7586668,8435471,590413,6996255,1258400,1464797,52425,56352,1648688,-642026
13372020,1337,M1300,2020,2020M1300,0,0,0,0,1,1,0,0,0.097259561,0.427913767,15.84190305,0.132885346,0.00517289,0.006605139,,6532866,7586668,737876,5794990,1008157,1258400,39245,50111,2479756,-1312802
13372021,1337,M1300,2021,2021M1300,0,0,0,0,1,1,0,0,0.031816204,0.370440656,15.6923563,0.169465898,0.005807405,0.010037708,,5507928,6532866,207851,5300077,1107098,1008157,37939,65575,1963364,-460921
13372022,1337,M1300,2022,2022M1300,0,0,0,0,1,1,0,0,0.031570674,0.385831699,15.52169907,0.116850293,0.003755859,0.007668219,,5067362,5507928,173889,4893473,643603,1107098,20687,42236,1888057,-476892
13382017,1338,M2200,2017,2017M2200,0,0,0,0,1,0,1,4.770684624,0.325560997,1.407450382,16.05315918,0.850189889,0.027416775,0.03412451,,9871537,9371270,3050920,6820617,7967359,7608372,256930,319790,9599680,741761
13382018,1338,M2200,2018,2018M2200,0,0,0,0,1,0,1,5.056245805,0.322308269,0.928135912,16.10516612,0.816734111,0.027142075,0.031256531,,9965581,9871537,3181678,6783903,8062421,7967359,267934,308550,6296384,493965
13382019,1338,M2200,2019,2019M2200,0,0,0,0,1,0,1,4.430816799,0.344512979,0.847435323,16.11464781,0.745353031,0.030203558,0.035201159,,10091517,9965581,3433272,6658245,7427876,8062421,300996,350800,5642432,391790
13382020,1338,M2200,2020,2020M2200,0,0,0,0,1,0,1,4.262679877,0.37540015,0.780207146,16.12720573,0.611055602,0.029387752,0.025539371,,10354080,10091517,3788357,6565723,6166478,7427876,296567,257731,5122624,287319
13382021,1338,M2200,2021,2021M2200,0,0,0,0,1,0,1,4.234106505,0.493404822,0.717755904,16.1528912,0.7064731,0.028520545,0.03141805,,11708434,10354080,5108753,6599681,7314879,6166478,295304,325305,4736960,350689
13382022,1338,M2200,2022,2022M2200,0,0,0,0,1,0,1,3.80666249,0.371163812,0.533481182,16.27581999,0.627311902,0.019345542,0.028576067,,11087758,11708434,4345747,6742011,7344840,7314879,226506,334581,3596736,130693
13392017,1339,M2200,2017,2017M2200,0,0,0,0,1,0,1,2.302585093,0.511355125,0.934336243,15.64117745,0.457114649,0.005474523,0.024450401,,6530380,6206933,3173947,3356433,2837280,2475422,33980,151762,3136037,263920
13392018,1339,M2200,2018,2018M2200,0,0,0,0,1,0,1,1.945910149,0.441409229,0.740880924,15.69197569,0.43714669,0.005959684,0.026719119,,6324887,6530380,2882570,3442317,2854734,2837280,38919,174486,2550347,284560
13392019,1339,M2200,2019,2019M2200,0,0,0,1,1,0,1,2.564949357,0.276789135,1.112722488,15.66000273,0.419736669,0.005383179,0.023959796,,5348549,6324887,1750660,3597889,2654787,2854734,34048,151543,4003452,372828
13392020,1339,M2200,2020,2020M2200,0,0,0,0,1,0,1,0,0.320225168,0.876672669,15.49233587,0.39653764,0.005842145,0.023882365,,5298401,5348549,1712740,3585661,2120901,2654787,31247,127736,3143451,119613
13392021,1339,M2200,2021,2021M2200,0,0,0,0,1,0,1,0,0.283407579,0.722531996,15.48291563,0.36201488,0.007089686,0.021420425,,5051865,5298401,1501607,3550258,1918100,2120901,37564,113494,2565175,127699
13392022,1339,M2200,2022,2022M2200,0,0,0,0,1,0,1,0,0.340848578,0.813001746,15.43526804,0.400002375,0.013975235,0.024962662,,5537470,5051865,1721921,3815549,2020758,1918100,70601,126108,3102048,400993
13402017,1340,M1300,2017,2017M1300,0,0,0,0,1,0,1,2.397895273,0.063464057,0.881436544,15.67991513,0.527968831,0.017911087,0.004559296,,6997872,6452093,409476,6588396,3406504,3302412,115564,29417,5807253,835167
13402018,1340,M1300,2018,2018M1300,0,0,0,0,1,0,1,0,0.034047922,0.366125399,15.76111666,0.296088439,0.020629128,0.00333087,,6788191,6997872,238263,6549928,2071989,3406504,144360,23309,2398095,134699
13402019,1340,M1300,2019,2019M1300,0,0,0,0,1,1,1,0,0.039128098,0.430810768,15.73069504,0.170446441,0.012006144,0.001801953,,6122503,6788191,265609,5856894,1157023,2071989,81500,12232,2523213,-438324
13402020,1340,M1300,2020,2020M1300,0,0,0,0,1,1,0,0,0.023486309,0.358192502,15.62748156,0.107212034,0.008591258,0.001313352,,5565765,6122503,143795,5421970,656406,1157023,52600,8041,1942109,-389742
13402021,1340,M1300,2021,2021M1300,0,0,0,0,1,1,0,0,0.029448243,0.357067397,15.532145,0.116898396,0.009913103,0.002191612,,5153271,5565765,163902,4989369,650629,656406,55174,12198,1781541,-512492
13402022,1340,M1300,2022,2022M1300,0,0,0,0,1,1,0,0,0.0273209,0.323046584,15.45514222,0.096876333,0.008247189,0.001433847,,4789329,5153271,140792,4648537,499230,650629,42500,7389,1501694,-429878
13412019,1341,M1300,2019,2019M1300,0,0,0,0,1,0,1,3.218875825,0.402231231,2.491172951,14.6440781,1.31925044,0.005537468,0.038459221,,2144636,2290036,921124,1223512,3021131,2902091,12681,88073,3047980,281172
13412020,1341,M1300,2020,2020M1300,0,0,0,0,1,0,1,2.708050201,0.421730774,2.375349431,14.5784804,1.242362807,0.006586666,0.034864191,,2121080,2144636,904459,1216621,2664416,3021131,14126,74771,2889900,310881
13412021,1341,M1300,2021,2021M1300,0,0,0,0,1,0,1,2.564949357,0.516133291,2.712534512,14.56743595,1.303822581,0.006562223,0.033133592,,2367518,2121080,1094760,1272758,2765512,2664416,13919,70279,3452400,297676
13412022,1341,M1300,2022,2022M1300,0,0,0,0,1,0,1,0,0.524981014,2.806735779,14.67735271,1.286464559,0.006520753,0.035166364,,2451077,2367518,1242902,1208175,3045728,2765512,15438,83257,3391028,300199
13422020,1342,M9900,2020,2020M9900,0,0,0,0,0,0,1,2.564949357,0.340096945,2.790184079,14.2330182,1.00868017,0.020021434,0.022025158,,1975262,1518173,516326,1458936,1531351,1442715,30396,33438,4070700,196227
13422021,1342,M9900,2021,2021M9900,0,0,0,0,0,0,1,3.610917913,0.428728948,2.965819653,14.49621161,1.047149695,0.019118476,0.02047374,,2402395,1975262,846852,1555543,2068395,1531351,37764,40441,4613460,266220
13422022,1342,M9900,2022,2022M9900,0,0,0,0,0,0,1,3.713572067,0.407828438,4.594864607,14.69197671,1.077732013,0.020370089,0.018591864,,2986077,2402395,979765,2006312,2589138,2068395,48937,44665,9218732,499514
14022017,1402,M1400,2017,2017M1400,1,0,0,0,1,0,1,3.951243719,0.508758436,0.561389838,20.056683,0.42427235,0.001583887,0.043482194,,516766280,513460158,261227187,255539093,217846948,215855921,813263,22326374,143457050,14201337
14022018,1402,M1400,2018,2018M1400,1,0,0,0,1,0,1,4.836281907,0.576392065,0.557821414,20.06310126,0.442486172,0.001619115,0.032496946,,565589420,516766280,297859983,267729437,228661933,217846948,836704,16793326,149345213,18391602
14022019,1402,M1400,2019,2019M1400,1,1,1,1,1,0,1,4.919980926,0.538833481,0.588908382,20.15337897,0.442275936,0.001877632,0.033258617,,576079699,565589420,304758516,271321183,250146590,228661933,1061969,18810722,159783319,16435163
14022020,1402,M1400,2020,2020M1400,1,0,1,0,1,0,1,4.804021045,0.603268316,0.575172824,20.17175658,0.358924783,0.001504677,0.032595108,,616955270,576079699,347530630,269424640,206769281,250146590,866814,18777380,154965731,12980539
14022021,1402,M1400,2021,2021M1400,1,0,1,0,1,0,1,4.574710979,0.593094321,0.582147563,20.24030708,0.387072173,0.001426475,0.037357378,,635327585,616955270,365912667,269414918,238806217,206769281,880071,23047831,156839238,14844485
14022022,1402,M1400,2022,2022M1400,1,0,1,0,1,0,1,3.871201011,0.607695687,0.6285398,20.26965131,0.415446348,0.001558176,0.037126131,,657757910,635327585,386085833,271672077,263944525,238806217,989952,23587255,170756713,13341150
14092017,1409,M1400,2017,2017M1400,1,0,0,0,1,0,1,0,0.832594623,0.459872703,18.69086749,0.275239576,0.002834715,0.005703044,,144455811,131020911,109087306,35368505,36062140,33700683,371407,747218,16265010,1129706
14092018,1409,M1400,2018,2018M1400,1,0,0,0,1,0,1,3.401197382,0.740012764,0.505681914,18.78848421,0.288683146,0.002461992,0.005268262,,143864326,144455811,106899144,36965182,41701958,36062140,355649,761031,18692624,2862093
14092019,1409,M1400,2019,2019M1400,1,0,0,0,1,0,1,3.218875825,0.827209193,0.51082744,18.78438123,0.259668286,0.002185434,0.004993399,,157182832,143864326,119005893,38176939,37357003,41701958,314406,718372,19501828,2251393
14092020,1409,M1400,2020,2020M1400,1,0,0,1,1,0,1,2.48490665,0.838444462,0.546951121,18.87292022,0.198870841,0.001970292,0.005331905,,173954320,157182832,131789075,42165245,31259082,37357003,309696,838084,23062328,1598225
14092021,1409,M1400,2021,2021M1400,1,1,1,0,1,0,1,0,0.860649503,0.705815041,18.97430329,0.249531164,0.002178009,0.010086355,,196031587,173954320,149713699,46317888,43407024,31259082,378874,1754565,32691862,4775832
14092022,1409,M1400,2022,2022M1400,1,0,1,1,1,0,1,0,0.691996637,0.616414668,19.09378636,0.225884357,0.002019833,0.009356609,,181731074,196031587,135653199,46077875,44280469,43407024,395951,1834191,28403078,3620488
14102017,1410,M1400,2017,2017M1400,0,0,0,0,0,0,1,1.609437912,0.174618437,1.341001494,14.25080692,0.345052901,0.005177877,0.00295777,,1528918,1545421,269859,1259059,533252,599829,8002,4571,1688400,102005
