KEY,Code,Industry,YEAR,RPA,TMP,POST,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,OCF,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,BIG4
41082017,4108,M1722,2017,0,0,0,2192234,2424975,114707,2077527,1278012,70093,0,429363,73524,53996,25021,20978,29783,245565,146140,14197,-205213,-243916,-158883,-243916,1018.57,1944.34,3804072,29783,88431,72544,0.226,1
41082018,4108,M1722,2018,0,0,0,2068339,2192234,123531,1944808,1049770,87477,0,463527,136002,107483,53996,25021,52416,285276,167995,24283,-90931,-208614,-141435,-208772,663.51,1018.57,2961450,52416,97141,88431,0.2197,1
41082019,4108,M1722,2019,0,0,0,1881950,2068339,130204,1751746,920201,94094,0,430210,110255,95485,107483,53996,31906,268831,164071,37749,-215436,-204498,-128108,-204766,1252.51,663.51,2945088,31906,122557,97141,0.2309,1
41082020,4108,M1722,2020,0,0,0,1809597,1881950,107475,1702122,962200,77430,0,248852,61164,91810,95485,107483,46307,215940,124723,29442,-302546,-116020,-148106,-118655,1087.7,1252.51,4139535,46307,151552,122557,0.2344,1
41082021,4108,M1722,2021,0,0,0,2470112,1809597,81558,2388554,1618047,56218,0,279564,94006,168936,91810,95485,90623,210421,120465,27291,-441016,-95111,-68239,-95516,621.25,1087.7,4627799,90623,145621,151552,0.231,1
41082022,4108,M1722,2022,0,0,0,2364628,2470112,87175,2277453,1568464,62118,0,247124,100456,135465,168936,91810,78433,213696,119521,32876,-156825,-114411,-59948,-114723,734.21,621.25,3793604,78433,151224,145621,0.2075,1
41092017,4109,M1722,2017,0,0,0,1321175,1647451,621579,699596,389255,593247,488428,719094,137723,521754,626056,797487,389976,191019,3275,86417,-158787,-232762,-13729,-244768,111.29,112.42,1477880,389976,96055,165976,0.0742,1
41092018,4109,M1722,2018,0,0,0,1118585,1321175,404399,714186,425022,389444,298597,516681,154822,402030,521754,626056,292204,152122,2135,65188,-79040,11852,-13096,325,103.93,111.29,966494,292204,91291,96055,0.0783,1
41092019,4109,M1722,2019,0,0,0,855807,1118585,160924,694883,186636,139029,62798,462820,104377,343062,402030,521754,255096,108664,1916,43678,23054,-22564,24712,-24417,105.07,103.93,1392507,255096,53933,91291,0.0958,1
41092020,4109,M1722,2020,0,0,0,989415,855807,81444,907971,379731,79313,0,449439,344163,270290,343062,402030,228576,90045,165,51095,-8871,-40939,27100,-32697,55.23,105.07,1578614,228576,15049,53933,0.0829,1
41092021,4109,M1722,2021,0,0,0,1021387,989415,86467,934920,340282,81927,1508,439835,172275,242481,270290,343062,158711,84700,3608,35828,24280,5351,4373,5099,32.82,55.23,1191742,158711,20795,15049,0.1549,1
41092022,4109,M1722,2022,0,0,0,1003959,1021387,79997,923962,317213,73518,5181,447621,125534,317716,242481,270290,201208,130190,8935,61353,18869,-4567,-8568,-6443,36.93,32.82,1307359,201208,26639,20795,0.3578,1
41112017,4111,M1722,2017,0,0,0,1481915,1433282,428387,1053528,581215,316948,0,793183,205296,1044538,963679,931937,698811,242403,23043,146041,442086,105281,181138,81739,26.08,28.02,1387512,698811,67657,76437,0.1028,1
41112018,4111,M1722,2018,0,0,0,1503361,1481915,458236,1045125,605785,341244,35000,781622,226009,967402,1044538,963679,673544,251222,22534,157159,443614,60472,114193,42250,30.02,26.08,1367568,673544,74022,67657,0.1021,1
41112019,4111,M1722,2019,0,0,0,1522051,1503361,450250,1071801,657059,324758,0,734340,275196,1022956,967402,1044538,682759,252932,20637,163331,480354,97522,162958,72450,28.3,30.02,1416003,682759,85515,74022,0.1081,1
41112020,4111,M1722,2020,0,0,0,1486718,1522051,410932,1075786,683595,292531,879,679075,335802,979359,1022956,967402,656435,247371,18210,170275,481542,81587,143530,59141,33.84,28.3,1364719,656435,85390,85515,0.1033,1
41112021,4111,M1722,2021,0,0,0,1659778,1486718,559042,1100736,651474,446884,131335,860490,252270,1041812,979359,1022956,694971,255098,20098,176114,506390,105923,139326,80751,35.21,33.84,1316284,694971,90253,85390,0.104,1
41112022,4111,M1722,2022,0,0,0,1800527,1659778,578381,1222146,857635,481894,120448,777022,456254,1143073,1041812,979359,720565,268673,19687,197272,604631,163809,214856,179282,25.85,35.21,1544212,720565,99028,90253,0.1206,1
41132017,4113,M2500,2017,0,0,0,7778286,7388080,4172624,3605662,7554828,3675543,3942386,2843,82735,880077,529668,930813,635745,119175,0,60105,740073,129503,-400301,85448,3988.37,6421.96,2263404,635663,7324759,6651421,0.3948,0
41132018,4113,M2500,2018,0,0,0,8431210,7778286,4700440,3730770,8012331,4202219,4204752,5563,113457,1961520,880077,529668,1606629,137732,0,72894,813569,205337,145047,145408,1683.1,3988.37,2459758,1606588,7567263,7324759,0.4006,0
41132019,4113,M2500,2019,0,0,0,8967470,8431210,5444548,3522922,8548897,4444231,4303330,1034,287002,977986,1961520,880077,729948,128383,0,68152,603402,-77156,521831,-143768,3737.71,1683.1,3526005,729825,7573523,7567263,0.4543,0
41132020,4113,M2500,2020,0,0,0,11856641,8967470,8439861,3416780,11354230,7882514,6556201,6355,89762,219993,977986,1961520,174615,89105,0,23762,497260,-41813,-1890119,-105916,17840.82,3737.71,2723680,174584,9782513,7573523,0.5484,0
41132021,4113,M2500,2021,0,0,0,12602344,11856641,9115148,3487196,11897407,7962591,6868836,5967,466100,1439191,219993,977986,1074700,165297,0,83956,567676,202611,141355,133649,3306.92,17840.82,3050944,1074700,10074798,9782513,0.5713,0
41132022,4113,M2500,2022,0,0,0,14042031,12602344,10783139,3258892,13225429,9239394,8269514,6342,211409,86534,1439191,219993,59130,93732,0,15351,339372,-70448,-1496814,-144205,65400.2,3306.92,2480872,59103,11598847,10074798,0.5563,0
41142017,4114,M1722,2017,0,0,0,7503729,6789348,3538330,3965399,1795932,1967569,2533187,3913852,387767,1860944,1865247,1776409,1142690,833355,187741,370981,-1558,-104940,-5194,-135120,219.78,200.51,4756865,1142690,613179,483926,0.1865,1
41142018,4114,M1722,2018,0,0,0,7544637,7503729,3059397,4485240,1846454,1980192,2411678,4097845,447081,2363197,1860944,1865247,1414923,1009814,183737,504973,309886,355468,15996,293856,202.04,219.78,5410842,1414923,669909,613179,0.1891,1
41142019,4114,M1722,2019,0,0,0,8729958,7544637,3917016,4812942,2311848,2198784,3205129,4882857,465102,2679966,2363197,1860944,1784265,1000812,211723,554528,113896,-90244,-44882,-142659,200.46,202.04,5933282,1784265,948736,669909,0.2146,1
41142020,4114,M1722,2020,0,0,0,10377467,8729958,4422847,5954620,2982219,1559667,3690873,5777801,638345,3038286,2679966,2363197,1905218,985555,159526,565189,713489,550467,254402,474603,241.45,200.46,7160859,1905218,1199438,948736,0.199,1
41142021,4114,M1722,2021,0,0,0,10316783,10377467,4221421,6095362,3098879,1888877,3449181,5648865,868166,3234960,3038286,2679966,1949592,1098629,214373,624629,613433,205858,454864,116075,266.31,241.45,7389962,1949592,1174900,1199438,0.2376,1
41142022,4114,M1722,2022,0,0,0,11202516,10316783,4553695,6648821,4008370,2322715,3290032,5573474,1087650,4386364,3234960,3038286,2559720,1365938,215281,782726,1004598,784591,630247,618885,207.18,266.31,16738190,2559720,1304384,1174900,0.2348,1
41162017,4116,M1722,2017,0,0,0,1543077,1372392,475802,1067275,633356,400204,179060,757811,224727,1037277,876034,937505,655202,312916,46362,168493,274104,67246,72969,49688,64.31,75.5,1624431,655202,130477,130251,0.5576,1
41162018,4116,M1722,2018,0,0,0,1681652,1543077,589300,1092352,759885,369557,254429,764073,317554,1233459,1037277,876034,767449,372450,38427,235668,295086,99927,126103,77750,59.63,64.31,1241163,767449,154672,130477,0.5535,1
41162019,4116,M1722,2019,0,0,0,1691090,1681652,585255,1105835,688957,435993,141470,701450,242626,1380289,1233459,1037277,832434,434788,44772,272073,309958,123518,169233,96651,60.64,59.63,1657855,832434,174938,154672,0.5519,1
41162020,4116,M1722,2020,0,0,0,1794920,1691090,677798,1117122,776660,468150,220234,713121,255055,1400850,1380289,1233459,849222,454417,44301,284673,313622,109688,151482,84119,70.01,60.64,1624431,849222,204563,174938,0.5535,1
41162021,4116,M1722,2021,0,0,0,1955296,1794920,855510,1099786,870182,463654,416521,668713,369850,1464594,1400850,1380289,952311,465017,39645,300782,297443,65695,121346,49036,72.85,70.01,1479591,952311,211390,204563,0.5578,1
41162022,4116,M1722,2022,0,0,0,4691132,1955296,2125188,2565944,2721245,1446275,821731,884144,979783,4376505,1464594,1400850,3129360,896155,39582,658821,457384,462068,482837,365088,43.06,72.85,2852224,3129360,486284,211390,0.5599,1
41192017,4119,M1722,2017,0,0,0,3295631,3550347,365883,2929748,1338784,342973,0,1785971,255869,1301050,1903100,1810501,905368,161142,33089,86169,794443,234774,281651,190976,238.78,192.38,4570388,905368,482825,498357,0.4623,1
41192018,4119,M1722,2018,0,0,0,3789079,3295631,578848,3210231,1706919,556711,0,1884164,361181,1939913,1301050,1903100,1190970,233377,36851,117359,1071827,544789,480183,447237,185.13,238.78,5619590,1190970,503072,482825,0.4099,1
41192019,4119,M1722,2019,0,0,0,4081477,3789079,606837,3474640,1936018,584264,0,1876999,553555,2355747,1939913,1301050,1419977,238649,38917,108286,1309194,711212,791596,571101,166.41,185.13,8663865,1419977,527081,503072,0.436,1
41192020,4119,M1722,2020,0,0,0,4569938,4081477,1247716,3322222,1918811,1122214,0,1500152,633029,2689222,2355747,1939913,1414894,222750,43365,111927,1208408,455258,971528,360124,141.35,166.41,6676740,1414894,380879,527081,0.5569,1
41192021,4119,M1722,2021,0,0,0,4189895,4569938,869264,3320631,1397310,747937,0,2097997,332231,864217,2689222,2355747,656128,134431,30347,49108,1067397,65547,280278,55696,244.72,141.35,8012088,656128,294182,380879,0.5642,1
41192022,4119,M1722,2022,0,0,0,4960539,4189895,1331315,3629224,1042398,770315,544356,3193144,166828,899738,864217,2689222,608559,172209,39649,50404,1373000,388892,296565,308780,269.51,244.72,9299745,608559,513430,294182,0.414,1
41202017,4120,M1722,2017,0,0,0,6653719,6486229,2555855,4097864,3456295,1658467,953394,2392792,1300723,5226298,5232043,4907250,2758680,2032198,378759,1093529,2144132,550122,601084,338707,142.84,123.58,6861688,2758680,1103729,1050179,0.4867,1
41202018,4120,M1722,2018,0,0,0,7239678,6653719,3097395,4142283,3962461,1711954,1430643,2444358,1750882,5510173,5226298,5232043,2929942,2224903,389472,1172215,2167709,386198,231311,147536,140.88,142.84,4519519,2929942,1084983,1103729,0.5228,1
41202019,4120,M1722,2019,0,0,0,7872729,7239678,4060987,3811742,4185268,2415847,1904120,2558399,1752171,6093253,5510173,5226298,3278527,2478315,394602,1337202,2173931,389924,227369,136775,148.69,140.88,4823133,3278527,1449801,1084983,0.5402,1
41202020,4120,M1722,2020,0,0,0,8159639,7872729,4254598,3905041,4317062,2428872,2141504,2627914,2121392,5383657,6093253,5510173,2961603,2304343,366558,1195486,2273885,280114,608549,106878,171.45,148.69,4172531,2961603,1310536,1449801,0.5341,1
41202021,4120,M1722,2021,0,0,0,9403438,8159639,5950356,3453082,3925196,3231910,3977070,3932633,1959301,4767028,5383657,6093253,2616299,2246413,331092,1212352,2117818,122803,77649,74296,171.96,171.45,3153253,2616299,1027215,1310536,0.5236,1
41202022,4120,M1722,2022,0,0,0,10430304,9403438,6986530,3443774,4185056,3793271,4532498,3604659,1801021,4730455,4767028,5383657,2698162,2181829,259843,1198793,1738375,-258604,-218750,-295368,157.77,171.96,3140241,2698162,1269833,1027215,0.5438,1
41212017,4121,M1722,2017,0,0,0,2412196,2202743,1059798,1352398,1736332,712529,463076,584103,538794,3153344,3127837,3406228,2189853,948258,40604,727013,275456,47310,-97571,20589,55.39,63.23,942111,2189853,573119,566488,0.0675,1
41212018,4121,M1722,2018,0,0,0,2299085,2412196,957997,1341088,1646826,669544,384655,558373,409335,3097049,3153344,3127837,2142202,962438,43060,737934,264246,30738,23564,12791,59.3,55.39,762486,2142202,610358,573119,0.0669,1
41212019,4121,M1722,2019,0,0,0,3063653,2299085,1732250,1331403,1884660,868057,543713,533911,451927,3093951,3097049,3153344,2110806,982984,64378,748429,267800,59199,81946,24054,65.18,59.3,872460,2110806,632812,610358,0.0656,1
41212020,4121,M1722,2020,0,0,0,3356445,3063653,1696541,1659904,2075250,942014,263431,550039,537225,3678969,3093951,3097049,2445001,1086132,58867,837645,385577,202123,459345,153821,60.56,65.18,1669602,2445001,738866,632812,0.065,1
41212021,4121,M1722,2021,0,0,0,3755260,3356445,1975764,1779496,2088901,1114998,304386,834633,608455,3947903,3678969,3093951,2651268,1162507,55778,910321,401635,179343,575427,127532,59.75,60.56,1779194,2651268,809958,738866,0.0779,1
41212022,4121,M1722,2022,0,0,0,3994746,3755260,2050251,1944495,2139143,1145895,198314,888696,510710,4344948,3947903,3678969,2838603,1247878,53767,989963,483181,296281,434206,216966,61.23,59.75,2076514,2838603,918755,809958,0.1184,1
41232017,4123,M1722,2017,0,0,0,38299828,30354938,21430499,16869329,17384143,16851685,12381599,9061679,4492788,19391814,15039831,6792238,10941242,7562535,805588,4727591,349032,1620177,2013704,818766,137.54,135.39,15712977,10941242,5151700,3832713,0.5041,0
41232018,4123,M1722,2018,0,0,0,20376470,38299828,4909471,15466999,2028582,1313383,2859761,1032006,1476636,21648222,19391814,15039831,11317691,9042645,732411,5748817,6362170,10005580,617838,7887450,75.58,137.54,23924236,11317691,229974,5151700,0.5323,0
41232019,4123,M1722,2019,0,0,0,22865314,20376470,7406984,15458330,1702851,4420714,4453287,1520184,666110,1437674,21648222,19391814,817952,709151,206326,252809,4888449,207881,-286450,-203589,110.86,75.58,25093140,817952,231587,229974,0.5463,0
41232020,4123,M1722,2020,0,0,0,27867075,22865314,7232698,20634377,1434971,2757328,3989294,761849,923381,717045,1437674,21648222,366745,822082,128871,170900,9056682,6080690,-269565,4886452,176.02,110.86,31826233,366745,108258,231587,0.5002,0
41232021,4123,M1722,2021,0,0,0,30443714,27867075,9348815,21094899,10892962,2680143,5359315,742425,267460,500107,717045,1437674,240448,366791,75396,110707,9680268,2698392,-358137,2156951,175.62,176.02,30555404,240448,100641,108258,0.4779,0
41232022,4123,M1722,2022,0,0,0,25187646,30443714,5935298,19252348,2851305,3923257,3467778,532449,796738,767722,500107,717045,361454,334670,47016,130312,7753974,-506223,-189878,-575621,98.56,175.62,28131912,361454,89308,100641,0.3821,0
41262017,4126,M1722,2017,0,0,0,3638671,3321068,1378268,2260403,929260,706592,701612,2515215,445534,1734971,1689664,1621564,1219704,209023,42396,65098,1189897,313296,402353,237091,73,79.39,5472644,1219704,284466,303111,0.5225,1
41262018,4126,M1722,2018,0,0,0,3585525,3638671,1274356,2311169,1002603,642336,720000,2380535,383708,1822441,1734971,1689664,1353734,215027,41254,70306,1240663,283171,341492,216353,66.74,73,4555035,1353734,269820,284466,0.5213,1
41262019,4126,M1722,2019,0,0,0,3949545,3585525,1397753,2551792,1306873,495538,550000,2057980,535096,2040643,1822441,1734971,1461760,231608,42690,78680,1486607,544600,461318,459120,69.43,66.74,4904915,1461760,315631,269820,0.5253,1
41262020,4126,M1722,2020,0,0,0,3947960,3949545,1333908,2614052,1377518,538091,400000,1976579,616855,2171815,2040643,1822441,1493601,237298,45178,69337,1547395,433958,570319,328723,67.1,69.43,5082000,1493601,309254,315631,0.4801,1
41262021,4126,M1722,2021,0,0,0,3795447,3947960,1090001,2705446,1365048,424028,230000,1855740,815275,2018749,2171815,2040643,1495333,210018,47296,67911,1634940,442636,319114,386415,69.77,67.1,5452260,1495333,335224,309254,0.3185,1
41262022,4126,M1722,2022,0,0,0,3645732,3795447,929032,2716700,1325016,502842,0,1750099,688289,2184934,2018749,2171815,1596964,233475,46120,76683,1646035,420511,431662,331397,71.8,69.77,5481300,1596964,366729,335224,0.2425,1
41272017,4127,M1722,2017,0,0,0,924051,1394451,367812,556239,398090,275724,184893,473168,226583,515459,755513,840675,259418,452336,1743,354341,-57986,-190694,-99076,-203497,145.53,111.9,533104,259418,110033,119124,0.0364,0
41272018,4127,M1722,2018,0,0,0,740594,924051,274580,466014,332334,210615,167717,385177,169841,533771,515459,755513,252515,346341,2597,284197,-90226,-92623,-3529,-94849,121.23,145.53,475904,252515,51916,110033,0.0341,0
41272019,4127,M1722,2019,0,0,0,649063,740594,229851,419212,260805,184244,131440,369710,87298,435860,533771,515459,177067,302212,991,253339,-46802,-39139,-41708,-46776,125.26,121.23,431517,177067,57830,51916,0.0317,0
41272020,4127,M1722,2020,0,0,0,624937,649063,257684,367253,251600,240900,170500,357308,115236,431083,435860,533771,179125,302638,1236,251893,-90347,-46632,-10822,-51637,118.59,125.26,512512,179125,52584,57830,0.0298,0
41272021,4127,M1722,2021,0,0,0,655349,624937,241298,414051,294885,224159,130500,347393,118469,571316,431083,435860,233037,295333,1196,248382,-43549,50634,45206,46605,84.27,118.59,677248,233037,60953,52584,0.0291,0
41272022,4127,M1722,2022,0,0,0,676429,655349,201304,475125,326274,185513,100000,337879,107841,528523,571316,431083,191978,278257,1398,230789,17525,61101,21880,59481,146.64,84.27,706992,191978,94968,60953,0.0289,0
41282017,4128,M1722,2017,0,0,0,9160449,9256653,859495,8300954,3986674,790045,503000,987785,1174026,1412791,1522436,1518853,891874,766485,87598,490702,266513,498478,-9830,481886,44.03,57.85,9442592,891874,181628,244729,0.4289,1
41282018,4128,M1722,2018,0,0,0,10233247,9160449,555110,9678137,5250917,483299,150000,1080248,2376438,1448533,1412791,1522436,877983,703027,40098,472666,-472929,-724783,15849,-737448,21.15,44.03,5359309,877983,173752,181628,0.431,1
41282019,4128,M1722,2019,0,0,0,10051648,10233247,1009182,9042466,4646485,527292,124753,1280162,1301158,1466308,1448533,1412791,886248,741857,98157,462202,-743236,-245530,72359,-264596,26.82,21.15,6039856,886248,174423,173752,0.4314,1
41282020,4128,M1722,2020,0,0,0,13925538,10051648,1073443,12852095,4609573,420948,998,1255635,679660,1601399,1466308,1448533,967668,1739672,352966,559265,-69974,526749,109817,519839,42.93,26.82,28923256,967668,182950,174423,0.4309,1
41282021,4128,M1722,2021,0,0,0,15016604,13925538,1173049,13843555,4485607,501374,0,1261476,725708,1782038,1601399,1466308,1042670,1902472,861536,566056,49981,-225649,53981,-233160,47.71,42.93,32316600,1042670,216546,182950,0.4698,1
41282022,4128,M1722,2022,0,0,0,15090775,15016604,1082417,14008358,4456711,443927,0,1216296,1132070,1721848,1782038,1601399,1030553,970966,264914,536691,248680,157923,141566,152424,47.54,47.71,31790233,1030553,222445,216546,0.4385,1
41292017,4129,M1722,2017,0,0,0,4295411,2955765,2077287,2218124,1991021,1319631,1368740,1360136,401387,1972592,1383340,1392573,542968,1260495,198734,841682,216990,178904,21635,110939,510.13,461.27,5117510,542968,906019,573626,0.2231,1
41292018,4129,M1722,2018,0,0,0,4849832,4295411,2599474,2250358,2381014,1600383,1958693,1467472,528484,2332247,1972592,1383340,716500,1516686,200454,1081897,242255,134251,18354,102492,549.08,510.13,3612205,716500,1118660,906019,0.1946,1
41292019,4129,M1722,2019,0,0,0,5244604,4849832,2310676,2933928,2313600,1262533,1408973,1488791,538122,2436700,2332247,1972592,714201,1655106,188337,1240845,217357,124124,519094,71786,614.37,549.08,3570648,714201,1157050,1118660,0.173,1
