Code,Key,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
8069,80692017,27226895,35875920,4752982,2932298,5515272,15203334,2009800,33413563,14006206,1625716,13306503,5182029,8918918
8070,80702017,8573483,15970808,2632695,1113022,1353329,14130623,3396711,9438421,10941726,2653216,15080467,891772,12144429
8071,80712017,1134797,3214657,867912,64105,394845,4347059,828285,3337021,4240076,889423,2284845,722082,3522458
8072,80722017,2455764,2609021,741060,-15906,81268,1037767,172863,2964113,1456616,302557,1609736,189675,841345
8074,80742017,1498525,2648832,947904,145986,114786,1271922,421990,2145855,1249653,380803,1194429,176839,923935
8076,80762017,4182369,6801089,382634,163588,262805,3059773,788779,6820605,3108038,895026,2804627,597770,2250782
8077,80772017,1750117,2469625,1290266,48441,211972,1095731,87915,1986051,763708,70653,320063,143639,890772
8080,80802017,410607,914608,96200,-140602,22004,297234,449095,745071,666392,234775,452928,114430,298566
8081,80812017,3855295,5233644,493364,317202,295337,3937695,1218443,5763857,3675944,1389173,3473324,812241,2744818
8083,80832017,1157805,1508187,738879,301892,287360,1345523,327337,1450716,1387613,300816,1252522,140333,808208
8084,80842017,638955,1623003,123852,9057,-185465,2841977,560912,1016737,2955055,459528,2223972,78866,2785902
8085,80852017,1594834,3692587,665816,6595,-106740,1361041,394020,3561883,1431748,387937,1813411,165205,1259999
8086,80862017,2735266,3075402,1105713,221386,478040,1661466,255101,3189082,2272872,158626,4424308,189460,1180541
8087,80872017,310331,414675,221025,8728,-4598,140705,43085,412101,125980,33577,146224,34994,111864
8088,80882017,854949,1259950,486026,24845,-26267,1739082,141160,1155501,1323359,166462,2011404,74751,1623576
8091,80912017,2426519,2822910,644649,401076,406104,1873452,272109,3133359,2359315,370159,2549467,285744,1238863
8092,80922017,364747,828864,382706,-23392,-18059,353077,94263,849914,404628,111987,395985,77717,308884
8093,80932017,489644,734123,249189,-4044,2967,539408,96908,729448,571181,94729,539467,224193,336796
8096,80962017,2400261,6446336,147969,53702,1953302,30654870,2828320,8021217,30207019,3722692,41015211,641505,29720945
8097,80972017,358251,625016,124221,88384,-6776,92565,8932,501726,79365,14778,55000,35261,79137
8099,80992017,1017776,1935165,195494,119034,56888,3603418,785773,2055271,3470207,692210,3522086,638474,2823438
8101,81012017,1823994,9412336,1631663,-681375,418964,16330340,1535695,13114660,21109430,2539054,20539592,1328765,15775714
8103,81032017,2436173,3824427,974927,166985,249671,2713382,869363,3646283,2589451,863288,2542880,508052,1891748
8105,81052017,8500301,15439798,8225237,605789,1794526,12462218,2031110,12594734,11683609,2332977,10839306,1155051,10351660
8107,81072017,1801637,2430775,586213,792518,155053,1070657,205766,2625532,996477,187824,964439,284902,738915
8109,81092017,1331994,2732970,235469,289271,252195,1151227,80919,2544380,991297,76738,933277,151336,551882
8110,81102017,10182108,16389531,9321895,670536,3022717,9431751,1227622,15712830,8748398,1262500,7913595,502587,8085825
8111,81112017,1033195,2049475,674332,11496,340050,907503,295136,1714123,816078,278623,783854,212102,650188
8112,81122017,7703151,27743313,256620,1566632,5197459,122701219,11416970,31076499,111353939,16634627,77225239,1187380,119339826
8114,81142017,3274955,15034688,4649887,751711,407869,5673410,1548857,7690236,3792375,742416,3023136,1420796,3504931
8121,81212017,1921632,3707435,1515950,-141670,142380,2370715,671931,4477031,2389051,640325,2394565,409808,2041587
8131,81312017,11081493,12175181,3111590,1393086,2358444,7888494,1494729,11357367,8491396,1633090,8760789,140457,6580089
8147,81472017,544106,890228,293623,47882,84482,770507,225449,872409,874957,193423,824405,173723,530354
8150,81502017,18393336,33259942,15265311,1211575,4753227,17940855,4015745,31295960,18387593,4140246,18837089,1690079,14703729
8155,81552017,1529501,2338868,810390,307074,228905,2397675,947449,2094256,1740453,712521,1529061,190956,1822291
8163,81632017,8018151,15347577,4860822,583044,729962,17664072,5561210,16990028,18681618,5546291,19660699,2198616,14831503
8171,81712017,469010,794729,128794,-89711,-237500,864347,64030,1463482,1678465,245436,2219852,117487,828562
8176,81762017,853066,1432220,373064,6025,134566,1354191,117082,1462363,1226389,138689,1324330,333710,1012893
8182,81822017,2671092,4131410,1418932,139840,302327,2854160,727133,4403376,2969162,914147,2817432,308056,2334768
8183,81832017,1767923,3453603,799327,175053,-85188,3439376,1409411,3258274,3644267,1282468,2640170,299112,2920190
8201,82012017,867826,1270067,287864,-97702,-104813,1189830,169916,1237251,645642,109857,960881,280526,1002731
8210,82102017,2919353,5375993,1675691,455442,457527,5513754,1472542,4988146,5209967,1141785,4439229,786129,4044435
8213,82132017,12287231,26460080,8285978,815971,2188390,22510119,7579673,28115833,21798292,7344848,22450245,1819263,19566251
8215,82152017,4130808,10210316,4586016,525127,324804,11132587,2790894,10174909,12753953,2546145,14628865,1449910,9386687
8222,82222017,882532,1525328,575047,27252,59779,841371,154376,1546593,919215,110568,883008,97531,708708
8234,82342017,2381389,5434653,1434577,140687,169369,6364227,1343544,5236714,6105610,1455912,5508430,1324775,4904728
8240,82402017,3709757,7907819,2139089,52368,1051563,8229231,3038271,8517732,8920720,3745831,9619571,766063,7458044
8249,82492017,3404359,4596049,613890,210019,487771,3957862,532009,4612752,4309299,550100,4864840,338839,3405903
8255,82552017,3373373,4704996,1677735,507206,711474,3671697,538521,4121831,3522040,570867,3548298,539217,2427832
8261,82612017,1332553,1910132,258095,37377,-109483,2129631,622894,1770293,1715438,442191,1555624,277179,1791314
8271,82712017,2568140,4632805,899387,404957,39209,10043476,1294104,3840529,6822226,987443,7379728,823948,8744686
8277,82772017,923652,1018428,285834,-72357,15666,620251,57340,1339731,605275,78178,581645,99620,562779
8279,82792017,763996,1164040,477743,148618,160788,955647,213556,1051171,769369,169865,644458,183728,599401
8289,82892017,1336177,1890943,448657,9414,84945,1463650,391924,1921923,1557215,400184,1612070,265030,1147916
8291,82912017,335812,754273,318284,-12901,-30675,764653,220124,784790,636813,223019,549947,74445,689596
8299,82992017,26058315,35126604,2822881,5761290,3872242,41864759,5731455,31975639,43782512,4800659,37409177,4767930,30365137
8341,83412017,2714318,3569783,1665403,783785,1081461,1903528,202516,3393281,1815944,252830,1624504,337401,687467
8342,83422017,756076,1510204,825292,74104,-41894,1478679,200153,1556086,1951955,223797,1467976,138320,1214852
8349,83492017,6088098,12146863,4304133,938494,494713,10344700,2156374,10571533,10016414,1828182,9696504,1449826,7779818
8354,83542017,1483627,2999115,1980888,118769,8719,821567,225321,2918400,823315,246170,936632,107615,658855
8358,83582017,5325052,7801913,2293200,1086826,1683210,6618106,1650664,5726799,5395908,1826329,4265123,315212,4926811
8374,83742017,1525313,3133035,438674,179095,141531,3785435,1255304,3054264,3635315,1212196,3775398,498029,3089185
8383,83832017,3412369,4936428,1578084,474162,742107,3195315,537461,4644762,3224759,670501,3085254,364747,2224090
8390,83902017,1787856,3164361,576135,51176,64018,4004229,352522,2788051,3132654,248583,2933474,204903,3649775
8401,84012017,952827,1556449,811068,92397,192432,1431826,333968,1496232,1395369,320386,1367185,272140,1063183
8403,84032017,2047055,3361371,396501,121976,62758,2616699,887876,3103292,2330182,705876,2134666,318570,2123914
8404,84042017,5131427,11173651,3118625,475208,-667935,4241719,1025347,6945818,3489262,770659,3476275,908098,2626264
8409,84092017,335233,415491,198387,-42349,-16474,201314,35550,456793,255046,47950,296113,171072,74559
8410,84102017,1367457,1721709,620727,100836,118221,1033709,439826,1661163,868549,371861,679202,208039,656899
8411,84112017,5909405,10412240,4206670,280071,175617,7081506,1568609,9943606,6199692,1502063,6417620,634047,6101635
8415,84152017,7119670,14870897,1959636,697613,201469,11291770,1307191,13454473,10096765,903315,10947048,2882351,7166745
8416,84162017,902357,1162031,209107,230056,178087,993257,338085,1062453,929059,286813,893494,296374,428676
8418,84182017,1338203,3677285,2544927,-390601,136018,1496225,422951,4206403,1921894,457551,2145417,224415,1495066
8420,84202017,774378,1017176,480464,9764,72967,1476943,147547,1025339,1368028,195728,1273743,87633,1359501
8421,84212017,806028,2606423,1004213,21054,13370,1284824,418357,2032108,1301289,391104,1113565,223516,958901
8422,84222017,5411174,6061679,2682718,1363498,1722560,2785266,513118,5978287,3122533,745811,2750470,406121,800450
8423,84232017,297017,561795,350057,27812,90768,280019,43127,581221,228608,32837,283486,42414,196660
8424,84242017,966847,1202581,763435,163756,241828,915187,242331,1023242,876534,242476,849774,87412,637793
8426,84262017,1057667,1678376,475134,170159,50468,1771132,492734,1670966,2060546,358836,1750056,349538,1211085
8429,84292017,6930523,8001378,786417,399812,863285,4024746,653989,7835051,5005640,933188,5808001,414182,3042025
8431,84312017,984666,1471625,585020,-120128,-21984,774123,336607,1545149,742365,298824,839979,136592,742077
8432,84322017,1146621,1281703,19410,64971,81132,486277,137148,1567234,492465,144530,513651,246386,168969
8433,84332017,1272312,2414020,172368,309224,332435,2855515,505915,2293823,2899105,728132,2536504,314710,2203390
8435,84352017,738337,926832,172942,110570,138328,746492,191667,890253,657080,191882,635881,235393,365097
8436,84362017,3418272,4840683,1682933,720824,1015583,4072168,442135,3901471,3109676,188636,2064531,774949,2417769
8437,84372017,2032229,2736306,91063,426592,522379,810854,203840,2267533,729098,158489,615613,139850,144831
8440,84402017,428144,557542,290613,38812,27675,613726,64967,500936,583566,61243,693826,46690,510970
8442,84422017,1205345,4009547,1159456,-38758,-118439,4795189,889432,3227909,4903859,594912,5211175,706002,4064330
8443,84432017,1567511,2299418,426790,-59745,12925,1612868,43372,2444935,1919937,37003,2228918,1013461,673373
8444,84442017,2989431,8670206,4421886,706946,551300,3460890,163471,5003107,2831077,143998,1948142,421749,2446726
8446,84462017,1236167,2567093,10461,320205,267801,1552704,134191,2396190,1633629,111592,1051872,351913,904469
8450,84502017,1659715,2122457,265831,3458,-17005,636316,136980,2279016,700390,183543,643915,306218,277962
8454,84542017,5867513,11777894,4565326,1262632,1407993,33238547,30209,10111300,28080788,49916,25639898,2262449,29591202
8455,84552017,449876,1202575,93318,45640,82206,1607329,548270,1109050,1967890,662384,1682431,138664,1397066
8462,84622017,1222460,2262668,1642735,284616,716472,2274789,64046,1829473,1696315,31385,1208194,345362,1600060
8463,84632017,2369276,4610772,2860959,142152,80165,2834540,713102,4727921,2915893,581990,3387765,186861,2450075
8464,84642017,12097685,16702058,4758933,3645437,3315060,19696131,2301434,16588608,18863937,2257898,16820551,4567607,10233618
8466,84662017,2570344,3921557,736178,494717,78560,3684253,1048783,3749238,3511104,972428,3374554,388006,2753113
8467,84672017,1429935,2095028,876655,49486,484247,1564690,126402,2299127,1512729,280112,1975043,296936,1179521
8472,84722017,606226,1293066,9146,44695,-15746,537556,37722,1320507,567158,26215,609805,467380,24655
8473,84732017,6714220,11631732,446696,501680,85593,2751219,572354,10167362,2270095,497300,1557752,145216,1938636
8476,84762017,701757,1480009,476705,1890,-106774,873201,112591,1270205,858839,109767,486173,100126,761136
8477,84772017,393122,974311,2798,18896,162633,3745814,96217,801234,3130503,52738,2417003,605465,3131322
8478,84782017,2773030,4494574,706833,273998,-1168751,3622993,587553,3840786,2773781,15916,1921094,731501,2516193
8481,84812017,1264925,1526211,265963,222283,213969,1149328,349708,1228469,1084424,299160,1268862,251426,614821
8488,84882017,2839530,6206858,3041066,105127,914582,3935172,1481480,6470699,3772353,1524697,3505730,394055,3422437
8489,84892017,937925,1315772,92501,237411,272352,988330,98546,481614,768273,46294,677964,519062,186712
8905,89052017,2866779,3624874,973941,287125,543364,2629830,314431,3792886,2845330,213530,1873019,167060,2147034
8906,89062017,347515,468629,319095,-6886,4269,193099,59120,460815,203938,53187,217007,32192,165371
8908,89082017,2017896,4315696,3006234,268453,495226,6006549,619413,3781170,4931498,429366,5354817,136199,5542540
8916,89162017,2857036,6615268,1589129,-109863,107402,8512927,1033490,6212079,8598697,951531,8920491,879201,7276251
8917,89172017,1898478,4111741,1790019,211706,454769,1656065,197991,3803377,1488826,164379,1601006,88471,1329242
8921,89212017,816307,982474,359814,12726,22832,542987,137417,1004635,598661,141716,724396,70473,467620
8923,89232017,434444,765680,11059,31498,48741,431582,183955,741531,442026,142781,400074,186084,220136
8924,89242017,2859345,4085090,461245,407883,136711,3601318,535805,3112238,3576161,598914,4501926,445910,2695722
8926,89262017,11878220,15251314,568045,967067,782995,1209414,188493,15036443,1178012,165205,1546915,210882,931140
8927,89272017,2113371,3700889,2964745,81612,-55856,4267188,31111,3578037,3616499,21946,3381405,504731,3667996
8928,89282017,712127,1777674,732650,90614,27895,1943803,479367,1731928,1974543,462805,2029823,179020,1632463
8929,89292017,1051373,1531790,266387,122399,291565,1576539,296697,1394358,1232040,289120,1345092,193054,1241751
8930,89302017,1145600,1634525,625202,60892,108217,1037316,235139,1545965,1013388,246907,1083780,106842,874364
8931,89312017,1807001,2905176,1417844,115254,293283,1626909,169218,2893189,1313872,171288,1346431,107366,1382071
8932,89322017,413352,1622859,427581,-44857,6175,1003290,218063,1375992,1142127,207999,1092782,137761,887984
8933,89332017,2623973,6123847,714282,-35377,122682,4295506,2256935,5697887,4555708,2059842,6095278,363461,3968091
8935,89352017,608716,1425422,785715,-103823,-99688,593684,139164,1425992,582204,149981,716811,147869,538701
8936,89362017,5221592,11764814,1495795,-337305,961602,3201074,694955,11592189,2860467,802165,4228395,335123,3149689
8937,89372017,719542,793569,168133,-16659,-54800,304781,35746,821591,377871,19747,417057,52049,268463
8938,89382017,3987396,6625636,1480810,446706,621485,10191635,2294697,6242702,8952279,2295379,8786162,924455,8657035
8940,89402017,1029508,2213809,1326021,-22081,146533,1439192,64932,1739341,1499705,73612,1652296,720930,743755
8941,89412017,896602,1520985,139957,327506,30582,2493322,107531,1557252,2458781,132216,2534949,745669,1721397
8942,89422017,6386374,11182314,4095214,-517347,391389,4484528,776239,10521213,4374392,771381,4849139,459544,3000291
8996,89962017,1789345,3588796,1246915,56138,368414,1779318,406877,3225927,2707256,637124,2178024,346880,1287279
9802,98022017,6243633,9417281,4319269,796003,957914,10388151,1874194,9060352,9079845,1388856,9045958,924293,8333008
9902,99022017,1160048,1235729,259369,1469,55983,67361,10626,1245268,82539,23391,103961,25076,63328
9904,99042017,158379946,301904430,71517038,21730590,16808648,278631872,36868902,293889861,274895346,38150349,269081173,56000226,205563548
9905,99052017,6971388,9336226,3522541,587420,398809,7140343,1424910,9599188,7085998,1349532,7954399,491235,6131933
9906,99062017,912636,2651257,2477,97528,561406,989504,100,2818455,862630,427,769554,131258,755125
9907,99072017,19397481,37371403,26208765,602902,3041555,32667383,3581803,39912814,32748645,3450912,36178627,2211783,29217870
9908,99082017,11606660,16054542,4222740,805324,1866433,3703751,435063,15507915,3525218,347914,4132060,256776,2950743
9910,99102017,15431797,31037443,14129688,4805442,5197152,58633388,5129767,30893418,58122458,4645942,55803777,7683538,45154651
9911,99112017,4157325,6041165,1371306,720190,532053,5643859,1132685,5737450,5600848,1056144,5148594,1151959,3735821
9912,99122017,566677,791992,123900,8594,14446,744271,86269,760646,757963,89378,681116,201841,530228
9914,99142017,12081374,20945546,2515796,798474,305943,22396174,1729854,21595482,22901472,1686296,28094340,1733804,19715439
