Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,BM
8043,80432017,M2328,188,2017,2278441,3933900,122604,108909,-185707,5044986,2444985,3910556,4923356,2398429,5108475,202004,4706193,0.476180021
8044,80442017,M2336,12,2017,5154411,11618512,574409,-391745,751084,29415177,441014,10531111,25742560,352005,22880411,4648163,24977168,0.356234873
8046,80462017,M2328,188,2017,30756472,40418721,14406626,-1958113,527228,26623012,5982129,42764353,29170570,6243278,29902839,1500253,26930047,1.986580979
8047,80472017,M2331,72,2017,531765,672705,114959,32286,40948,731794,40494,686459,741977,46483,822933,237717,473268,1.161288826
8048,80482017,M2327,84,2017,836639,1087603,240194,124679,140499,1066486,69951,1089388,1400097,85896,1609116,158521,749248,0.722165792
8049,80492017,M2326,105,2017,1504592,1848704,285367,199885,222787,1784962,209855,1810942,1586130,199154,1508809,165540,1379801,1.114320863
8050,80502017,M2325,99,2017,3358409,4702746,1069215,376797,84484,4462666,650445,4817051,4827085,732943,4265871,905641,3121852,0.740930035
8054,80542017,M2324,138,2017,2292508,2609563,50899,88608,110672,1946042,163860,2686187,2106035,189773,2304915,744990,1207801,1.999634528
8059,80592017,M2327,84,2017,741277,1389747,362386,-134957,-155869,1013241,393296,1375991,1078105,341466,1838542,165120,1021316,0.945971158
8064,80642017,M2326,105,2017,2500466,9484930,970655,18965,-9760,4159084,1532424,5919028,4227726,1550412,3051538,552719,3454358,1.100150366
8066,80662017,M3800,20,2017,892663,1918403,38719,404689,420683,7627912,1050272,1745589,8139742,1015311,7742910,708152,6434129,0.437885409
8067,80672017,M2329,34,2017,279931,525670,84451,-11738,-17657,216113,36101,579324,367245,75697,468422,86974,156775,0.450774557
8068,80682017,M2329,34,2017,686334,2140823,70342,-17651,13395,3416144,699427,1736962,2142114,618381,1508739,252819,3193895,0.454782795
8069,80692017,M2326,105,2017,27226895,35875920,4752982,2932298,5515272,15203334,2009800,33413563,14006206,1625716,13306503,5182029,8918918,0.890800021
8070,80702017,M2329,34,2017,8573483,15970808,2632695,1113022,1353329,14130623,3396711,9438421,10941726,2653216,15080467,891772,12144429,14.15741772
8071,80712017,M2328,188,2017,1134797,3214657,867912,64105,394845,4347059,828285,3337021,4240076,889423,2284845,722082,3522458,1.727266304
8072,80722017,M2329,34,2017,2455764,2609021,741060,-15906,81268,1037767,172863,2964113,1456616,302557,1609736,189675,841345,1.320303226
8074,80742017,M2328,188,2017,1498525,2648832,947904,145986,114786,1271922,421990,2145855,1249653,380803,1194429,176839,923935,0.983964063
8076,80762017,M2325,99,2017,4182369,6801089,382634,163588,262805,3059773,788779,6820605,3108038,895026,2804627,597770,2250782,0.383623992
8077,80772017,M2700,38,2017,1750117,2469625,1290266,48441,211972,1095731,87915,1986051,763708,70653,320063,143639,890772,0.143367133
8080,80802017,M2500,82,2017,410607,914608,96200,-140602,22004,297234,449095,745071,666392,234775,452928,114430,298566,0.145830374
8081,80812017,M2324,138,2017,3855295,5233644,493364,317202,295337,3937695,1218443,5763857,3675944,1389173,3473324,812241,2744818,0.970488776
8083,80832017,M1500,78,2017,1157805,1508187,738879,301892,287360,1345523,327337,1450716,1387613,300816,1252522,140333,808208,0.330607085
8084,80842017,M2329,34,2017,638955,1623003,123852,9057,-185465,2841977,560912,1016737,2955055,459528,2223972,78866,2785902,0.300286963
8085,80852017,M2331,72,2017,1594834,3692587,665816,6595,-106740,1361041,394020,3561883,1431748,387937,1813411,165205,1259999,1.310281287
8086,80862017,M2324,138,2017,2735266,3075402,1105713,221386,478040,1661466,255101,3189082,2272872,158626,4424308,189460,1180541,0.278403845
8087,80872017,M2335,17,2017,310331,414675,221025,8728,-4598,140705,43085,412101,125980,33577,146224,34994,111864,1.010674628
8088,80882017,M2324,138,2017,854949,1259950,486026,24845,-26267,1739082,141160,1155501,1323359,166462,2011404,74751,1623576,1.248532193
8091,80912017,M2328,188,2017,2426519,2822910,644649,401076,406104,1873452,272109,3133359,2359315,370159,2549467,285744,1238863,0.718305351
8092,80922017,M2331,72,2017,364747,828864,382706,-23392,-18059,353077,94263,849914,404628,111987,395985,77717,308884,0.782362959
8093,80932017,M2328,188,2017,489644,734123,249189,-4044,2967,539408,96908,729448,571181,94729,539467,224193,336796,0.427221474
8096,80962017,M2329,34,2017,2400261,6446336,147969,53702,1953302,30654870,2828320,8021217,30207019,3722692,41015211,641505,29720945,1.502700284
8097,80972017,M2327,84,2017,358251,625016,124221,88384,-6776,92565,8932,501726,79365,14778,55000,35261,79137,0.967631056
8099,80992017,M2330,31,2017,1017776,1935165,195494,119034,56888,3603418,785773,2055271,3470207,692210,3522086,638474,2823438,1.000361703
8101,81012017,M2327,84,2017,1823994,9412336,1631663,-681375,418964,16330340,1535695,13114660,21109430,2539054,20539592,1328765,15775714,0.295133041
8103,81032017,M2328,188,2017,2436173,3824427,974927,166985,249671,2713382,869363,3646283,2589451,863288,2542880,508052,1891748,1.481622916
8105,81052017,M2326,105,2017,8500301,15439798,8225237,605789,1794526,12462218,2031110,12594734,11683609,2332977,10839306,1155051,10351660,1.43238599
8107,81072017,M1500,78,2017,1801637,2430775,586213,792518,155053,1070657,205766,2625532,996477,187824,964439,284902,738915,0.761147866
8109,81092017,M2328,188,2017,1331994,2732970,235469,289271,252195,1151227,80919,2544380,991297,76738,933277,151336,551882,0.418998663
8110,81102017,M2324,138,2017,10182108,16389531,9321895,670536,3022717,9431751,1227622,15712830,8748398,1262500,7913595,502587,8085825,1.567553365
8111,81112017,M2326,105,2017,1033195,2049475,674332,11496,340050,907503,295136,1714123,816078,278623,783854,212102,650188,0.749620613
8112,81122017,M2329,34,2017,7703151,27743313,256620,1566632,5197459,122701219,11416970,31076499,111353939,16634627,77225239,1187380,119339826,1.105161862
8114,81142017,M2325,99,2017,3274955,15034688,4649887,751711,407869,5673410,1548857,7690236,3792375,742416,3023136,1420796,3504931,0.496891289
8121,81212017,M2328,188,2017,1921632,3707435,1515950,-141670,142380,2370715,671931,4477031,2389051,640325,2394565,409808,2041587,0.499690367
8131,81312017,M2324,138,2017,11081493,12175181,3111590,1393086,2358444,7888494,1494729,11357367,8491396,1633090,8760789,140457,6580089,0.991244664
8147,81472017,M2328,188,2017,544106,890228,293623,47882,84482,770507,225449,872409,874957,193423,824405,173723,530354,0.857004413
8150,81502017,M2324,138,2017,18393336,33259942,15265311,1211575,4753227,17940855,4015745,31295960,18387593,4140246,18837089,1690079,14703729,1.116353749
8155,81552017,M2328,188,2017,1529501,2338868,810390,307074,228905,2397675,947449,2094256,1740453,712521,1529061,190956,1822291,0.444348531
8163,81632017,M2325,99,2017,8018151,15347577,4860822,583044,729962,17664072,5561210,16990028,18681618,5546291,19660699,2198616,14831503,0.512826891
8171,81712017,M2335,17,2017,469010,794729,128794,-89711,-237500,864347,64030,1463482,1678465,245436,2219852,117487,828562,1.137107154
8176,81762017,M2327,84,2017,853066,1432220,373064,6025,134566,1354191,117082,1462363,1226389,138689,1324330,333710,1012893,0.917102696
8182,81822017,M2328,188,2017,2671092,4131410,1418932,139840,302327,2854160,727133,4403376,2969162,914147,2817432,308056,2334768,1.649300387
8183,81832017,M2331,72,2017,1767923,3453603,799327,175053,-85188,3439376,1409411,3258274,3644267,1282468,2640170,299112,2920190,0.694318476
8201,82012017,M2331,72,2017,867826,1270067,287864,-97702,-104813,1189830,169916,1237251,645642,109857,960881,280526,1002731,0.912462286
8210,82102017,M2325,99,2017,2919353,5375993,1675691,455442,457527,5513754,1472542,4988146,5209967,1141785,4439229,786129,4044435,0.789624922
8213,82132017,M2328,188,2017,12287231,26460080,8285978,815971,2188390,22510119,7579673,28115833,21798292,7344848,22450245,1819263,19566251,2.43940315
8215,82152017,M2326,105,2017,4130808,10210316,4586016,525127,324804,11132587,2790894,10174909,12753953,2546145,14628865,1449910,9386687,0.846916691
8222,82222017,M1500,78,2017,882532,1525328,575047,27252,59779,841371,154376,1546593,919215,110568,883008,97531,708708,0.725437155
8234,82342017,M2325,99,2017,2381389,5434653,1434577,140687,169369,6364227,1343544,5236714,6105610,1455912,5508430,1324775,4904728,0.764381516
8240,82402017,M2326,105,2017,3709757,7907819,2139089,52368,1051563,8229231,3038271,8517732,8920720,3745831,9619571,766063,7458044,2.597765137
8249,82492017,M2328,188,2017,3404359,4596049,613890,210019,487771,3957862,532009,4612752,4309299,550100,4864840,338839,3405903,1.567839234
8255,82552017,M1500,78,2017,3373373,4704996,1677735,507206,711474,3671697,538521,4121831,3522040,570867,3548298,539217,2427832,0.529986046
8261,82612017,M2324,138,2017,1332553,1910132,258095,37377,-109483,2129631,622894,1770293,1715438,442191,1555624,277179,1791314,0.359186703
8271,82712017,M2324,138,2017,2568140,4632805,899387,404957,39209,10043476,1294104,3840529,6822226,987443,7379728,823948,8744686,0.912287941
8277,82772017,M2324,138,2017,923652,1018428,285834,-72357,15666,620251,57340,1339731,605275,78178,581645,99620,562779,0.960032928
8279,82792017,M1722,102,2017,763996,1164040,477743,148618,160788,955647,213556,1051171,769369,169865,644458,183728,599401,0.339578359
8289,82892017,M2328,188,2017,1336177,1890943,448657,9414,84945,1463650,391924,1921923,1557215,400184,1612070,265030,1147916,1.755826713
8291,82912017,M2328,188,2017,335812,754273,318284,-12901,-30675,764653,220124,784790,636813,223019,549947,74445,689596,0.340306937
8299,82992017,M2324,138,2017,26058315,35126604,2822881,5761290,3872242,41864759,5731455,31975639,43782512,4800659,37409177,4767930,30365137,0.707015517
8341,83412017,M2335,17,2017,2714318,3569783,1665403,783785,1081461,1903528,202516,3393281,1815944,252830,1624504,337401,687467,0.139761506
8342,83422017,M9900,86,2017,756076,1510204,825292,74104,-41894,1478679,200153,1556086,1951955,223797,1467976,138320,1214852,0.868041675
8349,83492017,M2000,45,2017,6088098,12146863,4304133,938494,494713,10344700,2156374,10571533,10016414,1828182,9696504,1449826,7779818,0.81628084
8354,83542017,M9900,86,2017,1483627,2999115,1980888,118769,8719,821567,225321,2918400,823315,246170,936632,107615,658855,1.710122774
8358,83582017,M2328,188,2017,5325052,7801913,2293200,1086826,1683210,6618106,1650664,5726799,5395908,1826329,4265123,315212,4926811,0.744682708
8374,83742017,M1500,78,2017,1525313,3133035,438674,179095,141531,3785435,1255304,3054264,3635315,1212196,3775398,498029,3089185,0.666491763
8383,83832017,M2331,72,2017,3412369,4936428,1578084,474162,742107,3195315,537461,4644762,3224759,670501,3085254,364747,2224090,1.005621879
8390,83902017,M2335,17,2017,1787856,3164361,576135,51176,64018,4004229,352522,2788051,3132654,248583,2933474,204903,3649775,1.168973899
8401,84012017,M9900,86,2017,952827,1556449,811068,92397,192432,1431826,333968,1496232,1395369,320386,1367185,272140,1063183,1.443272916
8403,84032017,M1722,102,2017,2047055,3361371,396501,121976,62758,2616699,887876,3103292,2330182,705876,2134666,318570,2123914,1.079784266
8404,84042017,M9900,86,2017,5131427,11173651,3118625,475208,-667935,4241719,1025347,6945818,3489262,770659,3476275,908098,2626264,0.607853739
8409,84092017,M1722,102,2017,335233,415491,198387,-42349,-16474,201314,35550,456793,255046,47950,296113,171072,74559,0.739963359
8410,84102017,M2325,99,2017,1367457,1721709,620727,100836,118221,1033709,439826,1661163,868549,371861,679202,208039,656899,1.583620575
8411,84112017,M9900,86,2017,5909405,10412240,4206670,280071,175617,7081506,1568609,9943606,6199692,1502063,6417620,634047,6101635,2.225323956
8415,84152017,M2000,45,2017,7119670,14870897,1959636,697613,201469,11291770,1307191,13454473,10096765,903315,10947048,2882351,7166745,0.575245056
8416,84162017,M2330,31,2017,902357,1162031,209107,230056,178087,993257,338085,1062453,929059,286813,893494,296374,428676,0.392296768
8418,84182017,M9900,86,2017,1338203,3677285,2544927,-390601,136018,1496225,422951,4206403,1921894,457551,2145417,224415,1495066,1.363033726
8420,84202017,M3700,20,2017,774378,1017176,480464,9764,72967,1476943,147547,1025339,1368028,195728,1273743,87633,1359501,1.08400144
8421,84212017,M9900,86,2017,806028,2606423,1004213,21054,13370,1284824,418357,2032108,1301289,391104,1113565,223516,958901,1.265455765
8422,84222017,M2335,17,2017,5411174,6061679,2682718,1363498,1722560,2785266,513118,5978287,3122533,745811,2750470,406121,800450,0.367022605
8423,84232017,M2335,17,2017,297017,561795,350057,27812,90768,280019,43127,581221,228608,32837,283486,42414,196660,0.80013657
8424,84242017,M2500,82,2017,966847,1202581,763435,163756,241828,915187,242331,1023242,876534,242476,849774,87412,637793,0.674123584
8426,84262017,M9900,86,2017,1057667,1678376,475134,170159,50468,1771132,492734,1670966,2060546,358836,1750056,349538,1211085,0.754035515
8429,84292017,M2900,17,2017,6930523,8001378,786417,399812,863285,4024746,653989,7835051,5005640,933188,5808001,414182,3042025,1.608629501
8431,84312017,M2331,72,2017,984666,1471625,585020,-120128,-21984,774123,336607,1545149,742365,298824,839979,136592,742077,0.272841078
8432,84322017,M1722,102,2017,1146621,1281703,19410,64971,81132,486277,137148,1567234,492465,144530,513651,246386,168969,0.464914793
8433,84332017,M3800,20,2017,1272312,2414020,172368,309224,332435,2855515,505915,2293823,2899105,728132,2536504,314710,2203390,0.512247293
8435,84352017,M9900,86,2017,738337,926832,172942,110570,138328,746492,191667,890253,657080,191882,635881,235393,365097,0.659439072
8436,84362017,M1722,102,2017,3418272,4840683,1682933,720824,1015583,4072168,442135,3901471,3109676,188636,2064531,774949,2417769,0.131806959
8437,84372017,M9900,86,2017,2032229,2736306,91063,426592,522379,810854,203840,2267533,729098,158489,615613,139850,144831,0.376883841
8440,84402017,M2335,17,2017,428144,557542,290613,38812,27675,613726,64967,500936,583566,61243,693826,46690,510970,0.703443917
8442,84422017,M9900,86,2017,1205345,4009547,1159456,-38758,-118439,4795189,889432,3227909,4903859,594912,5211175,706002,4064330,0.490376322
8443,84432017,M2900,17,2017,1567511,2299418,426790,-59745,12925,1612868,43372,2444935,1919937,37003,2228918,1013461,673373,1.764340867
8444,84442017,M9900,86,2017,2989431,8670206,4421886,706946,551300,3460890,163471,5003107,2831077,143998,1948142,421749,2446726,0.349002187
8446,84462017,M3200,24,2017,1236167,2567093,10461,320205,267801,1552704,134191,2396190,1633629,111592,1051872,351913,904469,0.284831533
8450,84502017,M3200,24,2017,1659715,2122457,265831,3458,-17005,636316,136980,2279016,700390,183543,643915,306218,277962,0.765841983
8454,84542017,M2336,12,2017,5867513,11777894,4565326,1262632,1407993,33238547,30209,10111300,28080788,49916,25639898,2262449,29591202,0.360161779
8455,84552017,M2331,72,2017,449876,1202575,93318,45640,82206,1607329,548270,1109050,1967890,662384,1682431,138664,1397066,0.638924511
8462,84622017,M3700,20,2017,1222460,2262668,1642735,284616,716472,2274789,64046,1829473,1696315,31385,1208194,345362,1600060,0.217943587
8463,84632017,M9900,86,2017,2369276,4610772,2860959,142152,80165,2834540,713102,4727921,2915893,581990,3387765,186861,2450075,0.609616879
8464,84642017,M3800,20,2017,12097685,16702058,4758933,3645437,3315060,19696131,2301434,16588608,18863937,2257898,16820551,4567607,10233618,0.194801402
8466,84662017,M9900,86,2017,2570344,3921557,736178,494717,78560,3684253,1048783,3749238,3511104,972428,3374554,388006,2753113,0.716043854
8467,84672017,M3700,20,2017,1429935,2095028,876655,49486,484247,1564690,126402,2299127,1512729,280112,1975043,296936,1179521,1.062551774
8472,84722017,M2336,12,2017,606226,1293066,9146,44695,-15746,537556,37722,1320507,567158,26215,609805,467380,24655,1.271653471
8473,84732017,M2335,17,2017,6714220,11631732,446696,501680,85593,2751219,572354,10167362,2270095,497300,1557752,145216,1938636,0.983228292
8476,84762017,M2335,17,2017,701757,1480009,476705,1890,-106774,873201,112591,1270205,858839,109767,486173,100126,761136,0.829611154
8477,84772017,M2336,12,2017,393122,974311,2798,18896,162633,3745814,96217,801234,3130503,52738,2417003,605465,3131322,0.527702977
8478,84782017,M3700,20,2017,2773030,4494574,706833,273998,-1168751,3622993,587553,3840786,2773781,15916,1921094,731501,2516193,0.565871143
8481,84812017,M9900,86,2017,1264925,1526211,265963,222283,213969,1149328,349708,1228469,1084424,299160,1268862,251426,614821,0.6266017
8488,84882017,M9900,86,2017,2839530,6206858,3041066,105127,914582,3935172,1481480,6470699,3772353,1524697,3505730,394055,3422437,1.912141414
8489,84892017,M9900,86,2017,937925,1315772,92501,237411,272352,988330,98546,481614,768273,46294,677964,519062,186712,0.14928317
8905,89052017,M9900,86,2017,2866779,3624874,973941,287125,543364,2629830,314431,3792886,2845330,213530,1873019,167060,2147034,1.854855762
8906,89062017,M9900,86,2017,347515,468629,319095,-6886,4269,193099,59120,460815,203938,53187,217007,32192,165371,0.780999733
8908,89082017,M9700,12,2017,2017896,4315696,3006234,268453,495226,6006549,619413,3781170,4931498,429366,5354817,136199,5542540,0.689428746
