,名稱,年/月,Year,Key,Equity,PreEquity,AT,NI,PreSale,OS,BVBV,PrePBRatio,PreAB,PBRatio,AB,NB,BVE,LNAT,NIS,Industry,Price3m,RPA,LN_RPA_Count,RPA_Count,Finance,KY,Price
4161,聿新科,22-Dec,2022,41612022,717827,694539,1515231,53104,737892,51730,1.033530155,2.872734432,2.181635588,2.778818444,2.110858187,0.073978828,13.88,14,1.03,M1722,27.95,0,0,0,0,0,38.57
4161,聿新科,21-Dec,2021,41612021,694539,735657,1523922,26275,485598,52660,0.944107104,1.632791641,2.071511588,1.729340409,2.194148925,0.037830849,13.19,14,0.5,M1722,23.89,0,0,0,0,0,22.81
4161,聿新科,20-Dec,2020,41612020,735657,768381,1473757,-51041,566422,52660,0.957411753,1.672907841,1.918002918,1.747315676,2.003320841,-0.069381519,13.97,14,-0.97,M1722,24.09,0,0,0,0,0,24.41
4161,聿新科,19-Dec,2019,41612019,768381,811728,1554430,-5797,519550,52660,0.946599107,1.916376422,1.914964126,2.024674435,2.022993801,-0.007544434,14.59,14,-0.11,M1722,25.8,0,0,0,0,0,29.54
4161,聿新科,18-Dec,2018,41612018,811728,887416,1603795,12269,476395,52660,0.914709674,1.449103014,1.807264011,1.584685269,1.975778832,0.015114669,15.41,14,0.23,M1722,26.75,0,0,0,0,0,24.42
4161,聿新科,17-Dec,2017,41612017,887416,1038296,1565499,-22104,477330,52258,0.854684984,1.775158202,1.507757903,2.077149588,1.764109504,-0.024908273,16.98,14,-0.42,M1722,35.22,0,0,0,0,0,35.27
4162,智擎,22-Dec,2022,41622022,3872077,3938638,3966542,273328,654835,145687,0.983100503,3.517671261,1.007084683,3.577878104,1.024396467,0.070589505,26.58,15,1.88,M1722,105.34,0,0,0,0,0,95.1
4162,智擎,21-Dec,2021,41622021,3938638,4011133,4026343,425200,1056012,146597,0.981926553,3.043678223,1.003791946,3.099367324,1.02226785,0.107956101,26.87,15,2.9,M1722,84.7,0,0,0,0,0,83.28
4162,智擎,20-Dec,2020,41622020,4011133,3482995,4206911,604281,314040,146597,1.151633293,2.476958322,1.207842963,2.150950292,1.048808653,0.150650951,27.36,15,4.12,M1722,65.46,0,0,0,0,0,58.85
4162,智擎,19-Dec,2019,41622019,3482995,3694114,3643392,42550,293430,146667,0.942849896,2.855431814,0.986269509,3.028210526,1.046051459,0.012216498,23.75,15,0.29,M1722,38.7,0,0,0,0,0,71.92
4162,智擎,18-Dec,2018,41622018,3694114,3911032,3846785,129362,853677,147303,0.944536889,2.999141375,0.983572878,3.175039872,1.041328178,0.03501841,25.08,15,0.88,M1722,95.33,0,0,0,0,0,79.63
4162,智擎,17-Dec,2017,41622017,3911032,3798778,4110931,387063,1134782,147129,1.029550029,4.855269626,1.082171951,4.716328066,1.051111574,0.098966973,26.58,15,2.63,M1722,125.36,0,0,0,0,0,125.36
4163,鐿鈦,22-Dec,2022,41632022,2257149,1933943,4557764,405740,1973345,48290,1.167122816,3.297500185,2.356720958,2.825417202,2.019257036,0.179757739,46.74,15,8.4,M1722,122.35,0,0,0,0,0,132.06
4163,鐿鈦,21-Dec,2021,41632021,1933943,1863066,3749592,137461,1961112,48290,1.038043204,2.112450659,2.012592146,2.034956305,1.938832737,0.071078103,40.05,15,2.85,M1722,76.31,0,0,0,0,0,81.5
4163,鐿鈦,20-Dec,2020,41632020,1863066,1846603,3463304,239811,2327239,48290,1.008915289,2.127099653,1.87550004,2.108346293,1.858927166,0.128718467,38.58,15,4.97,M1722,82.97,0,0,0,0,0,81.34
4163,鐿鈦,19-Dec,2019,41632019,1846603,1631257,3037190,363569,1907232,40242,1.132012307,2.36554104,1.861870938,2.089561996,1.644744431,0.196885308,45.89,15,9.03,M1722,79.55,0,0,0,0,0,95.89
4163,鐿鈦,18-Dec,2018,41632018,1631257,1432945,3049766,289221,1813747,40238,1.138394705,2.383483972,2.128320347,2.093734583,1.86958033,0.177299469,40.54,15,7.19,M1722,76.08,0,0,0,0,0,84.88
4163,鐿鈦,17-Dec,2017,41632017,1432945,1535553,2813679,155907,2053356,40238,0.933178471,1.859714943,1.83235551,1.9929795,1.963563849,0.108801803,35.61,15,3.87,M1722,70.62,0,0,0,0,0,70.97
4164,承業醫,22-Dec,2022,41642022,6403096,6313857,12830901,350832,2439564,161553,1.014133833,1.756295386,2.032181122,1.732021196,2.003858915,0.054790995,39.63,16,2.17,M1722,66.99,0,0,0,0,0,68.64
4164,承業醫,21-Dec,2021,41642021,6313857,6000001,12567281,349745,2554911,161054,1.052309325,0.952365828,2.094546484,0.905102041,1.990428513,0.055393241,39.2,16,2.17,M1722,43.28,0,0,0,0,0,35.48
4164,承業醫,20-Dec,2020,41642020,6000001,5317339,11543821,326220,2950052,157044,1.128384141,0.948642409,2.170977062,0.840617639,1.923969846,0.054369991,38.21,16,2.08,M1722,33.9,0,0,0,0,0,32.12
4164,承業醫,19-Dec,2019,41642019,5317339,5133519,11205325,388622,2507466,141634,1.035807796,1.010623204,2.182776571,0.97575919,2.107318153,0.073085805,37.54,16,2.74,M1722,27.34,0,0,0,0,0,36.63
4164,承業醫,18-Dec,2018,41642018,5133519,4914437,10847735,340836,2117116,139914,1.044579267,0.956591854,2.207319984,0.915780867,2.113118701,0.066394222,36.69,16,2.44,M1722,27.97,0,0,0,0,0,33.6
4164,承業醫,17-Dec,2017,41642017,4914437,4969465,10592963,197224,2205206,139914,0.988926776,0.714567327,2.131610344,0.722665148,2.15547844,0.040131555,35.12,16,1.41,M1722,26.15,0,0,0,0,0,25.38
4167,松瑞藥,22-Dec,2022,41672022,3366955,3312829,4408776,-31630,1743785,317217,1.016338302,1.761875666,1.330819067,1.734213007,1.309425282,-0.009394245,10.61,15,-0.1,M1722,18.8,0,0,0,0,0,18.4
4167,松瑞藥,21-Dec,2021,41672021,3312829,3330240,4538684,-1151,1827240,317021,0.994771848,1.665906211,1.362869943,1.674641148,1.370032682,-0.000347437,10.45,15,0,M1722,18.1,0,0,0,0,0,17.5
4167,松瑞藥,20-Dec,2020,41672020,3330240,2213850,4836699,249705,1318694,300479,1.504275357,3.440676943,2.184745579,2.287906137,1.452357488,0.074981082,11.08,15,0.83,M1722,27.98,0,0,0,0,0,25.35
4167,松瑞藥,19-Dec,2019,41672019,2213850,1855770,4033304,2342,1104691,267998,1.192954946,5.648006908,2.173385711,4.734866828,1.821850622,0.001057886,8.26,15,0.01,M1722,19.72,0,0,0,0,0,39.11
4167,松瑞藥,18-Dec,2018,41672018,1855770,2163020,3529419,-359219,1618119,248048,0.857953232,2.051566199,1.631708907,2.39171123,1.9018623,-0.193568707,7.48,15,-1.45,M1722,20.42,0,0,0,0,0,17.89
4167,松瑞藥,17-Dec,2017,41672017,2163020,2119242,3947541,22794,1532150,246588,1.020657386,2.72972812,1.86271365,2.675028506,1.825013638,0.010538044,8.77,15,0.09,M1722,24.53,0,0,0,0,0,23.46
4168,醣聯,22-Dec,2022,41682022,1445611,1358933,1716948,-219822,5475,108270,1.063783866,2.537578747,1.263453018,2.38576779,1.187697105,-0.152061654,13.35,14,-2.03,M1722,31.15,0,0,0,0,0,31.85
4168,醣聯,21-Dec,2021,41682021,1358933,1539577,1395003,-172493,451,97482,0.882666473,1.750725881,0.906094986,1.983500717,1.026542883,-0.126932674,13.94,14,-1.77,M1722,29.52,0,0,0,0,0,27.65
4168,醣聯,20-Dec,2020,41682020,1539577,1300855,1574044,-194038,734,97508,1.183511614,2.457835285,1.210007264,2.076630779,1.022387318,-0.12603332,15.79,14,-1.99,M1722,30.56,0,0,0,0,0,32.79
4168,醣聯,19-Dec,2019,41682019,1300855,1532451,1332214,-247229,926,81161,0.848872166,1.552833024,0.869335463,1.829070493,1.024106453,-0.190051159,16.03,14,-3.05,M1722,11.46,0,0,0,0,0,29.32
4168,醣聯,18-Dec,2018,41682018,1532451,1841248,1561801,-299484,634,76503,0.832289295,0.944005457,0.84822957,1.134298552,1.019152325,-0.195428108,20.03,14,-3.91,M1722,22.92,0,0,0,0,0,22.72
4168,醣聯,17-Dec,2017,41682017,1841248,1986474,1866435,-146027,239,76498,0.926892574,1.113692986,0.939571824,1.201495638,1.013679309,-0.079308708,24.07,14,-1.91,M1722,38.05,0,0,0,0,0,28.92
4171,瑞基,22-Dec,2022,41712022,1102675,1088070,1621901,219483,1012077,45966,1.01342285,1.753185916,1.490621927,1.729887453,1.470878545,0.199045956,23.99,14,4.77,M3300,47.1,0,0,0,0,0,41.5
4171,瑞基,21-Dec,2021,41712021,1088070,857757,1684418,373869,857034,41787,1.268506115,2.827511148,1.963747308,2.228878648,1.548078708,0.343607488,26.04,14,8.95,M3300,66,0,0,0,0,0,58.04
4171,瑞基,20-Dec,2020,41712020,857757,593049,1240506,268422,365795,40590,1.446350976,5.691712489,2.091742841,3.935636536,1.446220783,0.312934782,21.13,14,6.61,M3300,70.92,0,0,0,0,0,83.16
4171,瑞基,19-Dec,2019,41712019,593049,311148,760867,97490,187418,40590,1.906002931,30.81154981,2.445353979,16.16632444,1.282974931,0.164387766,14.61,14,2.4,M3300,47.36,0,0,0,0,0,236.19
4171,瑞基,18-Dec,2018,41712018,311148,250631,693829,23703,155411,34624,1.241458559,3.258895189,2.768328738,2.624026696,2.22990024,0.076179182,8.99,13,0.68,M3300,24.23,0,0,0,0,0,23.59
4171,瑞基,17-Dec,2017,41712017,250631,305747,602838,-36152,150272,34340,0.819733309,1.32307169,1.971689011,1.61369863,2.405281071,-0.144243928,7.3,13,-1.05,M3300,11.47,0,0,0,0,0,11.78
4173,久裕,22-Dec,2022,41732022,1881845,1817988,4943105,62617,945661,74574,1.035125094,0.956177896,2.718997595,0.923900119,2.626733339,0.03327426,25.23,15,0.84,M1722,18.88,0,0,0,0,0,23.31
4173,久裕,21-Dec,2021,41732021,1817988,1780704,4488761,55288,1251395,74574,1.020937786,0.684301917,2.52077886,0.670221493,2.469081754,0.030411642,24.38,15,0.74,M1722,16.53,0,0,0,0,0,16.34
4173,久裕,20-Dec,2020,41732020,1780704,1262695,3947810,47154,1112150,74574,1.410240794,1.293400702,3.126495314,0.917085427,2.216993953,0.026480538,23.88,15,0.63,M1722,20.98,0,0,0,0,0,21.9
4173,久裕,19-Dec,2019,41732019,1262695,1209048,3758006,60150,1301764,44574,1.044371274,0.811443169,3.10823557,0.776914931,2.976178729,0.047636207,28.33,15,1.35,M1722,14,0,0,0,0,0,22.01
4173,久裕,18-Dec,2018,41732018,1209048,1054592,4711176,49486,1204477,44574,1.146460432,0.547774912,4.467297305,0.477876106,3.896599639,0.040929723,27.12,15,1.11,M1722,12.66,0,0,0,0,0,12.96
4173,久裕,17-Dec,2017,41732017,1054592,1073365,5330699,2436,1304707,44574,0.982510143,0.575153745,4.966343229,0.585376162,5.054750083,0.002309898,23.66,15,0.05,M1722,14.36,0,0,0,0,0,13.85
4174,浩鼎,22-Dec,2022,41742022,6136133,3870803,6633701,-1898315,18772,229439,1.585235157,5.761458488,1.713779027,3.63500374,1.081088203,-0.309366665,26.74,16,-8.27,M1722,81.4,0,0,0,0,0,97.2
4174,浩鼎,21-Dec,2021,41742021,3870803,4837759,4486751,-1722838,140886,199279,0.800123156,4.016260938,0.927444091,5.020597322,1.159126672,-0.445085425,19.42,15,-8.65,M1722,111,0,0,0,0,0,97.5
4174,浩鼎,20-Dec,2020,41742020,4837759,5922256,5339850,-1538648,5586,199279,0.816877724,3.770053027,0.901658084,4.614497529,1.103785864,-0.318049742,24.28,15,-7.72,M1722,148.07,0,0,0,0,0,112.04
4174,浩鼎,19-Dec,2019,41742019,5922256,4473466,6486535,-1566392,13339,188129,1.323862973,4.815651173,1.450002079,3.637547649,1.095281089,-0.26449245,31.48,16,-8.33,M1722,68.51,0,0,0,0,0,114.51
4174,浩鼎,18-Dec,2018,41742018,4473466,5060373,4709494,-1249783,376,173991,0.884019024,5.600309321,0.930661435,6.335278102,1.052761774,-0.279376886,25.71,15,-7.18,M1722,164.89,0,0,0,0,0,162.88
4174,浩鼎,17-Dec,2017,41742017,5060373,6160760,5190029,-1379436,92422,172166,0.821387783,4.253596449,0.842433239,5.17897244,1.025621827,-0.272595716,29.39,15,-8.01,M1722,177.58,0,0,0,0,0,152.21
4175,杏一,22-Dec,2022,41752022,1368935,1178280,7544477,176549,6540292,36319,1.161807889,3.439621491,6.402957701,2.96073229,5.511201774,0.128968139,37.69,16,4.86,M1722,83.83,0,0,0,0,0,111.59
4175,杏一,21-Dec,2021,41752021,1178280,1093904,6793639,93283,5927456,35232,1.077132911,2.024246369,6.210452654,1.879485646,5.765725464,0.079168788,33.44,16,2.65,M1722,59.26,0,0,0,0,0,62.85
4175,杏一,20-Dec,2020,41752020,1093904,985643,5477894,104647,5304985,31612,1.109837943,1.857316412,5.557685694,1.673699422,5.007655151,0.095663788,34.6,16,3.31,M1722,56.57,0,0,0,0,0,57.91
4175,杏一,19-Dec,2019,41752019,985643,910556,4668571,126139,4632643,30934,1.082462803,1.923531425,5.127165161,1.777150031,4.736573993,0.127976357,31.86,15,4.08,M1722,48.04,0,0,0,0,0,56.62
4175,杏一,18-Dec,2018,41752018,910556,877018,3130399,118402,4324407,28240,1.038240948,1.551719121,3.569366877,1.494727047,3.437898383,0.130032639,32.24,15,4.19,M1722,44.75,0,0,0,0,0,48.19
4175,杏一,17-Dec,2017,41752017,877018,655805,2903536,88369,4109619,28240,1.337315208,1.880499234,4.427438034,1.40598841,3.310691457,0.10076076,31.06,15,3.13,M1722,43.34,0,0,0,0,0,43.67
4183,福永生技,22-Dec,2022,41832022,308355,299273,527762,25360,480278,23800,1.030346874,1.580182643,1.763480167,1.533179012,1.71154027,0.082242869,12.96,13,1.07,M1722,18.2,0,0,0,0,0,19.87
4183,福永生技,21-Dec,2021,41832021,299273,309154,577450,18639,477598,23800,0.968038583,1.374939351,1.867839329,1.420843278,1.929509177,0.062280927,12.57,13,0.78,M1722,16.62,0,0,0,0,0,17.86
4183,福永生技,20-Dec,2020,41832020,309154,294067,546970,31701,459346,23800,1.051304635,1.413915876,1.860018295,1.344880677,1.769247689,0.102541128,12.99,13,1.33,M1722,19.28,0,0,0,0,0,17.47
4183,福永生技,19-Dec,2019,41832019,294067,292293,534614,18438,414217,23800,1.006069252,1.55196327,1.829034565,1.542071197,1.81800066,0.062699997,12.36,13,0.77,M1722,12.85,0,0,0,0,0,19.06
4183,福永生技,18-Dec,2018,41832018,292293,283617,422565,15881,419852,23800,1.03059055,1.19832027,1.489914215,1.16286645,1.44568977,0.054332468,12.28,13,0.67,M1722,15,0,0,0,0,0,14.28
4183,福永生技,17-Dec,2017,41832017,283617,243284,398253,2724,467005,23800,1.165785666,1.396006314,1.636988047,1.197147651,1.404192979,0.009604502,11.92,13,0.11,M1722,16.53,0,0,0,0,0,14.27
4188,安克,20-Dec,2020,41882020,595104,638081,656547,-42399,84086,53221,0.932646482,1.434615981,1.028939899,1.538461538,1.1032475,-0.07124637,11.18,13,-0.8,M1722,19.15,1,0.693147181,1,0,0,17.2
4188,安克,22-Dec,2022,41882022,519782,579030,553862,-54348,85791,53221,0.89767715,1.686623059,0.956534204,1.878198567,1.065565949,-0.104559219,9.77,13,-1.02,M1722,15.9,0,0,0,0,0,18.35
4188,安克,21-Dec,2021,41882021,579030,595104,615752,-26816,63941,53221,0.972989595,1.430902834,1.034696456,1.470588235,1.063419857,-0.046311935,10.88,13,-0.5,M1722,17.85,0,0,0,0,0,16
4188,安克,19-Dec,2019,41882019,638081,688349,734302,-47531,72323,53221,0.926973091,2.280848087,1.066758287,2.460383653,1.150797469,-0.074490543,11.99,14,-0.89,M1722,11.85,0,0,0,0,0,29.5
4188,安克,18-Dec,2018,41882018,688349,619480,778478,-42325,21187,52990,1.111172274,2.125656196,1.256663653,1.913010008,1.130935034,-0.061487705,12.99,14,-0.8,M1722,27.05,0,0,0,0,0,24.85
4188,安克,17-Dec,2017,41882017,619480,677170,699731,-58661,10122,52743,0.914807212,2.476818819,1.033316597,2.706382979,1.129545748,-0.094693937,11.75,13,-1.11,M1722,30.85,0,0,0,0,0,31.8
4190,佐登-KY,22-Dec,2022,41902022,2156564,2281010,8049237,6802,2819340,60763,0.945442589,2.147074235,3.528803907,2.271062271,3.732435949,0.003154091,35.49,16,0.11,M1722,92.62,0,0,0,0,1,80.6
4190,佐登-KY,21-Dec,2021,41902021,2281010,2072476,8439619,289199,2731429,60824,1.100620707,1.957249474,4.072239679,1.7784,3.699948269,0.126785503,37.5,16,4.75,M1722,66.15,0,0,0,0,1,66.69
4190,佐登-KY,20-Dec,2020,41902020,2072476,2021307,7030077,257626,3252265,60915,1.025314809,2.099907238,3.477985779,2.048206937,3.392115035,0.124308315,34.02,16,4.23,M1722,87.29,0,0,0,0,1,69.68
4190,佐登-KY,19-Dec,2019,41902019,2021307,1863080,6469930,469839,3108496,60915,1.084927647,2.365218402,3.472706486,2.180229054,3.200864589,0.232443167,33.18,16,7.71,M1722,61.27,0,0,0,0,1,72.34
4190,佐登-KY,18-Dec,2018,41902018,1863080,1464149,5998781,527484,2313520,61000,1.272466122,4.031256382,4.097111018,3.168303864,3.219819331,0.283124718,30.54,16,8.65,M1722,101.79,0,0,0,0,1,96.76
4190,佐登-KY,17-Dec,2017,41902017,1464149,1471182,5081204,184307,1834929,61155,0.99521949,4.391724307,3.453824204,4.413116124,3.470414555,0.125879948,23.94,15,3.01,M1722,63.88,0,0,0,0,1,105.65
4192,杏國,22-Dec,2022,41922022,249012,442920,436648,-188541,6939,115077,0.562205364,16.98406821,0.985839429,30.26388889,1.753521919,-0.757156282,2.16,13,-1.64,M1722,72.53,0,0,0,0,0,65.37
4192,杏國,21-Dec,2021,41922021,442920,560579,824438,-458597,13336,115077,0.790111652,21.78662064,1.470690126,27.56623377,1.861369999,-1.035394654,3.85,14,-3.99,M1722,138.81,0,0,0,0,0,106.13
4192,杏國,20-Dec,2020,41922020,560579,612031,913991,-399308,12967,106577,0.915932363,31.55703541,1.493373702,34.45247148,1.630441026,-0.712313519,5.26,14,-3.75,M1722,203.44,0,0,0,0,0,181.22
4192,杏國,19-Dec,2019,41922019,612031,706695,763876,-408637,7706,97367,0.86604688,36.93413947,1.080913265,42.61844197,1.248100178,-0.667673696,6.29,14,-4.2,M1722,77.85,0,0,0,0,0,268.07
4192,杏國,18-Dec,2018,41922018,706695,720613,804805,-294127,8144,83367,0.980685888,11.89514336,1.116833862,12.125,1.138829339,-0.416200766,8.48,14,-3.53,M1722,104.11,0,0,0,0,0,102.82
4192,杏國,17-Dec,2017,41922017,720613,966357,845889,-257993,6898,69867,0.745700605,6.863378969,0.875337996,9.20756547,1.173846434,-0.358018798,10.31,14,-3.69,M1722,113.47,0,0,0,0,0,94.93
4198,欣大健康,22-Dec,2022,41982022,215420,94193,531058,-73231,122354,22108,2.287006465,5.527410742,5.637977344,2.417864476,2.465221428,-0.339945223,9.74,13,-3.31,M1722,26.65,0,0,0,0,0,23.55
4198,欣大健康,21-Dec,2021,41982021,94193,67790,294115,-95343,101361,80540,1.389482225,28.2169199,4.338619265,20.2991453,3.122471946,-1.012208975,1.17,13,-1.18,M1722,25,0,0,0,0,0,23.75
4198,欣大健康,20-Dec,2020,41982020,67790,99957,288125,-113924,181729,65540,0.678191622,19.34261733,2.88248947,28.6407767,4.25025815,-1.680542853,1.03,13,-1.74,M1722,39,0,0,0,0,0,29.5
4198,欣大健康,19-Dec,2019,41982019,99957,240735,297932,-149767,323303,42540,0.415215901,4.311695433,1.237593204,10.38297872,2.980601659,-1.498314275,2.35,13,-3.52,M1722,15.05,0,0,0,0,0,24.4
4198,欣大健康,18-Dec,2018,41982018,240735,465104,504256,-225339,463700,42540,0.517593914,2.195121951,1.084179022,4.240282686,2.094651796,-0.93604586,5.66,13,-5.3,M1722,31.8,0,0,0,0,0,24
4198,欣大健康,17-Dec,2017,41982017,465104,888067,785244,-412939,457522,141800,0.52372625,16.41913729,0.884217069,31.35060976,1.688319172,-0.887842289,3.28,14,-2.91,M1722,129.67,0,0,0,0,0,102.83
4205,中華食,22-Dec,2022,42052022,1889626,1801732,2288016,351683,1724236,88772,1.04878306,5.003898649,1.269898076,4.770314702,1.21083008,0.18611249,21.29,15,3.96,M1200,103.01,0,0,0,0,0,101.56
4205,中華食,21-Dec,2021,42052021,1801732,1629404,2170771,333301,1647873,88772,1.10576137,5.268883665,1.332248479,4.764039409,1.20482458,0.184989221,20.3,15,3.75,M1200,116.05,0,0,0,0,0,96.71
4205,中華食,20-Dec,2020,42052020,1629404,1531669,1986210,329603,1583022,80702,1.063809478,5.531283822,1.296761898,5.199603764,1.218979455,0.202284394,20.19,15,4.08,M1200,93.13,0,0,0,0,0,104.98
4205,中華食,19-Dec,2019,42052019,1531669,1472661,1881880,282523,1491890,80702,1.040068964,4.032740855,1.277877258,3.877239199,1.228646659,0.184454344,18.98,14,3.5,M1200,64.34,0,0,0,0,0,73.59
4205,中華食,18-Dec,2018,42052018,1472661,1468482,1801667,239702,1413184,80702,1.002845796,3.231416933,1.226890762,3.221917808,1.223409189,0.162767942,18.25,14,2.97,M1200,55.24,0,0,0,0,0,58.8
4205,中華食,17-Dec,2017,42052017,1468482,1312565,1770987,248117,1397790,80702,1.118788022,3.227920141,1.349256608,2.884615385,1.205998439,0.168961553,18.2,14,3.07,M1200,49.93,0,0,0,0,0,52.5
4207,環泰,22-Dec,2022,42072022,3163923,2919970,5650182,203356,4385548,175869,1.083546406,0.958857276,1.935013716,0.884936076,1.785815268,0.064273372,17.99,16,1.16,M1200,13.07,0,0,0,0,0,15.92
4207,環泰,21-Dec,2021,42072021,2919970,2714670,5297239,154958,3897342,162091,1.075626135,0.714720121,1.9513381,0.664630761,1.814141584,0.053068353,18.01,15,0.96,M1200,12.11,0,0,0,0,0,11.97
4207,環泰,20-Dec,2020,42072020,2714670,2746692,5189009,197141,4109093,162091,0.988341612,0.618458014,1.889184881,0.625671642,1.911469534,0.072620613,16.75,15,1.22,M1200,9.82,0,0,0,0,0,10.48
4207,環泰,19-Dec,2019,42072019,2746692,2614843,5044502,140758,3772091,172929,1.050423295,0.550231612,1.929179687,0.523929471,1.836573595,0.051246372,15.88,15,0.81,M1200,6.99,0,0,0,0,0,8.32
4207,環泰,18-Dec,2018,42072018,2614843,2639145,4897550,149403,3359817,166278,0.990791715,0.542468709,1.85573358,0.547361729,1.872980519,0.057136509,15.73,15,0.9,M1200,8.85,0,0,0,0,0,8.61
4207,環泰,17-Dec,2017,42072017,2639145,2388703,4538166,262345,3510093,170152,1.104844344,0.618293425,1.89984523,0.559638943,1.719559175,0.0994053,15.51,15,1.54,M1200,9.01,0,0,0,0,0,8.68
4303,信立,22-Dec,2022,43032022,829253,947348,1441943,26644,365000,67500,0.87534148,1.243339301,1.522083754,1.419853539,1.738845684,0.032130122,12.29,14,0.39,M1300,17.7,0,0,0,0,0,17.45
4303,信立,21-Dec,2021,43032021,947348,879196,1259462,27706,332962,70000,1.077516276,1.668797401,1.432515617,1.549150037,1.329460768,0.029245853,13.53,14,0.4,M1300,22.75,0,0,0,0,0,20.96
4303,信立,20-Dec,2020,43032020,879196,993112,1180755,19406,422923,70000,0.885293904,1.217989512,1.188944449,1.375796178,1.342994054,0.022072439,12.56,14,0.28,M1300,19.18,0,0,0,0,0,17.28
4303,信立,19-Dec,2019,43032019,993112,959180,1224837,21123,431826,70000,1.03537605,1.329677433,1.276962614,1.284002819,1.233332192,0.021269504,14.19,14,0.3,M1300,16.52,0,0,0,0,0,18.22
4303,信立,18-Dec,2018,43032018,959180,1475673,1156931,34020,417716,70000,0.649994951,0.920732439,0.784002282,1.416788321,1.206166726,0.035467795,13.7,14,0.49,M1300,18.99,0,0,0,0,0,19.41
4303,信立,17-Dec,2017,43032017,1475673,739467,1899020,-301575,524373,20000,1.995590067,0.83032779,2.568092964,0.416101925,1.286884018,-0.204364382,73.78,14,-15.08,M1300,37.6,0,0,0,0,0,30.7
4304,勝昱,22-Dec,2022,43042022,210027,266312,546358,-57143,383334,36038,0.788650155,1.290976449,2.05157109,1.636363636,2.6013703,-0.272074543,5.83,13,-1.59,M1300,9.9,0,0,0,0,0,9.54
4304,勝昱,21-Dec,2021,43042021,266312,113946,504131,-49096,392879,36038,2.337177259,2.580784582,4.424297474,1.104194858,1.893008952,-0.184355192,7.39,13,-1.36,M1300,15,0,0,0,0,0,8.16
4304,勝昱,20-Dec,2020,43042020,113946,152790,620657,-43269,415583,36038,0.745768702,1.462370574,4.062157209,1.962025316,5.446939778,-0.379732505,3.16,13,-1.2,M1300,4.75,0,0,0,0,0,6.2
