代號,名稱,年/月,Year,Key,Equity,TA,NI,BVE,NB,LNAT,NIS,Industry,Price3m,RPA,LN_RPA_Count,RPA_Count,Finance,KY,Price
2611,志信,17-Dec,2017,26112017,2792784,4383708,24131,15.69,0.008640482,15,0.14,M2600,5.89,0,0,0,0,0,6.79
2612,中航,22-Dec,2022,26122022,11651650,20450968,944824,59,0.081089288,17,4.78,M2600,37.35,0,0,0,0,0,38.86
2612,中航,21-Dec,2021,26122021,10428097,19078411,259297,52.8,0.024865227,17,1.31,M2600,45.28,0,0,0,0,0,37.07
2612,中航,20-Dec,2020,26122020,9807496,19542837,115418,49.66,0.011768345,17,0.58,M2600,31.18,0,0,0,0,0,74.97
2612,中航,19-Dec,2019,26122019,9934363,19956619,326512,50.3,0.032866929,17,1.65,M2600,18,0,0,0,0,0,21.77
2612,中航,18-Dec,2018,26122018,10186815,20423317,514140,51.58,0.050471124,17,2.6,M2600,23.71,0,0,0,0,0,26.46
2612,中航,17-Dec,2017,26122017,9426721,20079052,71466,47.73,0.007581215,17,0.36,M2600,23.03,0,0,0,0,0,22.51
2613,中櫃,22-Dec,2022,26132022,3222511,10515075,171496,21.71,0.053218127,16,1.16,M2600,22.25,0,0,0,0,0,21.5
2613,中櫃,21-Dec,2021,26132021,3277899,10970282,231817,22.08,0.070721215,16,1.56,M2600,32.66,0,0,0,0,0,26.48
2613,中櫃,20-Dec,2020,26132020,3075903,11171202,50330,20.72,0.016362675,16,0.34,M2600,19,0,0,0,0,0,45.92
2613,中櫃,19-Dec,2019,26132019,3018538,11545940,35409,20.34,0.011730513,16,0.24,M2600,9.74,0,0,0,0,0,12.7
2613,中櫃,18-Dec,2018,26132018,3031443,6426215,66557,24.56,0.021955551,16,0.54,M2600,11.7,0,0,0,0,0,11.65
2613,中櫃,17-Dec,2017,26132017,3022296,6297456,57341,24.49,0.018972662,16,0.46,M2600,10.71,0,0,0,0,0,10.46
2614,東森,22-Dec,2022,26142022,4073336,15496883,-272981,8.56,-0.067016568,17,-0.57,M9900,29.8,0,0,0,0,0,28.85
2614,東森,21-Dec,2021,26142021,6660105,15919807,813041,12.59,0.122076304,17,1.54,M9900,50.94,0,0,0,0,0,36.72
2614,東森,20-Dec,2020,26142020,6745523,16223474,588927,12.12,0.087306351,17,1.06,M2900,27.57,0,0,0,0,0,72.78
2614,東森,19-Dec,2019,26142019,6450179,14905787,373590,11.58,0.057919323,17,0.67,M2900,15.23,0,0,0,0,0,24.52
2614,東森,18-Dec,2018,26142018,8213236,16691336,-725593,14.75,-0.088344351,17,-1.3,M2900,18.48,0,0,0,0,0,17.06
2614,東森,17-Dec,2017,26142017,8255690,15102836,-439091,11.86,-0.053186469,17,-0.63,M2900,22.44,0,0,0,0,0,19.32
2615,萬海,22-Dec,2022,26152022,225971074,365103298,93816553,80.53,0.415170629,20,33.43,M2600,62.69,0,0,0,0,0,54
2615,萬海,21-Dec,2021,26152021,144572440,257680825,102142397,59.25,0.706513614,19,41.86,M2600,116.03,0,0,0,0,0,87.12
2615,萬海,20-Dec,2020,26152020,44172342,108597618,10364994,19.91,0.234648957,19,4.67,M2600,36.49,0,0,0,0,0,212.61
2615,萬海,19-Dec,2019,26152019,36348465,87604252,2122056,16.39,0.058380897,18,0.96,M2600,8.78,0,0,0,0,0,10.5
2615,萬海,18-Dec,2018,26152018,34817405,77037350,533664,15.7,0.015327506,18,0.24,M2600,9.92,0,0,0,0,0,11.19
2615,萬海,17-Dec,2017,26152017,34179617,76513804,2347475,15.41,0.068680553,18,1.06,M2600,10.78,0,0,0,0,0,10.15
2616,山隆,22-Dec,2022,26162022,5015273,9787675,298651,36.53,0.059548304,16,2.18,M9700,30.87,0,0,0,0,0,31.06
2616,山隆,21-Dec,2021,26162021,5456783,10353197,421335,39.75,0.077213076,16,3.07,M9700,35.38,0,0,0,0,0,31.92
2616,山隆,20-Dec,2020,26162020,5275744,10042999,387265,38.43,0.073404813,16,2.82,M9700,28.84,0,0,0,0,0,32.35
2616,山隆,19-Dec,2019,26162019,4201507,8937736,158996,30.6,0.037842612,16,1.16,M9700,22.53,0,0,0,0,0,24.78
2616,山隆,18-Dec,2018,26162018,4085261,7437043,233442,29.79,0.057142493,16,1.7,M9700,22.62,0,0,0,0,0,22.43
2616,山隆,17-Dec,2017,26162017,4152749,7169503,242980,31.04,0.05851064,16,1.82,M9700,22.43,0,0,0,0,0,22.71
2617,台航,22-Dec,2022,26172022,15711421,24623620,1798050,37.65,0.114442226,17,4.31,M2600,28.81,0,0,0,0,0,28.3
2617,台航,21-Dec,2021,26172021,15637642,23281524,952782,37.47,0.060928751,17,2.28,M2600,31.19,0,0,0,0,0,24.81
2617,台航,20-Dec,2020,26172020,10783235,16725364,331453,25.84,0.030737807,17,0.79,M2600,20.29,0,0,0,0,0,55.38
2617,台航,19-Dec,2019,26172019,10241229,15113750,423354,24.54,0.041338203,17,1.01,M2600,10.88,0,0,0,0,0,13.45
2617,台航,18-Dec,2018,26172018,10419992,15135901,624723,24.97,0.059954269,17,1.5,M2600,13.76,0,0,0,0,0,14.78
2617,台航,17-Dec,2017,26172017,9556987,15417716,266492,22.9,0.027884521,17,0.64,M2600,11.44,0,0,0,0,0,12.21
2618,長榮航,22-Dec,2022,26182022,96240038,319531787,7611372,17.95,0.079087375,20,1.42,M2600,26.31,0,0,0,0,0,39
2618,長榮航,19-Dec,2019,26182019,78142016,356251694,3711633,16.1,0.047498557,20,0.76,M2600,8.35,1,0.693147181,1,0,0,10.53
2618,長榮航,21-Dec,2021,26182021,92707358,325314050,6648024,17.87,0.071709777,20,1.28,M2600,30.98,0,0,0,0,0,30.41
2618,長榮航,20-Dec,2020,26182020,76659529,329567255,-3322475,15.79,-0.043340665,20,-0.68,M2600,15.08,0,0,0,0,0,19.36
2618,長榮航,18-Dec,2018,26182018,70119735,241193903,6519713,14.96,0.092979715,19,1.39,M2600,13.29,0,0,0,0,0,13.16
2618,長榮航,17-Dec,2017,26182017,64209508,228207228,5747571,15.39,0.089512771,19,1.38,M2600,12.31,0,0,0,0,0,12.06
2630,亞航,22-Dec,2022,26302022,1924478,4910976,13740,11.88,0.007139598,15,0.08,M2600,17.27,0,0,0,0,0,59.4
2630,亞航,21-Dec,2021,26302021,1944154,4740457,76766,12.91,0.039485555,15,0.51,M2600,15.43,0,0,0,0,0,14.17
2630,亞航,20-Dec,2020,26302020,1636391,4385347,40693,12.48,0.024867529,15,0.31,M2600,13.85,0,0,0,0,0,18.07
2630,亞航,19-Dec,2019,26302019,1603748,4545513,45912,13.35,0.028627939,15,0.38,M2600,9.71,0,0,0,0,0,11.97
2630,亞航,18-Dec,2018,26302018,1676057,3416967,15467,13.71,0.009228206,15,0.13,M2600,16.18,0,0,0,0,0,14.61
2630,亞航,17-Dec,2017,26302017,1457132,2147985,123503,13.51,0.084757592,15,1.15,M2600,20.92,0,0,0,0,0,20.09
2633,台灣高鐵,22-Dec,2022,26332022,67290067,400540132,3948383,11.96,0.058677056,20,0.7,M2600,29.6,0,0,0,0,0,31.46
2633,台灣高鐵,21-Dec,2021,26332021,67777971,427907041,3632401,12.04,0.053592649,20,0.65,M2600,27.47,0,0,0,0,0,26.7
2633,台灣高鐵,20-Dec,2020,26332020,70086656,427566970,5824319,12.45,0.083101682,20,1.03,M2600,28.89,0,0,0,0,0,27.47
2633,台灣高鐵,19-Dec,2019,26332019,71077269,443059602,8005837,12.63,0.112635687,20,1.42,M2600,25.55,0,0,0,0,0,32.43
2633,台灣高鐵,18-Dec,2018,26332018,69413013,433057069,10700412,12.33,0.154155706,20,1.9,M2600,31.16,0,0,0,0,0,39.56
2633,台灣高鐵,17-Dec,2017,26332017,63018349,440060457,5343790,11.2,0.084797366,20,0.95,M2600,18.81,0,0,0,0,0,20.07
2634,漢翔,22-Dec,2022,26342022,15832905,42708559,1666437,16.81,0.1052515,18,1.77,M2600,40.88,0,0,0,0,0,58.89
2634,漢翔,21-Dec,2021,26342021,14324687,40747892,762419,15.21,0.05322413,18,0.81,M2600,28.51,0,0,0,0,0,31.43
2634,漢翔,20-Dec,2020,26342020,13964272,44024300,438554,14.83,0.031405432,18,0.47,M2600,27.83,0,0,0,0,0,28.12
2634,漢翔,19-Dec,2019,26342019,14723586,46087436,1874956,15.63,0.127343706,18,1.99,M2600,24.68,0,0,0,0,0,27.6
2634,漢翔,18-Dec,2018,26342018,14133617,39819554,2093204,15.01,0.148101084,17,2.22,M2600,28.93,0,0,0,0,0,30.08
2634,漢翔,17-Dec,2017,26342017,13103042,33752881,1752349,13.91,0.133736044,17,1.86,M2600,29.28,0,0,0,0,0,27.18
2636,台驊投控,22-Dec,2022,26362022,9007894,17701566,2623243,62.82,0.291216016,17,18.29,M2600,70.31,0,0,0,0,0,68.21
2636,台驊投控,21-Dec,2021,26362021,10213118,16604116,3304649,70.56,0.323569061,17,22.83,M2600,92.63,0,0,0,0,0,72.25
2636,台驊投控,20-Dec,2020,26362020,3302990,7714362,526858,25.98,0.159509414,16,4.14,M2600,40.32,0,0,0,0,0,190.3
2636,台驊投控,19-Dec,2019,26362019,2552787,6049120,236374,21.79,0.092594486,16,2.02,M2600,13.11,0,0,0,0,0,18.81
2636,台驊投控,18-Dec,2018,26362018,2648862,5588206,368711,22.38,0.139196002,16,3.12,M2600,16.78,0,0,0,0,0,16.31
2636,台驊投控,17-Dec,2017,26362017,2392607,5177551,234326,20.18,0.097937522,15,1.98,M2600,14.8,0,0,0,0,0,14.59
2637,慧洋-KY,22-Dec,2022,26372022,47087790,94076925,10670178,63.09,0.226601801,18,14.3,M2600,57.28,0,0,0,0,1,48.8
2637,慧洋-KY,21-Dec,2021,26372021,35019264,83099153,10531661,46.92,0.300739073,18,14.11,M2600,73.03,0,0,0,0,1,57.99
2637,慧洋-KY,20-Dec,2020,26372020,26496236,82411595,59993,35.5,0.002264208,18,0.08,M2600,29.74,0,0,0,0,1,91.81
2637,慧洋-KY,19-Dec,2019,26372019,29303661,86897661,2162634,42.52,0.073800813,18,3.14,M2600,16.62,0,0,0,0,1,18.99
2637,慧洋-KY,18-Dec,2018,26372018,28107293,88934852,1808298,44.63,0.064335545,18,2.87,M2600,22.11,0,0,0,0,1,22.59
2637,慧洋-KY,17-Dec,2017,26372017,26199761,84974193,379558,42.48,0.014487079,18,0.62,M2600,19.76,0,0,0,0,1,20.36
2640,大車隊,22-Dec,2022,26402022,1881688,3187168,374289,31.75,0.198911297,15,6.32,M9900,110.27,0,0,0,0,0,114.5
2640,大車隊,21-Dec,2021,26402021,1758690,3033197,241599,29.68,0.137374409,15,4.08,M9900,76.47,0,0,0,0,0,71.33
2640,大車隊,20-Dec,2020,26402020,1559170,2575101,322474,27.62,0.206824144,15,5.71,M9900,67.93,0,0,0,0,0,67.35
2640,大車隊,19-Dec,2019,26402019,1463242,2419029,314702,27.22,0.215071738,15,5.85,M9900,49.25,0,0,0,0,0,63.27
2640,大車隊,18-Dec,2018,26402018,1377832,2546530,223817,26.91,0.16244143,15,4.37,M9900,44.19,0,0,0,0,0,46.32
2640,大車隊,17-Dec,2017,26402017,1324501,2318327,214129,27.17,0.161667677,15,4.39,M9900,42.18,0,0,0,0,0,50.31
2641,正德,22-Dec,2022,26412022,5336825,8012292,641414,22.32,0.12018644,16,2.68,M2600,19.33,0,0,0,0,0,17.5
2641,正德,21-Dec,2021,26412021,2877595,5718484,374824,15.25,0.130255995,16,1.99,M2600,21.42,0,0,0,0,0,18.02
2641,正德,20-Dec,2020,26412020,1564308,4617493,106142,10.25,0.067852367,15,0.7,M2600,11.34,0,0,0,0,0,30.24
2641,正德,19-Dec,2019,26412019,1594466,4360309,80670,10.55,0.050593741,15,0.53,M2600,4.03,0,0,0,0,0,5.6
2641,正德,18-Dec,2018,26412018,1567280,4389808,91943,10.37,0.058664055,15,0.61,M2600,6.4,0,0,0,0,0,6.09
2641,正德,17-Dec,2017,26412017,1377265,4252559,142943,7.44,0.103787579,15,0.77,M2600,6.11,0,0,0,0,0,7.34
2642,宅配通,22-Dec,2022,26422022,2198308,4570982,177158,23.03,0.080588343,15,1.86,M2600,45.8,0,0,0,0,0,43.9
2642,宅配通,21-Dec,2021,26422021,2750827,5010457,240116,28.81,0.087288659,15,2.52,M2600,73.85,0,0,0,0,0,50.3
2642,宅配通,20-Dec,2020,26422020,1984272,3840407,208065,20.78,0.104857096,15,2.18,M2600,31.89,0,0,0,0,0,127.37
2642,宅配通,19-Dec,2019,26422019,1729250,3579285,159057,18.11,0.091980338,15,1.67,M2600,23.49,0,0,0,0,0,31.94
2642,宅配通,18-Dec,2018,26422018,1614210,2382541,68481,16.91,0.042423848,15,0.72,M2600,19.16,0,0,0,0,0,20.03
2642,宅配通,17-Dec,2017,26422017,1662842,2441708,63100,17.42,0.037947081,15,0.66,M2600,22.76,0,0,0,0,0,21.02
2643,捷迅,22-Dec,2022,26432022,1536274,2504538,499587,51.21,0.325193943,15,16.65,M2600,67.32,0,0,0,0,0,68.86
2643,捷迅,21-Dec,2021,26432021,1111028,1867359,287862,37.03,0.25909518,14,9.6,M2600,60.2,0,0,0,0,0,55.44
2643,捷迅,20-Dec,2020,26432020,955560,1590802,213653,31.85,0.223589309,14,7.12,M2600,56.67,0,0,0,0,0,91.67
2643,捷迅,19-Dec,2019,26432019,692639,1417203,121433,23.09,0.175319322,14,4.05,M2600,23.71,0,0,0,0,0,40.23
2643,捷迅,18-Dec,2018,26432018,639327,1138412,73586,24.37,0.115099159,14,2.81,M2600,21.93,0,0,0,0,0,22.42
2643,捷迅,17-Dec,2017,26432017,602186,1106085,56908,22.96,0.094502363,14,2.17,M2600,22.36,0,0,0,0,0,20.24
2645,長榮航太,22-Dec,2022,26452022,10912186,21774703,1554605,30.93,0.142465039,17,4.41,M2600,94.37,0,0,0,0,0,108.07
2247,汎德永業,19-Dec,2019,22472019,8609421,15968806,731686,120.01,0.084986668,17,10.2,M1500,#N/A,0,0,0,0,0,#N/A
2247,汎德永業,18-Dec,2018,22472018,8515330,12139145,758365,118.7,0.089058792,16,10.57,M1500,#N/A,0,0,0,0,0,#N/A
2247,汎德永業,17-Dec,2017,22472017,8301684,11466350,934817,115.72,0.112605707,16,13.03,M1500,#N/A,0,0,0,0,0,#N/A
2250,IKKA-KY,19-Dec,2019,22502019,785980,2836674,117893,#DIV/0!,0.149994911,15,#DIV/0!,M2200,#N/A,0,0,0,0,1,#N/A
2701,萬企,22-Dec,2022,27012022,7920927,9162096,211181,17.6,0.026661147,16,0.47,M2700,12.3,0,0,0,0,0,13.82
2701,萬企,21-Dec,2021,27012021,7543555,8769262,84133,16.76,0.011152964,16,0.19,M2700,11.79,0,0,0,0,0,11.5
2701,萬企,20-Dec,2020,27012020,7532290,8780124,173668,16.74,0.023056468,16,0.39,M2700,11.45,0,0,0,0,0,11.92
2701,萬企,19-Dec,2019,27012019,7802164,9053897,398970,17.34,0.051135813,16,0.89,M2700,10.07,0,0,0,0,0,11.26
2701,萬企,18-Dec,2018,27012018,7392488,8601032,328761,16.43,0.044472308,16,0.73,M2700,11.45,0,0,0,0,0,11.85
2701,萬企,17-Dec,2017,27012017,7074582,8126179,400421,16.12,0.056599952,16,0.91,M2700,11.17,0,0,0,0,0,10.96
2702,華園,22-Dec,2022,27022022,3190415,8648934,-204160,21.39,-0.063991675,16,-1.37,M2700,22.08,0,0,0,0,0,25.62
2702,華園,21-Dec,2021,27022021,2758198,8607434,-2204441,24.96,-0.799232325,16,-19.95,M2700,16.67,0,0,0,0,0,18.43
2702,華園,20-Dec,2020,27022020,961951,7032760,-137334,8.71,-0.142766108,16,-1.24,M2700,11.89,0,0,0,0,0,17.21
2702,華園,19-Dec,2019,27022019,1289265,7646425,-4754,11.67,-0.003687372,16,-0.04,M2700,7.62,0,0,0,0,0,13.08
2702,華園,18-Dec,2018,27022018,1349068,6000033,-198860,13.19,-0.147405468,16,-1.94,M2700,13.35,0,0,0,0,0,13.26
2702,華園,17-Dec,2017,27022017,1087935,5306307,-605,10.63,-0.000556099,15,-0.01,M2700,9.31,0,0,0,0,0,9.53
2704,國賓,22-Dec,2022,27042022,13425375,18642822,-560039,36.59,-0.041714961,17,-1.53,M2700,34.81,0,0,0,0,0,52.3
2704,國賓,21-Dec,2021,27042021,11942844,17153258,-130370,32.55,-0.01091616,17,-0.36,M2700,33.08,0,0,0,0,0,32.14
2704,國賓,20-Dec,2020,27042020,11179079,13296294,-83528,30.47,-0.007471814,16,-0.23,M2700,29.17,0,0,0,0,0,27.73
2704,國賓,19-Dec,2019,27042019,10674049,12169694,350044,29.09,0.032793929,16,0.95,M2700,24.51,0,0,0,0,0,29.02
2704,國賓,18-Dec,2018,27042018,9993861,11481451,389149,27.24,0.038938805,16,1.06,M2700,21.48,0,0,0,0,0,21.53
2704,國賓,17-Dec,2017,27042017,9647743,11255171,459748,26.29,0.047653425,16,1.25,M2700,22.2,0,0,0,0,0,21.87
2705,六福,22-Dec,2022,27052022,4914499,15772505,-315451,25.69,-0.064187825,17,-1.65,M2700,17.1,0,0,0,0,0,24.5
2705,六福,21-Dec,2021,27052021,5226923,16054219,-508718,27.32,-0.097326477,17,-2.66,M2700,17.2,0,0,0,0,0,17.15
2705,六福,20-Dec,2020,27052020,1928253,12275760,-373403,10.34,-0.193648344,16,-2,M2700,20.15,0,0,0,0,0,18.1
2705,六福,19-Dec,2019,27052019,1618823,12007458,-460958,8.68,-0.284748858,16,-2.47,M2700,10.45,0,0,0,0,0,15.65
2705,六福,18-Dec,2018,27052018,2164479,8417910,-228187,6.38,-0.105423522,16,-0.67,M2700,11.71,0,0,0,0,0,13.09
2705,六福,17-Dec,2017,27052017,3520857,9364429,-740910,10.38,-0.210434562,16,-2.18,M2700,13.71,0,0,0,0,0,11.69
2706,第一店,22-Dec,2022,27062022,9627371,11091482,301400,19.25,0.031306574,16,0.6,M2700,14.37,0,0,0,0,0,17.55
2706,第一店,21-Dec,2021,27062021,8985912,10441935,78385,17.97,0.008723099,16,0.16,M2700,13.7,0,0,0,0,0,13.55
2706,第一店,20-Dec,2020,27062020,9027059,10492529,160698,18.05,0.017801811,16,0.32,M2700,13.41,0,0,0,0,0,14.41
2706,第一店,19-Dec,2019,27062019,9367450,10828178,531974,18.74,0.056789628,16,1.06,M2700,11.21,0,0,0,0,0,13.16
2706,第一店,18-Dec,2018,27062018,8981249,10379991,430160,17.96,0.047895343,16,0.86,M2700,12.9,0,0,0,0,0,14.2
2706,第一店,17-Dec,2017,27062017,8352770,9566055,555094,17.17,0.066456277,16,1.14,M2700,13.04,0,0,0,0,0,12.79
2707,晶華,22-Dec,2022,27072022,4705794,10488953,1007298,36.94,0.214054844,16,7.91,M2700,270.79,0,0,0,0,0,259.5
2707,晶華,21-Dec,2021,27072021,5162206,11011452,605930,40.52,0.117378113,16,4.76,M2700,155,0,0,0,0,0,161.11
2707,晶華,20-Dec,2020,27072020,3650028,10954349,719407,28.65,0.197096296,16,5.65,M2700,136.25,0,0,0,0,0,127.52
2707,晶華,19-Dec,2019,27072019,3558218,11332199,1122297,27.93,0.315409848,16,8.81,M2700,93.08,0,0,0,0,0,127.94
2707,晶華,18-Dec,2018,27072018,4313674,7900517,934961,34.03,0.216743546,16,7.38,M2700,122.1,0,0,0,0,0,145.59
2707,晶華,17-Dec,2017,27072017,3751887,7382316,1082988,29.6,0.288651551,16,8.54,M2700,111.29,0,0,0,0,0,109.45
2712,遠雄來,22-Dec,2022,27122022,1218234,1854386,40052,11.6,0.032877099,14,0.38,M2700,35.47,0,0,0,0,0,41.5
2712,遠雄來,21-Dec,2021,27122021,1191946,1449488,-21226,11.35,-0.017807854,14,-0.2,M2700,37.11,0,0,0,0,0,36.22
2712,遠雄來,20-Dec,2020,27122020,1281367,1501862,97371,12.2,0.075989939,14,0.93,M2700,38.1,0,0,0,0,0,36.28
2712,遠雄來,19-Dec,2019,27122019,1183585,1490518,-15919,11.27,-0.013449816,14,-0.15,M2700,34.47,0,0,0,0,0,50.24
2712,遠雄來,18-Dec,2018,27122018,1199137,1464296,-31129,11.42,-0.025959503,14,-0.3,M2700,41.96,0,0,0,0,0,42.8
2712,遠雄來,17-Dec,2017,27122017,1242890,1474635,16775,11.84,0.01349677,14,0.16,M2700,27.31,0,0,0,0,0,26.33
2718,晶悅,22-Dec,2022,27182022,1540828,4206626,-47934,18.22,-0.031109248,15,-0.57,M2700,48.5,0,0,0,0,0,46.55
2718,晶悅,21-Dec,2021,27182021,1267488,2820716,-33630,17.46,-0.026532796,15,-0.46,M2700,34.1,0,0,0,0,0,32.7
2718,晶悅,20-Dec,2020,27182020,822358,1983928,45512,11.33,0.055343293,15,0.63,M2700,34.85,0,0,0,0,0,26
2718,晶悅,19-Dec,2019,27182019,937651,1890830,-26305,22.02,-0.028054148,14,-0.62,M2700,14.69,0,0,0,0,0,16.4
2718,晶悅,18-Dec,2018,27182018,568896,1600345,-10600,13.36,-0.01863258,14,-0.25,M2700,15.48,0,0,0,0,0,21.11
2718,晶悅,17-Dec,2017,27182017,581807,755327,2244,25.77,0.003856949,14,0.1,M2700,21.06,0,0,0,0,0,19.36
2719,燦星旅,22-Dec,2022,27192022,507796,654930,-44592,7.39,-0.087814792,13,-0.65,M2700,51.1,0,0,0,0,0,92
2719,燦星旅,21-Dec,2021,27192021,50248,230156,-42638,1.47,-0.848551186,12,-1.25,M2700,27.18,0,0,0,0,0,26.45
2719,燦星旅,20-Dec,2020,27192020,68863,214614,-85489,2.22,-1.241435894,12,-2.75,M2700,25.45,0,0,0,0,0,21.18
2719,燦星旅,19-Dec,2019,27192019,76813,297424,-104034,4.2,-1.354380118,13,-5.69,M2700,14.95,0,0,0,0,0,33.91
2719,燦星旅,18-Dec,2018,27192018,180334,597621,-96490,4.97,-0.535062717,13,-2.66,M2700,30.75,0,0,0,0,0,17.94
2719,燦星旅,17-Dec,2017,27192017,286602,707815,-88801,7.9,-0.309840825,13,-2.45,M2700,41.09,0,0,0,0,0,33.18
2722,夏都,22-Dec,2022,27222022,2049267,2786229,148745,18.38,0.07258449,15,1.33,M2700,48.02,0,0,0,0,0,95
2722,夏都,21-Dec,2021,27222021,2013590,2695079,15588,18.06,0.007741397,15,0.14,M2700,29.45,0,0,0,0,0,31.14
2722,夏都,20-Dec,2020,27222020,1972824,2570800,85097,17.69,0.043134613,15,0.76,M2700,27.48,0,0,0,0,0,28.19
2722,夏都,19-Dec,2019,27222019,1842890,2526843,36909,16.52,0.020027782,15,0.33,M2700,20.4,0,0,0,0,0,36.27
2722,夏都,18-Dec,2018,27222018,1844803,2527338,2202,16.54,0.001193623,15,0.02,M2700,24.67,0,0,0,0,0,23.05
2722,夏都,17-Dec,2017,27222017,1748543,2106584,94015,16.31,0.053767623,15,0.88,M2700,29.75,0,0,0,0,0,27.97
2723,美食-KY,22-Dec,2022,27232022,10794725,20493768,570806,59.97,0.052878235,17,3.17,M2700,142.65,0,0,0,0,1,143.5
2723,美食-KY,21-Dec,2021,27232021,10923987,20822564,1182438,60.69,0.108242348,17,6.57,M2700,87.7,0,0,0,0,1,108.71
2723,美食-KY,20-Dec,2020,27232020,10671014,22177263,1151469,59.28,0.10790624,17,6.4,M2700,159.34,0,0,0,0,1,155.69
2723,美食-KY,19-Dec,2019,27232019,10216316,22610788,1045008,56.76,0.102288144,17,5.81,M2700,66.6,0,0,0,0,1,93.14
2723,美食-KY,18-Dec,2018,27232018,10477927,16165683,1768597,58.21,0.168792644,17,9.83,M2700,176.63,0,0,0,0,1,149.49
2723,美食-KY,17-Dec,2017,27232017,9926858,15807745,2263374,60.9,0.228005075,17,13.89,M2700,287.27,0,0,0,0,1,254.17
2724,富驛-KY,22-Dec,2022,27242022,237825,737340,-35498,3.99,-0.149261011,14,-0.6,M2700,15.5,0,0,0,0,1,13.45
2724,富驛-KY,21-Dec,2021,27242021,272475,852314,-43804,4.57,-0.160763373,14,-0.73,M2700,14.5,0,0,0,0,1,14.9
2724,富驛-KY,20-Dec,2020,27242020,5601,716984,-92008,0.08,-16.4270666,13,-1.35,M2700,9.86,0,0,0,0,1,12.2
2724,富驛-KY,19-Dec,2019,27242019,9942,1048547,-57328,0.15,-5.766244216,14,-0.84,M2700,5.4,0,0,0,0,1,6.4
2724,富驛-KY,18-Dec,2018,27242018,41707,1004425,-24494,0.61,-0.587287506,14,-0.36,M2700,6.02,0,0,0,0,1,6.78
2724,富驛-KY,17-Dec,2017,27242017,47149,1138158,-129405,0.69,-2.744596916,14,-1.9,M2700,9.2,0,0,0,0,1,6.58
2726,雅茗-KY,22-Dec,2022,27262022,261210,802628,-286160,7.3,-1.095517017,14,-8,M2700,42.01,0,0,0,0,1,38.29
2726,雅茗-KY,21-Dec,2021,27262021,519164,1374386,-91275,14.51,-0.175811497,14,-2.55,M2700,41.94,0,0,0,0,1,38.5
2726,雅茗-KY,20-Dec,2020,27262020,688494,1776694,30079,18.84,0.043688108,14,0.82,M2700,113.52,0,0,0,0,1,101.34
2726,雅茗-KY,19-Dec,2019,27262019,725777,1801761,114230,20.79,0.157389942,14,3.27,M2700,71.82,0,0,0,0,1,85.33
2726,雅茗-KY,18-Dec,2018,27262018,712443,1384298,93615,20.32,0.131399986,14,2.67,M2700,79.54,0,0,0,0,1,93.23
2726,雅茗-KY,17-Dec,2017,27262017,750875,1509958,142686,22.48,0.190026303,14,4.27,M2700,99.09,0,0,0,0,1,83.57
2727,王品,22-Dec,2022,27272022,3592225,14131092,385044,46.66,0.107188163,16,5,M2700,279.43,0,0,0,0,0,285.71
2727,王品,21-Dec,2021,27272021,3373924,13510023,118231,43.82,0.03504258,16,1.54,M2700,109.44,0,0,0,0,0,110.34
2727,王品,20-Dec,2020,27272020,4097512,13286194,391413,53.22,0.095524552,16,5.08,M2700,159.1,0,0,0,0,0,127.02
2727,王品,19-Dec,2019,27272019,4348272,12784524,484564,56.48,0.111438291,16,6.29,M2700,52.3,0,0,0,0,0,65.97
2727,王品,18-Dec,2018,27272018,4465319,9457705,493782,58,0.110581573,16,6.41,M2700,72.16,0,0,0,0,0,64.33
2727,王品,17-Dec,2017,27272017,4984658,9733798,720095,64.75,0.144462268,16,9.35,M2700,94.94,0,0,0,0,0,69.75
2729,瓦城,22-Dec,2022,27292022,2174717,4349951,116946,69.68,0.053775273,15,3.75,M2700,201.79,0,0,0,0,0,262.88
2729,瓦城,21-Dec,2021,27292021,1992482,5336827,168396,85.64,0.084515694,15,7.24,M2700,137.66,0,0,0,0,0,140.23
2729,瓦城,20-Dec,2020,27292020,2164580,5670524,470725,93.04,0.21746713,16,20.23,M2700,154.52,0,0,0,0,0,146.36
2729,瓦城,19-Dec,2019,27292019,2122539,5880870,358849,91.23,0.169065916,16,15.42,M2700,112.36,0,0,0,0,0,145.08
2729,瓦城,18-Dec,2018,27292018,2006386,2554643,352613,86.24,0.175745345,15,15.16,M2700,143.82,0,0,0,0,0,179.92
2729,瓦城,17-Dec,2017,27292017,1951399,2406537,332438,83.87,0.170358804,15,14.29,M2700,119.29,0,0,0,0,0,125.07
2731,雄獅,22-Dec,2022,27312022,1431777,6386740,-727877,17.7,-0.508373161,16,-9,M2700,151,0,0,0,0,0,174.5
2731,雄獅,21-Dec,2021,27312021,1634125,5400590,-442498,21.71,-0.270785895,16,-5.88,M2700,95.4,0,0,0,0,0,92.75
2731,雄獅,20-Dec,2020,27312020,1714847,6035251,-415852,24.5,-0.242500934,16,-5.94,M2700,92.07,0,0,0,0,0,88.54
2731,雄獅,19-Dec,2019,27312019,2264785,8794286,185757,32.35,0.082019706,16,2.65,M2700,53.07,0,0,0,0,0,74.93
2731,雄獅,18-Dec,2018,27312018,2267219,6395105,256888,32.39,0.113305331,16,3.67,M2700,80.26,0,0,0,0,0,77.98
