"","Code","KEY","YEAR","Industry","IndustryY","Cash","CA","PPE","STD","CL","CFO","A","S","NI_Ctd","Cycle","A_1","S_1","CFO_pre","CFO_post","Cash_1","CA_1","CL_1","STD_1","AvgA","deltaWC","deltaS","AQ"
"5201",4543,45432015,2015,"M1500","2015M1500",410597,968086,0.43756156744173,180000,526576,0.0566907977532156,1953960,1249984,106375,205.5,2025416,1496972,0.130547100851993,0.0502882864047026,437790,1085523,579525,160000,1989688,-0.00869231758949142,-0.124134035084898,0.0126991044882021
"5202",4549,45492015,2015,"M1500","2015M1500",564265,927473,0.293851486474019,20000,155239,0.146622614770888,1426336,829080,131960,259.63,1456930,915529,0.122439622289445,0.130584552379142,520708,1033405,154874,0,1441633,-0.0900742421961761,-0.059966024640113,-0.0639702263179461
"5203",4550,45502015,2015,"M1500","2015M1500",115199,1130453,0.112523018990811,55000,780085,-0.0299527809692858,1476774,1245335,43067,101.85,1139544,1124154,0.0203186309921042,0.146841477221041,172083,910519,552454,30000,1308159,0.0567109961403774,0.0926347638169366,-0.0678985070103724
"5204",4555,45552015,2015,"M1500","2015M1500",861256,1727208,0.530673945267815,373094,631257,0.11386739428849,3657734,1367062,240615,366.46,3056743,1336101,0.0371850257287351,0.0849754939960328,533459,1438259,592369,279843,3357238.5,0.004621357702171,0.00922216279838325,0.0217644716570807
"5205",4558,45582015,2015,"M1500","2015M1500",162329,744587,0.389711789525206,284746,667218,0.0676388380313438,1319959,1232509,40667,156.78,1397326,1268847,0.093685424973825,0.00315977161026539,213742,837051,499375,333817,1358642.5,-0.1898696677014,-0.0267458142962553,-0.165741203663036
"5206",5288,52882015,2015,"M1500","2015M1500",836885,2444054,0.217162403702188,67127,680635,0.164841355027337,3236501,4008187,484120,95.14,2939522,3798622,0.110068890611321,0.214896220431822,519650,2138801,706378,90519,3088011.5,-0.00311883553542466,0.0678640607394111,-0.031114656246853
"5207",6122,61222015,2015,"M1500","2015M1500",125158,1317152,0.103599008338858,274000,619983,0.0815153233391756,1635892,1071942,-14064,61.34,1656765,1131354,-0.124698078178201,-0.0444668242091417,82742,1321016,602313,346000,1646328.5,-0.0825776872598634,-0.0360875730451122,-0.0262078181754905
"5208",6425,64252015,2015,"M1500","2015M1500",374911,1379018,0.280749831786174,254238,840617,0.0135515150216158,2052911,1815884,146084,205.63,1866208,1891579,0.0989329489612334,0.0865893584757187,424765,1262854,706762,173230,1959559.5,0.0577532858787906,-0.0386285795353497,0.0155797339690501
"5209",6603,66032015,2015,"M1500","2015M1500",529856,2728358,0.24174213533669,352194,1086614,0.0213668322222898,4158474,2798034,39035,328.43,4485952,2981014,-3.49358071895115e-05,0.128760428974694,348108,2933381,2025507,400095,4322213,0.116658063820547,-0.0423347946989193,0.0667188815248565
"5210",6609,66092015,2015,"M1500","2015M1500",849312,2875297,0.219472624966893,416415,1446308,0.0287425473335575,3723820,2800646,195716,268.74,3529121,3172207,0.128243149916703,0.0526495389939061,788208,2687465,1325930,215815,3626470.5,0.0570665058491445,-0.102458023579676,0.0501244086042036
"5211",8027,80272015,2015,"M1500","2015M1500",181031,1331362,0.216782174070868,127373,610523,-0.121133108089241,1872570,1542420,2732,264.7,1708730,1993526,0.100366347415743,0.00796135481529054,247710,1284018,834115,182634,1790650,0.157682405830285,-0.251923044704437,0.113510937719672
"5212",8083,80832015,2015,"M1500","2015M1500",105199,614174,0.574917823012326,200848,347063,0.200449526983464,1423906,1252522,311707,184.57,1319867,1265271,0.207875797305389,0.296133827397529,94015,566453,289146,110307,1371886.5,0.0504130625966507,-0.00929304282825146,0.0345901925447475
"5213",8107,81072015,2015,"M1500","2015M1500",741969,1941094,0.183950906285878,240000,788298,0.0154510017600809,3134103,964439,145709,119.88,3124132,754292,0.1430639789014,0.0724836954828318,645673,1937166,871807,437000,3129117.5,-0.0657881974710122,0.0671585518920271,-0.130580079749602
"5214",8222,82222015,2015,"M1500","2015M1500",153628,734987,0.434512693382313,70000,323878,0.189180322647429,1451481,883008,85531,291.4,1374204,767878,0.0327722304503156,0.120319143853614,48036,682369,403529,189388,1412842.5,-0.0656201947492378,0.081488205514769,-0.0357667968158525
"5215",8255,82552015,2015,"M1500","2015M1500",536257,1632621,0.472833894511227,82047,697039,0.280821454743612,3757113,3548298,611597,138.13,3608941,3479026,0.165512769795063,0.288788814200928,252114,1472694,680575,80000,3683027,-0.0376410490610034,0.0188084420776714,-0.00867228187475815
"5216",8374,83742015,2015,"M1500","2015M1500",729589,2723395,0.109027241281586,639515,1996706,0.145372493627897,3531297,3775398,-148661,258.61,4453900,4356304,-0.022721543375824,-0.0142353407185821,534679,3594817,2704394,984566,3992598.5,-0.176249878368686,-0.145495721645941,-0.0711121695687339
"5217",8996,89962015,2015,"M1500","2015M1500",845610,2085535,0.341855357332722,570257,1064189,0.0623073275509481,3334600,2178024,185371,213.95,2863419,2334681,0.101645380564338,0.121297788858021,542095,1680105,851320,412736,3099009.5,0.0150264140848874,-0.0505506678827541,-0.00694177133858046
"5218",9951,99512015,2015,"M1500","2015M1500",744533,2424595,0.373198780453815,33322,1046685,0.155004050667624,3981635,3726887,657243,178.11,3588722,3110190,0.104939568900119,0.211040773902737,693098,2083885,1012491,130000,3785178.5,0.0418482245949564,0.162924152718293,-0.00926320882391652
"5219",1503,15032016,2016,"M1500","2016M1500",2033642,14129991,0.170712182703238,3606474,10897006,0.0257816407276503,36288452,21411090,1306185,196.46,34628912,19975087,0.0334493538141096,0.0411329163334384,1468269,12349579,8398034,2300030,35458682,0.000634851571753287,0.0404979237524959,-0.026230409750987
"5220",1504,15042016,2016,"M1500","2016M1500",13989826,45296310,0.20885286049616,3078361,18958845,0.0503050853838188,92373956,49923836,4036998,195.84,84434252,48598573,0.0626829270279126,0.0666445530628307,14919042,42292402,22715038,6619012,88404104,0.0469284321913381,0.0149909669352002,0.0254340787130032
"5221",1506,15062016,2016,"M1500","2016M1500",119464,1316899,0.366389840043832,182164,509480,0.014697722398177,2698346,1572057,22302,252.27,2749709,1549896,0.032777202139112,0.0137711531913683,166085,1297922,480733,147977,2724027.5,0.0260782976676998,0.00813538042475709,0.00928176073380013
"5222",1513,15132016,2016,"M1500","2016M1500",1397537,9285005,0.21217486243126,2200189,6100508,0.0140928290103056,15042528,12716788,501844,170.77,15160918,10352334,0.00726420422358429,0.0378922325618077,1286950,9208651,5675022,1779780,15101723,-0.00260301423883884,0.156568492217742,-0.0443524154174536
"5223",1514,15142016,2016,"M1500","2016M1500",359145,3375424,0.193193079747365,1084822,2128084,-0.104294962208085,5181530,3905667,97820,253.1,4965614,3542976,0.0433296304851887,0.118812150492789,530565,3185868,1885384,586852,5073572,0.121461960133807,0.0714863216684419,0.00952970100993387
"5224",1515,15152016,2016,"M1500","2016M1500",509412,2855202,0.393749355771266,1230722,2618236,-0.00393530757632831,5411726,3667131,103178,167.79,5677115,3455806,0.0571065993280993,0.121623170536939,746330,2936569,2533357,1026554,5544420.5,0.0495705547586082,0.0381148940633201,-0.00404166513399463
"5225",1517,15172016,2016,"M1500","2016M1500",728912,2881165,0.284312258676231,0,809236,0.0341877285081395,4850308,2717288,184799,213.69,5215526,3472526,0.0644256601092369,0.00603487003660104,805086,3355771,790707,0,5032917,-0.0828467864659799,-0.150059696990831,-0.075340250725735
"5226",1519,15192016,2016,"M1500","2016M1500",110437,4917844,0.191155770733737,385677,2645790,0.0686238407952119,6957979,5726260,247747,311.73,7820471,5715358,-0.0729648914466673,-0.0473420419597454,74523,5633684,3539270,738241,7389225,-0.0285331682280618,0.00147539153294155,0.017529038535802
"5227",1526,15262016,2016,"M1500","2016M1500",285178,934054,0.318405069821859,216000,502141,0.0793840447058669,1428262,954821,89920,289.35,1308560,902935,-0.01226093622457,0.154126209157921,211870,843950,466386,166298,1368411,0.0224662035017257,0.0379169708515936,0.0240425991615784
"5228",1527,15272016,2016,"M1500","2016M1500",435368,14514137,0.0584107564887143,10021000,11799880,0.0690357257109944,15752362,4056397,949844,156.65,14728291,3494759,0.0536239823995897,0.0222344974039762,556708,12815508,10172866,9194000,15240326.5,0.0669247473143046,0.036852097624024,0.0560995792245286
"5229",1528,15282016,2016,"M1500","2016M1500",536998,3460963,0.215138303497115,629345,1907631,-0.0205753948078025,4803805,3697479,97025,290.37,4656621,3136687,0.0852367536091927,-0.0517067624650306,918932,3336894,2019864,977178,4730213,0.0571650790355529,0.118555337782886,-0.00508521291356216
"5230",1529,15292016,2016,"M1500","2016M1500",31780,160596,0.151738856379943,96320,179584,0.0200791133743293,484834,249997,-50625,197.24,522581,75102,-0.1116064382603,-0.237838428055965,10180,205860,227140,90320,503707.5,-0.0264200949956076,0.347215397825127,-0.0207493195236607
"5231",1530,15302016,2016,"M1500","2016M1500",1113040,4258680,0.282853992005184,1130952,2837645,0.135741692962762,6437188,3636760,134977,367.71,6842667,3806785,0.016984824005985,0.0155323985088693,1041266,4579298,3354105,1633066,6639927.5,-0.056935260211802,-0.0256064542873397,-0.00515193454212055
"5232",1531,15312016,2016,"M1500","2016M1500",1015271,3036534,0.28501223282355,261251,661262,0.0620235767090692,4722072,2377514,109146,290.95,5352871,2538380,0.0616920611858548,0.0540312734275519,928518,3589835,1086451,428250,5037471.5,-0.0758046968603197,-0.031933877938565,-0.0792867197249883
"5233",1532,15322016,2016,"M1500","2016M1500",2174666,21082741,0.293068981817238,4692581,9653084,0.0805893878262428,35156055,14078825,1713334,573.21,36240194,17389141,0.104206650968456,-0.0109344679998525,2098788,21602172,10593962,5070380,35698124.5,-0.000902848551609483,-0.0927308099897517,0.0124946675311902
"5234",1535,15352016,2016,"M1500","2016M1500",1492297,6146967,0.0244176148029782,550000,3876898,-0.048905467505896,7565750,8474982,248012,33.7,6813951,9571216,-0.107844106077032,0.0521557437112218,1335625,5215792,2885347,127556,7189850.5,0.0285674924673329,-0.152469651489972,0.0287864338585159
"5235",1537,15372016,2016,"M1500","2016M1500",922332,3744779,0.238550469604073,228097,1056406,0.150330880983452,5082308,7023882,948246,152.29,4608941,6943871,0.277738813645176,0.161495592570163,918078,3256993,889994,117894,4845624.5,0.0881873946278751,0.0165120099586751,0.0415431779484057
"5236",1538,15382016,2016,"M1500","2016M1500",125337,389135,0.713946450887392,86518,509922,0.0266475820517946,1600745,680926,-106558,101.39,1691261,757608,-0.0272593670849932,0.023816481500945,184814,388661,446210,124173,1646003,-0.0251615580287521,-0.0465867923691512,-0.00028369341582847
"5237",1539,15392016,2016,"M1500","2016M1500",676800,2414507,0.214108894083074,936500,1763153,0.116021261434321,3145401,2971207,206326,133.52,2966134,2756558,0.0581549479795174,0.0158428283565422,320979,2163268,1688163,1058000,3055767.5,-0.0985258204362734,0.0702438912646332,-0.0860922151872813
"5238",1540,15402016,2016,"M1500","2016M1500",419467,1227341,0.217772088240636,0,207959,-0.0205850671929592,1633377,524670,40355,337.64,1598286,836945,0.170558625698286,0.0843670890188736,451831,1186670,214065,0,1615831.5,0.0489784980674037,-0.193259631341511,-0.00936715822465716
"5239",1541,15412016,2016,"M1500","2016M1500",60329,1818968,0.267575002396831,471500,1277204,0.160673704592327,2621989,3528444,344509,180.63,2269888,2887841,0.127961107771107,0.0169783500280158,75039,1617592,992655,379300,2445938.5,0.0097046593771675,0.261904786240537,-0.00411722451762171
"5240",1558,15582016,2016,"M1500","2016M1500",2372826,4427895,0.227743274634942,311395,1448198,0.148967680987623,6243768,6039336,858672,119.34,5887172,6017442,0.204580683772239,0.158221044700576,2297958,4157146,1287463,230000,6065470,0.0192138449287524,0.00360961310500258,-0.00473024792467731
"5241",1560,15602016,2016,"M1500","2016M1500",390025,1852415,0.551233146614431,80000,1003826,0.157032887728101,4997789,4128658,534679,151.62,5128663,4046260,0.206062300991502,0.185294316311379,561416,2014729,968964,100000,5063226,-0.00904265383374157,0.0162738143626218,-0.025123293040237
"5242",1570,15702016,2016,"M1500","2016M1500",144643,622340,0.279537673567866,0,213603,0.0422484080331975,869266,729387,64000,187.14,780737,703231,0.186650569726237,0.189250564998973,75381,510391,157826,0,825001.5,-0.0158666378182343,0.0317041847802701,-0.096438412615432
"5243",1580,15802016,2016,"M1500","2016M1500",755617,2205604,0.227757110111734,125000,996543,0.272165403369018,3117303,4297545,560223,162.81,2928910,4108932,0.194225707893519,0.175464542846903,427450,2013955,867691,105000,3023106.5,-0.0811648547611538,0.0623904582918266,-0.0513208053274092
"5244",1583,15832016,2016,"M1500","2016M1500",2267943,7908354,0.262773417623303,2096465,4787009,0.120219505218536,11889824,6484780,326031,395.7,13190582,7160488,0.0261576307815751,0.0280824800045103,2539081,9042909,6395859,3074941,12540203,-0.0185836704557335,-0.0538833382521798,0.0245589060233543
"5245",1586,15862016,2016,"M1500","2016M1500",273958,1697648,0.326249506088179,432300,1208529,0.0268211117985358,2754344,1933182,-36923,187.28,2613517,1699882,-0.00553330274386762,0.0548844316199693,263880,1503300,1131991,536446,2683930.5,0.00133610017099921,0.0869247545717,-0.0181741557892632
"5246",1589,15892016,2016,"M1500","2016M1500",4240818,8127766,0.372081066779104,521950,2546022,0.0874097423662736,15052389,7373888,997419,210.06,15589756,8122470,0.0972396677843539,0.04387369095734,5407809,9557290,2473907,401885,15321072.5,-0.0140057427441845,-0.0488596343369565,-0.00787432487120694
"5247",1590,15902016,2016,"M1500","2016M1500",1826943,9856073,0.529889813417158,7811568,9821430,0.0649711297631692,22962912,10621618,2028050,261.96,21456017,8797169,0.078186486666529,0.052747557240743,2083830,8406840,8085777,6385542,22209464.5,0.0628782832652269,0.082147365597221,0.0460920087506787
"5248",1591,15912016,2016,"M1500","2016M1500",81524,242066,0.591820941245344,113028,179519,0.0905334151319404,616172,537642,60358,114.11,630793,571390,0.228814762242725,-0.136075992509814,61412,213752,199379,131615,623482.5,0.0151968980685103,-0.0541282233262361,0.0200156348077945
"5249",1597,15972016,2016,"M1500","2016M1500",506430,1199483,0.398879048541697,187715,440085,0.14237711198492,2196373,982536,85534,329.83,2276256,1021983,0.135554279149914,0.181864402345913,449849,1195278,446440,204803,2236314.5,-0.0282200915837196,-0.0176392900014734,-0.0303017022096502
"5250",1599,15992016,2016,"M1500","2016M1500",831069,1285581,0.297032172601109,0,578000,0.18879894194124,1990486,2509892,246059,50.39,1802120,2764610,0.149342167364604,0.192644318972232,625394,1143051,457372,0,1896303,-0.0969112003725143,-0.134323470458044,-0.0658145661004995
"5251",2049,20492016,2016,"M1500","2016M1500",2101898,11668110,0.541466183124806,4721176,10656204,0.134744717183874,32966525,16118298,960777,282.59,32766219,14881048,0.0318234394718103,0.19977781545222,1609363,13572645,11526855,6129603,32866372,-0.0892963178290564,0.0376448608322208,-0.072117842903386
"5252",2066,20662016,2016,"M1500","2016M1500",711581,1286298,0.236261552221008,300000,602265,0.15593560568419,1683903,1279653,219588,192.51,1334997,1294040,0.269730696611349,0.0786789890357415,464836,995419,252406,0,1509450,-0.00379277220179536,-0.00953128623008381,-0.0286155148422954
"5253",2067,20672016,2016,"M1500","2016M1500",106317,631499,0.475067674145753,258160,631948,0.0231979283811093,1342788,1006518,-25265,150.83,1245719,862333,0.00748694131404706,0.0657908207317964,141024,565165,576269,286881,1294253.5,0.01285760478917,0.111403986931463,-0.0130545650438732
"5254",2230,22302016,2016,"M1500","2016M1500",281168,657065,0.301236733019286,120341,220941,0.0206396422712331,1003074,467579,8963,270.44,807907,362473,0.000796253522262243,0.0308175513713286,137280,424920,198658,105436,905490.5,0.0893206499681664,0.116076314439522,0.0630906312243981
"5255",2235,22352016,2016,"M1500","2016M1500",14149,443548,0.466445581000522,275000,480614,0.160240247772371,1490658,900085,180030,190.49,1475613,874855,0.16529170800645,0.120124560432948,54587,472527,474062,292000,1483135.5,-0.00815367173127472,0.0170112575688465,-0.00368518417190265
"5256",2371,23712016,2016,"M1500","2016M1500",42687252,130165281,0.32484715460319,54876526,103081497,0.0190789896240687,238399353,77677625,-3506254,147.17,201918618,94744353,0.00439125388320796,0.0415730067942196,27131458,86960951,104017444,45426925,220158985.5,0.172757354934305,-0.0775200156434224,0.174393965844118
"5257",3162,31622016,2016,"M1500","2016M1500",87222,391999,0.419324612711084,334290,496286,0.0419072818158928,857083,651143,-186454,183.77,1081005,790958,0.0587506862433491,0.0374988132633812,64729,501954,488166,322687,969044,-0.133084772208486,-0.144281374220366,-0.121404271015116
