Code,KEY,YEAR,Industry,IndustryY,Cash,CA,PPE,STD,CL,CFO,A,S,NI_Ctd,Cycle
1336,13362013,2013,M2328,2013M2328,174790,1092667,1165593,316372,917770,127555,2633323,2115465,6247,140.83
1336,13362014,2014,M2328,2014M2328,295616,974322,1553817,216757,739685,332525,2738405,2095257,-39752,130.76
1336,13362015,2015,M2328,2015M2328,385580,1058727,1426217,341626,1103683,45030,2717955,1826645,-149080,123.33
1336,13362016,2016,M2328,2016M2328,256299,1163570,970262,306768,1130777,58179,2437407,1791432,-135562,127.35
1336,13362017,2017,M2328,2017M2328,311299,1179120,1021577,208350,752559,152761,2421612,2284494,101081,115.47
1336,13362018,2018,M2328,2018M2328,297518,1116771,1127533,288107,824574,255668,2507874,2788241,106721,102.88
1336,13362019,2019,M2328,2019M2328,338415,987411,1126016,205353,633017,384794,2352788,2352721,73426,109.07
1336,13362020,2020,M2328,2020M2328,623074,1216682,1014265,149918,575424,218747,2453395,1906581,192727,111.47
1336,13362021,2021,M2328,2021M2328,537308,1165624,922407,127606,512580,89254,2266610,2085430,77058,101.91
1336,13362022,2022,M2328,2022M2328,679818,1503475,918561,159806,663872,286548,2817321,2669152,157807,97.22
1336,13362023,2023,M2328,2023M2328,594077,1230707,900150,119800,524779,424261,2634745,2316598,107390,109.29
1337,13372012,2012,M1300,2012M1300,2691547,5512974,3567028,580636,1826710,899113,10532685,6017311,1500952,86.51
1337,13372013,2013,M1300,2013M1300,3455885,6015963,4868104,734920,2819865,1452587,12461216,7180937,1287222,107.09
1337,13372014,2014,M1300,2014M1300,2366326,4329428,5732662,74799,1471679,1716889,11651252,5381767,1133135,143.27
1337,13372015,2015,M1300,2015M1300,1554007,3762283,6104045,100000,954293,238220,11331525,4984228,390463,134.17
1337,13372016,2016,M1300,2016M1300,2382661,4297561,5497490,245654,1178858,1200705,11090173,5779198,406407,129.24
1337,13372017,2017,M1300,2017M1300,2012837,4357056,5253895,182718,823770,730062,10823343,4588271,182353,130.12
1337,13372018,2018,M1300,2018M1300,1740758,3629074,3668175,169860,508791,336127,8435471,1464797,-1888426,203.87
1337,13372019,2019,M1300,2019M1300,1329823,3212035,3310861,163780,529092,-340717,7586668,1258400,-642026,138.29
1337,13372020,2020,M1300,2020M1300,1297562,3193602,2415261,347956,675559,-215473,6532866,1008157,-1312802,171.07
1337,13372021,2021,M1300,2021M1300,1513235,3064449,1741206,0,145918,-315388,5507928,1107098,-460921,120.82
1337,13372022,2022,M1300,2022M1300,1195479,2782075,1257414,0,111174,-329885,5067362,643603,-476892,118.56
1337,13372023,2023,M1300,2023M1300,1135394,1443936,2124913,0,120372,-263791,4580993,772034,-411492,115.09
1338,13382012,2012,M2200,2012M2200,1298202,3521059,2399228,248995,1939355,271130,6450575,5153960,317084,144.66
1338,13382013,2013,M2200,2013M2200,1387408,5246290,2562741,568119,3314331,372250,8394283,7313090,460142,145.52
1338,13382014,2014,M2200,2014M2200,1607070,5354315,2558773,227984,2450013,890619,8599941,8404236,633344,162.28
1338,13382015,2015,M2200,2015M2200,2315158,5743151,2683629,264898,2282721,1133715,9346525,8269248,753334,156.58
1338,13382016,2016,M2200,2016M2200,2323921,5593223,2688295,388272,2542974,1122918,9371270,7608372,634011,157.56
1338,13382017,2017,M2200,2017M2200,2483452,6019844,3079381,812269,2988858,1021081,9871537,7967359,741761,148.87
1338,13382018,2018,M2200,2018M2200,2760503,6047099,3181676,635059,2761686,1130741,9965581,8062421,493965,147.53
1338,13382019,2019,M2200,2019M2200,2769790,5974387,3111574,859469,3054627,1135382,10091517,7427876,391790,155.35
1338,13382020,2020,M2200,2020M2200,2140907,5858211,3146571,1230671,3462672,472878,10354080,6166478,287319,197.92
1338,13382021,2021,M2200,2021M2200,2300865,6569101,3652582,1227116,3546847,406320,11708434,7314879,350689,195.87
1338,13382022,2022,M2200,2022M2200,2151723,5894037,3946954,774291,2738815,1008044,11152281,7344840,130693,194.85
1338,13382023,2023,M2200,2023M2200,2986053,6018115,3885937,1202921,3366639,950147,11276244,5761288,-170324,209.1
1339,13392012,2012,M2200,2012M2200,67670,424457,2108616,0,443218,296279,2676130,1157780,168756,124.43
1339,13392013,2013,M2200,2013M2200,133655,514674,2198837,0,553716,442220,2919003,1222786,219488,121.8
1339,13392014,2014,M2200,2014M2200,102170,517126,2297877,15000,558369,513756,3053309,1439884,301332,112.21
1339,13392015,2015,M2200,2015M2200,594925,1571951,2954921,188506,953887,392222,5336342,2153843,348631,124
1339,13392016,2016,M2200,2016M2200,842751,2022330,3234770,672912,1573192,549694,6206933,2475422,304510,154.5
1339,13392017,2017,M2200,2017M2200,690251,2415105,3185102,849149,1890284,428193,6530380,2837280,263920,152.92
1339,13392018,2018,M2200,2018M2200,958994,2505618,3054786,593465,1734453,769259,6324887,2854734,284560,159.19
1339,13392019,2019,M2200,2019M2200,700630,1930263,2616905,254868,1105758,643939,5348549,2654787,372828,168.83
1339,13392020,2020,M2200,2020M2200,742410,2035739,2767101,333396,1102423,658194,5298401,2120901,119613,190.31
1339,13392021,2021,M2200,2021M2200,635392,1825688,2830766,264320,916228,428774,5051865,1918100,127699,182.8
1339,13392022,2022,M2200,2022M2200,1036374,2081014,2974815,261721,1111276,747592,5537470,2020758,400993,170.77
1339,13392023,2023,M2200,2023M2200,550670,1749753,2873418,35786,849847,805619,5418700,2051209,432464,185.86
1340,13402012,2012,M1300,2012M1300,844063,1800965,192605,112772,315882,9353,2126473,2110515,530463,158.6
1340,13402013,2013,M1300,2013M1300,2315336,3522741,197398,107888,615938,824254,3820283,2673657,701379,144.94
1340,13402014,2014,M1300,2014M1300,2069900,5397746,185573,61104,627414,838770,5699689,3094505,934256,147.64
1340,13402015,2015,M1300,2015M1300,3016221,6132140,134876,59940,736263,987553,6390992,3198020,862813,152.97
1340,13402016,2016,M1300,2016M1300,2743951,5539385,431209,0,493792,539933,6452093,3302412,882091,133.75
1340,13402017,2017,M1300,2017M1300,3056733,5775422,676021,0,398913,1070968,6997872,3406504,835167,119.36
1340,13402018,2018,M1300,2018M1300,3221091,5218342,914812,0,233028,697390,6788191,2071989,134699,140.43
1340,13402019,2019,M1300,2019M1300,3683876,4237691,1171598,0,229474,-194433,6122503,1157023,-438324,120.26
1340,13402020,2020,M1300,2020M1300,3265785,3527054,1386499,0,143317,-312789,5565765,656406,-389742,144.11
1340,13402021,2021,M1300,2021M1300,1680584,2877880,1662349,0,163534,-457815,5153271,650629,-512492,100.19
1340,13402022,2022,M1300,2022M1300,1120989,2152229,706867,0,137616,-362577,4789329,499230,-429878,105.36
1340,13402023,2023,M1300,2023M1300,638786,1340211,77210,0,177168,-272617,4097898,562077,-861732,77.32
1402,14022012,2012,M1400,2012M1400,30645166,99279158,119519000,25807392,79900492,32359718,420341223,236792347,11201464,92
1402,14022013,2013,M1400,2013M1400,26645574,97662114,130870917,28053848,85777937,26775078,472999472,238840657,20941969,86.55
1402,14022014,2014,M1400,2014M1400,25985419,98075086,143970828,27638660,88076648,27069297,496604290,235506639,17007972,87.87
1402,14022015,2015,M1400,2015M1400,40878814,113653244,148141804,24687627,94848512,34038033,518765122,217948202,14686369,93.52
1402,14022016,2016,M1400,2016M1400,35675422,107539316,148316398,35131547,107183432,34572226,513460158,215855921,12702690,92.46
1402,14022017,2017,M1400,2017M1400,25464223,100053197,152732987,30944587,101640620,29789070,516766280,217846948,14201337,95.18
1402,14022018,2018,M1400,2018M1400,35342560,129188871,164557019,47833445,128880103,18800673,565589420,228661933,18391602,104.02
1402,14022019,2019,M1400,2019M1400,38924588,119594481,163017162,35429586,114920194,43949286,576079699,250146590,16435163,95.1
1402,14022020,2020,M1400,2020M1400,35198619,111246067,162659904,33474613,107025470,41489455,616955270,206769281,12980539,100.83
1402,14022021,2021,M1400,2021M1400,34544963,144073658,165089960,41123185,124141318,36377780,635327585,238806217,14844485,110.17
1402,14022022,2022,M1400,2022M1400,47244499,161873156,172053588,45591748,157966879,38510852,657956740,263944525,13347062,128.19
1402,14022023,2023,M1400,2023M1400,31763569,140943767,178337912,22540974,118459528,46511609,671417612,257203940,15319488,131.76
1409,14092012,2012,M1400,2012M1400,4216026,75153058,20818614,5306180,70193372,3752407,110411032,41154083,1129623,109.66
1409,14092013,2013,M1400,2013M1400,6757282,87235194,20457846,4449673,79476302,10087269,123929447,41740979,1683740,111.81
1409,14092014,2014,M1400,2014M1400,5417476,91258194,19897763,3814892,84477565,1870942,130216962,41674338,1722988,112.7
1409,14092015,2015,M1400,2015M1400,5116002,88735735,21321494,3603708,87001126,4655676,129514173,36368903,813749,122.79
1409,14092016,2016,M1400,2016M1400,4636420,79370624,21418138,4049346,86993893,13963050,131020911,33700683,954566,123.55
1409,14092017,2017,M1400,2017M1400,6671307,88708993,21230695,4452474,99396820,2765802,144455811,36062140,1129706,121.84
1409,14092018,2018,M1400,2018M1400,6707050,87456519,20186685,5884337,97191482,4754352,143864326,41701958,2862093,117.42
1409,14092019,2019,M1400,2019M1400,10695630,99117241,19221989,5819415,106686622,4765184,157182832,37357003,2251393,140.53
1409,14092020,2020,M1400,2020M1400,11871706,116205250,17372107,6760757,114241019,-5216073,173954320,31259082,1598225,222.22
1409,14092021,2021,M1400,2021M1400,10284293,131442733,18628275,6094086,129634890,-2558379,196031587,43407024,4775832,213.99
1409,14092022,2022,M1400,2022M1400,11189943,117100691,20374003,7857645,114763043,2474581,181731074,44280469,3620488,211.49
1409,14092023,2023,M1400,2023M1400,10499318,125941330,22260544,9931914,123432958,-5351369,195043528,38600093,1169574,237.07
1410,14102012,2012,M1400,2012M1400,509797,761115,380441,0,90822,222831,1670007,656616,125419,86.7
1410,14102013,2013,M1400,2013M1400,429076,787932,334956,0,99327,185546,1667003,603295,101751,89.45
1410,14102014,2014,M1400,2014M1400,327989,663359,299945,0,94977,180576,1504788,637513,111631,89.38
1410,14102015,2015,M1400,2015M1400,439502,717636,290474,0,104600,188095,1528527,630162,128695,93.02
1410,14102016,2016,M1400,2016M1400,473730,735694,283991,0,100047,195019,1545421,599829,129579,90.57
1410,14102017,2017,M1400,2017M1400,544516,752268,254494,0,93111,147707,1528918,533252,102005,92.57
1410,14102018,2018,M1400,2018M1400,512168,777206,233199,0,92931,158233,1526933,505982,111386,93.84
1410,14102019,2019,M1400,2019M1400,422747,652690,199807,0,59581,95409,1370392,398105,66285,104.1
1410,14102020,2020,M1400,2020M1400,401394,624978,190659,0,76051,93178,1387560,416256,62551,95.16
1410,14102021,2021,M1400,2021M1400,435974,669199,191687,0,71608,92262,1422922,477354,87482,98.91
1410,14102022,2022,M1400,2022M1400,531642,638146,211752,0,52218,112533,1376124,395971,55980,102.01
1410,14102023,2023,M1400,2023M1400,455921,616418,189734,0,41655,32427,1332600,222213,13119,121.14
1413,14132012,2012,M1400,2012M1400,62379,1911576,1704038,999639,2083957,-81223,3854918,3991844,-266915,135.93
1413,14132013,2013,M1400,2013M1400,60680,1516218,1777351,988388,1886940,120254,3387707,4669071,-297968,108.98
1413,14132014,2014,M1400,2014M1400,97418,1046755,1679761,956384,1612636,14319,2791107,3511555,-247175,109.65
1413,14132015,2015,M1400,2015M1400,26163,785862,1229847,225513,681800,-262294,2303287,2534957,3359,115.12
1413,14132016,2016,M1400,2016M1400,30673,831869,1195864,183000,613529,-95614,2300571,2192734,-62606,123.47
1413,14132017,2017,M1400,2017M1400,106551,880829,1155419,100000,665449,299398,2320216,3144143,116562,85.44
1413,14132018,2018,M1400,2018M1400,68875,902040,1139009,302865,807292,109017,2353125,3651036,242384,77.24
1413,14132019,2019,M1400,2019M1400,48094,792781,1183334,550592,849240,5974,2751552,2947365,68560,97.53
1413,14132020,2020,M1400,2020M1400,69853,776336,1172595,610420,897704,-39246,2737080,1558963,-162038,151.36
1413,14132021,2021,M1400,2021M1400,158555,904701,1171314,249505,742661,330183,2833785,2965326,106311,87.98
1413,14132022,2022,M1400,2022M1400,71700,764821,1125962,175402,559260,95303,2665203,3145933,99041,85.45
1413,14132023,2023,M1400,2023M1400,62915,503620,1066439,204648,446348,42394,2344217,1995376,-132786,98.03
1414,14142012,2012,M1400,2012M1400,316291,967539,1786768,266094,393586,139102,4419568,1424131,91900,153.38
1414,14142013,2013,M1400,2013M1400,75050,983434,1762931,181898,353103,143869,4412088,1340591,136272,166.1
1414,14142014,2014,M1400,2014M1400,154167,890424,1780662,723380,863247,48279,4840308,1312550,45869,163.37
1414,14142015,2015,M1400,2015M1400,71378,842040,1758694,819020,906628,-49967,4780071,1093113,7218,205.03
1414,14142016,2016,M1400,2016M1400,83066,778169,1714219,741649,852304,155097,4681681,1003674,-3169,220.52
1414,14142017,2017,M1400,2017M1400,114230,896643,1710184,577119,663121,-125813,4496551,793069,89638,259.6
1414,14142018,2018,M1400,2018M1400,35028,940007,1658178,622430,720407,62241,4502435,974924,38482,232.77
1414,14142019,2019,M1400,2019M1400,206329,1169691,1651141,703074,775011,-21499,4574578,790778,36405,274.9
1414,14142020,2020,M1400,2020M1400,115958,1068926,1585612,497392,597543,162474,4416425,702471,58588,317.41
1414,14142021,2021,M1400,2021M1400,275877,1257647,1550848,544500,685204,219701,4601845,809714,142503,311.94
1414,14142022,2022,M1400,2022M1400,202677,1124735,1542513,567500,672395,138641,4462226,688943,104362,373.16
1414,14142023,2023,M1400,2023M1400,163125,1142282,1510248,594500,675905,58134,4491146,566660,32849,348.46
1416,14162012,2012,M9900,2012M9900,523559,4129809,1074572,184311,954987,663020,8474213,1847258,1115843,1138.98
1416,14162013,2013,M9900,2013M9900,91138,4501894,2357123,132127,2539550,-243505,9413609,330772,63546,4059.27
1416,14162014,2014,M9900,2014M9900,427569,5235439,2356912,243660,4046309,263095,11001593,1161919,480575,1451.52
1416,14162015,2015,M9900,2015M9900,108639,4940300,3591565,352227,4418064,-352984,11948337,1364748,-35325,1282.3
1416,14162016,2016,M9900,2016M9900,311075,3423104,4976533,700550,2625506,1538847,10645113,3667382,1134611,424.65
1416,14162017,2017,M9900,2017M9900,569064,1885121,4738435,530000,1337743,1133994,8616808,2246108,222728,364.56
1416,14162018,2018,M9900,2018M9900,128571,1323463,4389793,220000,532211,-214319,7648142,271003,250066,3866.04
1416,14162019,2019,M9900,2019M9900,81879,1059893,4308391,659000,918413,-93777,7143825,258885,-133726,13138.54
1416,14162020,2020,M9900,2020M9900,336878,5502930,83920,142850,3205768,101625,7210490,20370,-289508,3177.95
1416,14162021,2021,M9900,2021M9900,301622,1264754,86066,58000,158965,199312,3875923,236931,72705,1550.1
1416,14162022,2022,M9900,2022M9900,311144,1086504,35768,0,99248,154747,4493601,249391,96256,1342.76
1416,14162023,2023,M9900,2023M9900,233146,1069836,16180,40000,307558,255372,4593442,295859,110000,1268.9
1417,14172012,2012,M1400,2012M1400,1820628,3854963,903096,220000,1297136,-198716,6054689,3235309,167696,181.01
1417,14172013,2013,M1400,2013M1400,1481766,3678937,1088523,340000,1349231,-350487,5984520,3315949,16629,200.32
1417,14172014,2014,M1400,2014M1400,1015844,3810848,1115455,370000,1444939,-352439,6519735,3286766,29101,230.72
1417,14172015,2015,M1400,2015M1400,856994,3266463,1086938,320000,1303757,33679,5794374,3552482,-384603,219.69
1417,14172016,2016,M1400,2016M1400,809307,2999796,993084,355000,1169371,-288253,5184432,2970369,-170959,253.85
1417,14172017,2017,M1400,2017M1400,731709,2379454,939903,260000,882799,269802,4540541,2032130,-458939,269.37
1417,14172018,2018,M1400,2018M1400,461464,1886403,1017278,200000,676154,-12886,4186595,1499660,-233568,248.4
1417,14172019,2019,M1400,2019M1400,398900,2876407,989442,0,1130097,-36836,4384017,1405652,317339,232.6
1417,14172020,2020,M1400,2020M1400,479649,1642609,890809,75000,435446,-25618,3147085,1035869,-266431,217.84
1417,14172021,2021,M1400,2021M1400,476075,2410752,874725,355000,1156292,-477655,3984631,1322446,89005,291.59
1417,14172022,2022,M1400,2022M1400,941946,2975796,846260,650000,1651214,-136165,4498294,1422714,98447,326.12
1417,14172023,2023,M1400,2023M1400,756005,2281228,550414,175000,632333,513314,3582228,1496178,-66197,255.19
1418,14182012,2012,M1400,2012M1400,122952,601808,1455742,481706,793471,-87288,2215810,2229081,-190917,76.34
1418,14182013,2013,M1400,2013M1400,60518,455045,1406408,407978,750074,67957,2019260,2146324,-122369,71.15
1418,14182014,2014,M1400,2014M1400,50641,569327,1357993,752434,970576,-323039,2035780,2008921,-160165,75.22
1418,14182015,2015,M1400,2015M1400,50695,432583,1303899,771183,943674,-11566,1803196,1454403,-180081,96.27
1418,14182016,2016,M1400,2016M1400,45288,464794,1255739,881256,1126152,-87640,1772056,1711914,-181082,73.8
1418,14182017,2017,M1400,2017M1400,40125,312558,1233234,1071629,1169539,-223820,1581782,1637700,-321624,56.49
1418,14182018,2018,M1400,2018M1400,239665,361499,957833,0,61586,-155622,2668543,653059,-217926,72.29
1418,14182019,2019,M1400,2019M1400,205371,416111,902555,0,291753,-267777,2456023,211540,-214094,168.26
1418,14182020,2020,M1400,2020M1400,56186,177008,872229,60000,121582,-158725,2232986,100142,-228235,192.78
1418,14182021,2021,M1400,2021M1400,352852,378103,633725,0,15259,-140733,3555900,39297,-168560,138.98
1418,14182022,2022,M1400,2022M1400,447724,467630,637176,0,2068414,-111883,3886513,20754,21810,152.95
1418,14182023,2023,M1400,2023M1400,827635,837990,686167,100000,2719656,-105834,4478089,20587,39974,119.66
1419,14192012,2012,M1400,2012M1400,228783,1334411,459270,2139659,2465890,104717,9939200,936608,176347,152.9
1419,14192013,2013,M1400,2013M1400,179856,1477464,520159,1690000,2612478,-188149,10730075,1005646,164396,139.91
1419,14192014,2014,M1400,2014M1400,258024,1709844,522716,1830000,3358911,-42854,11483825,1176182,104282,145.35
1419,14192015,2015,M1400,2015M1400,514142,1980789,503219,2186000,3247131,-40237,11363500,1113137,111415,170.15
1419,14192016,2016,M1400,2016M1400,715594,2191706,486864,2579000,3609878,75662,12332484,1339575,150610,171.07
1419,14192017,2017,M1400,2017M1400,1998277,3687904,509668,2425000,3673518,-220318,13775412,1487951,1232439,172.37
